Generation, o25, o50, o75, n25, n50, n75 
0,689.645372698,715.702122494,1079.55297663,85.7956690108,89.0750545041,134.867688741
1,187.363745596,358.718108926,439.424518299,22.5807594616,44.1466499786,54.303996163
2,117.061213692,242.060846222,287.410193956,13.7327985655,29.46469087,35.1721560855
3,84.6354651021,113.649301151,145.605055105,9.65183949084,13.303390578,17.3251982389
4,84.6354651021,96.5529018081,111.766452342,9.65183949084,11.1517145465,13.0664236839
5,59.0476778368,62.8510439771,97.0278969295,6.4314755152,6.9101500945,11.211495299
6,58.6082198914,61.3179318498,72.5418840422,6.37616731206,6.71719948825,8.12979569792
7,58.2253420249,61.3179318498,61.3616493173,6.3279800235,6.71719948825,6.72270157235
8,34.8961010455,42.2084825793,53.8526512294,3.39186653897,4.31217003468,5.77765280028
9,33.8691993322,37.598810424,48.3955512584,3.26262530175,3.73201740193,5.09084670891
10,30.7076827781,42.3653662637,45.7514401004,2.86473102845,4.33191471054,4.7580707548
11,27.5821799172,30.1875963456,41.6975866707,2.47136927682,2.79927528606,4.24787097035
12,27.5821799172,30.1875963456,41.4237031515,2.47136927682,2.79927528606,4.21340122079
13,22.004710484,28.8454673816,39.6360524689,1.76941402561,2.63036096294,3.98841553526
14,22.004710484,27.226483378,39.6360524689,1.76941402561,2.42660290804,3.98841553526
15,22.004710484,26.4421779666,37.1068458752,1.76941402561,2.32789375173,3.67010095351
16,22.004710484,26.875941471,35.9733563681,1.76941402561,2.38248527811,3.5274450553
17,22.004710484,26.875941471,35.9733563681,1.76941402561,2.38248527811,3.5274450553
18,22.004710484,26.875941471,37.2927611036,1.76941402561,2.38248527811,3.6934994091
19,22.004710484,26.875941471,37.476942561,1.76941402561,2.38248527811,3.71667966007
20,22.004710484,26.644468217,37.476942561,1.76941402561,2.35335309405,3.71667966007
21,22.004710484,27.0067508078,37.5222317938,1.76941402561,2.39894835371,3.72237955948
22,22.004710484,27.0067508078,37.5222317938,1.76941402561,2.39894835371,3.72237955948
23,22.004710484,27.4486677687,37.5222317938,1.76941402561,2.45456603749,3.72237955948
24,22.004710484,27.4486677687,35.077217724,1.76941402561,2.45456603749,3.41466107063
