Generation, o25, o50, o75, n25, n50, n75 
0,209.133897111,257.271054918,319.327052193,0.0299352970385,0.266999487058,0.572610690548
1,174.388744943,230.599980958,415.133222056,-0.141176412315,0.135650715477,1.04443356278
2,225.700421947,233.129929825,399.331121846,0.11152153874,0.148110119117,0.966611932721
3,244.636735171,283.538306803,362.449614227,0.204778431357,0.396359529819,0.784979174814
4,243.616380473,246.022678091,320.46497706,0.19975342425,0.211603874545,0.578214703108
5,280.464645807,288.637312429,320.46497706,0.381222471721,0.421470934266,0.578214703108
6,280.464645807,288.637312429,323.783416172,0.381222471721,0.421470934266,0.594557235906
7,306.823672478,316.845462532,332.041273526,0.511034483733,0.560389444641,0.635225242785
8,250.26616264,332.316478005,382.214018967,0.232502038731,0.636580560173,0.882314223545
9,326.49348055,331.25368738,378.316599443,0.607903666103,0.631346566101,0.863120348279
10,299.637348109,331.805460699,384.757811637,0.475643524995,0.634063920031,0.894841804656
11,155.842230857,331.419968615,337.11169423,-0.232513635781,0.632165462105,0.660195873212
12,150.036841952,322.393204676,337.11169423,-0.261103811879,0.587710770984,0.660195873212
13,155.944459891,322.393204676,337.11169423,-0.232010181811,0.587710770984,0.660195873212
14,165.909533544,322.365756824,337.857375188,-0.182934535853,0.587575596767,0.663868176696
15,165.909533544,322.786091511,338.13296983,-0.182934535853,0.589645646318,0.665225415544
16,221.45525111,230.33783693,329.593364387,0.0906150699796,0.134359717747,0.623169865532
17,221.45525111,233.428233904,339.166379146,0.0906150699796,0.149579196603,0.670314713574
18,221.45525111,237.880964216,343.219350219,0.0906150699796,0.171507847,0.690274643662
19,210.190789503,222.74304376,343.219350219,0.0351402436998,0.0969571461506,0.690274643662
20,210.190789503,222.74304376,343.219350219,0.0351402436998,0.0969571461506,0.690274643662
21,193.837326056,223.53838626,343.219350219,-0.0453967207297,0.100874021059,0.690274643662
22,193.837326056,224.237623598,339.269704271,-0.0453967207297,0.104317600626,0.670823565532
23,168.415466863,193.837326056,339.394847285,-0.170593403146,-0.0453967207297,0.671439865467
24,168.281265275,199.853105194,343.353786149,-0.171254314432,-0.0157704221766,0.690936709024
25,152.109624039,200.267674064,324.436725833,-0.250895847202,-0.0137287679145,0.597774632458
26,152.254042877,203.209768956,321.276066302,-0.250184618363,0.00076035803962,0.582209127019
27,152.254042877,203.209768956,321.276066302,-0.250184618363,0.00076035803962,0.582209127019
28,117.754798229,152.254042877,321.276066302,-0.420085290967,-0.250184618363,0.582209127019
29,117.754798229,152.254042877,321.276066302,-0.420085290967,-0.250184618363,0.582209127019
30,117.754798229,152.254042877,321.276066302,-0.420085290967,-0.250184618363,0.582209127019
31,117.754798229,152.254042877,321.747272219,-0.420085290967,-0.250184618363,0.584529705426
32,109.490476707,117.754798229,316.021216394,-0.460785132356,-0.420085290967,0.556330226104
33,88.4752135345,115.570878925,316.021216394,-0.564280364919,-0.430840580321,0.556330226104
34,88.4752135345,115.570878925,316.779270939,-0.564280364919,-0.430840580321,0.560063466599
35,88.4752135345,115.570878925,316.779270939,-0.564280364919,-0.430840580321,0.560063466599
36,88.4752135345,89.3770914435,316.779270939,-0.564280364919,-0.559838828158,0.560063466599
37,66.1895038964,87.6465047844,316.779270939,-0.67403224777,-0.568361560768,0.560063466599
38,59.2888474437,87.6465047844,316.779270939,-0.708016359153,-0.568361560768,0.560063466599
39,59.2888474437,87.6465047844,313.087141718,-0.708016359153,-0.568361560768,0.541880597833
40,59.2888474437,87.6465047844,313.087141718,-0.708016359153,-0.568361560768,0.541880597833
41,58.1364343044,87.6465047844,313.087141718,-0.713691723048,-0.568361560768,0.541880597833
42,58.1364343044,87.6465047844,315.608554851,-0.713691723048,-0.568361560768,0.554297964981
43,58.1364343044,87.6465047844,301.405018606,-0.713691723048,-0.568361560768,0.484348886791
44,44.2655641007,80.2155526934,301.405018606,-0.782002499162,-0.60495725355,0.484348886791
45,44.2655641007,78.9228601404,301.405018606,-0.782002499162,-0.611323460593,0.484348886791
46,44.2655641007,78.9228601404,261.275650702,-0.782002499162,-0.611323460593,0.28672118022
47,44.2655641007,78.9228601404,261.275650702,-0.782002499162,-0.611323460593,0.28672118022
48,44.2655641007,78.9228601404,261.275650702,-0.782002499162,-0.611323460593,0.28672118022
49,44.2655641007,71.3557288212,261.275650702,-0.782002499162,-0.648589804072,0.28672118022
50,44.2655641007,70.5891026705,261.275650702,-0.782002499162,-0.652365257708,0.28672118022
51,43.4819764191,70.5891026705,261.275650702,-0.785861484352,-0.652365257708,0.28672118022
52,43.4819764191,66.5328469309,261.275650702,-0.785861484352,-0.67234136401,0.28672118022
53,43.4819764191,66.5328469309,261.275650702,-0.785861484352,-0.67234136401,0.28672118022
54,29.2020865245,66.5328469309,261.275650702,-0.856186586324,-0.67234136401,0.28672118022
55,25.2367362623,66.5328469309,261.275650702,-0.875715004513,-0.67234136401,0.28672118022
56,25.2367362623,66.5328469309,261.275650702,-0.875715004513,-0.67234136401,0.28672118022
57,25.2367362623,66.5328469309,261.275650702,-0.875715004513,-0.67234136401,0.28672118022
58,25.2367362623,66.5328469309,261.275650702,-0.875715004513,-0.67234136401,0.28672118022
59,25.2367362623,66.5328469309,261.275650702,-0.875715004513,-0.67234136401,0.28672118022
60,25.2367362623,66.5328469309,261.275650702,-0.875715004513,-0.67234136401,0.28672118022
61,25.2367362623,66.5328469309,261.275650702,-0.875715004513,-0.67234136401,0.28672118022
62,25.2367362623,66.5328469309,258.390579739,-0.875715004513,-0.67234136401,0.272512883717
63,22.4995839599,66.5328469309,258.390579739,-0.889194836374,-0.67234136401,0.272512883717
64,18.6632559757,22.4995839599,258.390579739,-0.908087850164,-0.889194836374,0.272512883717
65,13.6193266326,18.6632559757,258.390579739,-0.932928016861,-0.908087850164,0.272512883717
66,15.1881330264,18.2571342268,258.390579739,-0.925202014039,-0.910087904339,0.272512883717
67,13.3315441556,18.2571342268,258.390579739,-0.934345277932,-0.910087904339,0.272512883717
68,13.3315441556,18.2571342268,258.390579739,-0.934345277932,-0.910087904339,0.272512883717
69,13.3315441556,18.2571342268,258.390579739,-0.934345277932,-0.910087904339,0.272512883717
70,13.3315441556,18.2571342268,258.390579739,-0.934345277932,-0.910087904339,0.272512883717
71,13.3315441556,18.2571342268,258.390579739,-0.934345277932,-0.910087904339,0.272512883717
72,12.2293351377,18.2571342268,258.390579739,-0.939773398327,-0.910087904339,0.272512883717
73,8.82923102886,18.2571342268,258.390579739,-0.956518112042,-0.910087904339,0.272512883717
74,6.81945303755,17.8980439011,258.547846465,-0.966415796354,-0.911856339807,0.273287385383
75,6.81945303755,17.8980439011,258.547846465,-0.966415796354,-0.911856339807,0.273287385383
76,6.81945303755,17.8980439011,258.547846465,-0.966415796354,-0.911856339807,0.273287385383
77,6.81945303755,17.8980439011,258.547846465,-0.966415796354,-0.911856339807,0.273287385383
78,5.18450014756,12.9795882566,258.547846465,-0.974467555125,-0.936078578025,0.273287385383
79,5.18450014756,12.9795882566,258.547846465,-0.974467555125,-0.936078578025,0.273287385383
80,5.18450014756,12.0310089794,258.547846465,-0.974467555125,-0.94075010805,0.273287385383
81,5.18450014756,12.0310089794,258.547846465,-0.974467555125,-0.94075010805,0.273287385383
82,5.18450014756,12.0310089794,258.547846465,-0.974467555125,-0.94075010805,0.273287385383
83,5.18450014756,12.0310089794,258.547846465,-0.974467555125,-0.94075010805,0.273287385383
84,5.18450014756,12.0310089794,258.547846465,-0.974467555125,-0.94075010805,0.273287385383
85,5.18450014756,12.0310089794,258.547846465,-0.974467555125,-0.94075010805,0.273287385383
86,5.18450014756,12.0310089794,258.547846465,-0.974467555125,-0.94075010805,0.273287385383
87,5.18450014756,12.0310089794,258.786986031,-0.974467555125,-0.94075010805,0.27446509155
88,3.96797442822,9.6103578501,258.786986031,-0.980458658411,-0.952671246012,0.27446509155
89,3.96797442822,9.6103578501,258.786986031,-0.980458658411,-0.952671246012,0.27446509155
90,3.96797442822,9.6103578501,258.786986031,-0.980458658411,-0.952671246012,0.27446509155
91,3.96797442822,9.6103578501,258.786986031,-0.980458658411,-0.952671246012,0.27446509155
92,3.96797442822,9.6103578501,255.465590215,-0.980458658411,-0.952671246012,0.25810799768
93,3.96797442822,9.6103578501,255.465590215,-0.980458658411,-0.952671246012,0.25810799768
94,3.96797442822,9.6103578501,255.465590215,-0.980458658411,-0.952671246012,0.25810799768
95,3.96797442822,9.6103578501,255.465590215,-0.980458658411,-0.952671246012,0.25810799768
96,3.96797442822,9.6103578501,230.473635922,-0.980458658411,-0.952671246012,0.135028495869
97,3.96797442822,9.6103578501,226.83052455,-0.980458658411,-0.952671246012,0.117087028489
98,3.96797442822,9.6103578501,226.83052455,-0.980458658411,-0.952671246012,0.117087028489
99,3.96797442822,9.6103578501,226.83052455,-0.980458658411,-0.952671246012,0.117087028489
