Generation, o25, o50, o75, n25, n50, n75 
0,56.3415358364,58.1332935389,69.0633329953,-0.640577336034,-0.629147077397,-0.55942047445
1,47.8482643718,50.2899981158,50.771080989,-0.694758930665,-0.679182244053,-0.676113245573
2,39.0396177356,44.59110541,45.4343362594,-0.750952415506,-0.715537504299,-0.710158235279
3,31.1354335271,36.7970333619,39.4059388813,-0.801376013346,-0.765258657567,-0.748615522837
4,28.1981474296,31.7452676478,38.0064721402,-0.820114004391,-0.797485664938,-0.757543218128
5,23.931075659,33.1499530763,34.5816867761,-0.847335170452,-0.788524677786,-0.779391140107
6,23.4493768723,29.6629199296,34.8043837995,-0.850408098063,-0.810769700474,-0.777970476714
7,22.6685352005,26.2228970855,26.2359911577,-0.855389364364,-0.832714827747,-0.832631296011
8,20.8834513964,22.8651775033,24.3256024153,-0.866777047834,-0.854134913287,-0.844818344177
9,19.3858238484,20.3758218728,20.6809261368,-0.87633094577,-0.870015396824,-0.868069028382
10,18.1037254384,18.1580538566,18.499876073,-0.8845099068,-0.884163326528,-0.881982721229
11,16.6735956528,16.7301962538,16.9928311773,-0.893633212541,-0.893272137208,-0.891596695769
12,14.2699727262,15.0573252955,17.2108177105,-0.908966776716,-0.903943975087,-0.890206082268
13,12.8351189453,13.3410057437,17.0558801214,-0.9181202185,-0.914892986973,-0.891194484167
14,11.2295970818,11.9088086988,12.4614306461,-0.928362412588,-0.924029480495,-0.920504108857
15,9.55797510155,10.3385212125,12.9777413909,-0.939026282793,-0.934046901979,-0.917210379275
16,8.38952442891,11.4828742286,12.1687163169,-0.94648024455,-0.92674666773,-0.922371437506
17,7.61654421217,11.2647013182,11.5536439829,-0.951411359838,-0.928138470199,-0.926295202337
18,7.63530191679,10.3654898067,11.5267049957,-0.951291697779,-0.93387485974,-0.926467055702
19,7.280848913,7.86879943649,11.4394936028,-0.953552879356,-0.949802134186,-0.927023408146
20,7.368151388,7.44515103052,11.573114316,-0.952995945867,-0.952504737805,-0.926170994168
21,7.12244850535,7.44414730269,11.430724828,-0.954563371805,-0.952511140941,-0.927079347275
22,7.09014879891,7.1273490555,10.4171619595,-0.954769423102,-0.954532109455,-0.933545224729
23,5.94059321874,6.91261821672,9.68229758892,-0.962102846354,-0.955901953726,-0.938233185499
24,5.42127156316,7.01541411268,9.84143195217,-0.965415783606,-0.955246182203,-0.937218010887
25,5.95305873067,6.46013037717,8.07722757675,-0.962023324427,-0.958788534333,-0.948472497066
26,5.31588026327,6.48476800327,6.69958877798,-0.966088112133,-0.958631362168,-0.957260944163
27,4.43653607016,4.94752478928,5.87688152454,-0.971697760996,-0.968437982504,-0.962509285876
28,3.96715792221,4.87555821848,5.32141724996,-0.974692090877,-0.968897082815,-0.966052789729
29,2.97644368869,4.05976241949,5.4069776233,-0.981012208775,-0.974101333905,-0.965506969725
30,2.77807424666,4.03846148335,5.44733099887,-0.982277677887,-0.974237220141,-0.965249541212
31,2.77725845174,4.07220490713,5.01411813622,-0.982282882133,-0.974021958858,-0.968013159897
32,2.89940840748,4.19419401165,4.88490804056,-0.981503644189,-0.973243747042,-0.96883743698
33,2.8746232631,4.19177219217,4.76870862576,-0.981661757427,-0.973259196689,-0.969578714309
34,2.6679076095,4.4008817679,5.53320636855,-0.982980469986,-0.971925212451,-0.964701711735
35,2.58477482651,4.3952761207,4.49044520234,-0.983510803529,-0.971960972865,-0.971353855498
36,2.57701552318,3.19276759314,4.58526557238,-0.98356030288,-0.979632201772,-0.970748962687
37,2.62109350077,3.23491687179,4.63570611042,-0.983279113809,-0.979363316557,-0.970427184584
38,2.42448586213,3.36825897244,4.54261100452,-0.984533343751,-0.978512679947,-0.971021071322
39,2.44698546049,4.00967254049,4.2833529703,-0.984389810824,-0.97442087503,-0.972674970385
40,2.44212375143,3.92807172177,4.31252205479,-0.984420825392,-0.97494143563,-0.972488890437
41,2.01173025825,3.93956496047,4.29676166047,-0.987166458318,-0.974868116179,-0.972589431589
42,2.3820613196,3.88874173548,4.46347258841,-0.984803984973,-0.975192335578,-0.971525923381
