Generation, o25, o50, o75, n25, n50, n75 
0,575.886781147,581.572945553,582.307971166,23.0696577966,23.3073156765,23.3380366715
1,428.436182549,435.751900234,503.375057805,16.9068397457,17.2126061341,20.0389711682
2,330.314125278,332.585894714,344.697647345,12.8057483191,12.9006987759,13.4069193572
3,293.427038122,323.244985511,352.953662639,11.2640224209,12.510287856,13.7519862513
4,255.517713606,259.821126938,325.474235649,9.67957127827,9.859435949,12.6034611839
5,144.436685793,194.641261419,262.381157172,5.03684910666,7.13519029924,9.96643450096
6,116.832071421,148.120671626,189.721822379,3.8830917306,5.19082429976,6.92957833154
7,98.4697284377,101.835457191,185.979382645,3.11562262655,3.25629600538,6.77316000999
8,88.4725656987,95.0973505294,115.457498867,2.69778305471,2.97467134087,3.82564034938
9,76.9432452004,87.6254725208,146.602501348,2.21590569946,2.66237810432,5.12737113457
10,59.9825704788,76.959169764,80.0622023687,1.50702046383,2.21657127959,2.34626505859
11,55.3464144307,62.5264734819,62.7612403561,1.31324853987,1.61334496503,1.62315723805
12,49.5745046695,50.2097888516,61.1319170699,1.07200686297,1.0985590836,1.55505834218
13,44.8397436316,46.6065996814,59.8119510163,0.874113663019,0.947960852931,1.49988928422
14,40.731676526,40.7632163788,50.2936076413,0.702413647193,0.703731881071,1.10206235828
15,39.3201763742,39.7874402434,49.2470074838,0.643418846919,0.662948521505,1.05831885094
16,38.1331993137,39.6625379993,47.3286980557,0.593808172401,0.657728130324,0.978141543534
17,37.0546736212,38.927251698,45.0571652802,0.54873031128,0.626996239552,0.883200978187
18,34.141340672,39.1059510943,43.9762349493,0.426965184121,0.634465126593,0.838022613239
19,32.5496929906,39.6348573969,41.8375595482,0.360440970895,0.656571196967,0.748634930228
20,32.8843224312,39.4639892624,40.1552420198,0.374427081339,0.649429623898,0.678321096783
21,33.2466661278,38.4514968551,39.1663124772,0.389571531717,0.607111677797,0.636987979832
22,33.0027400219,33.014170532,38.0792094269,0.379376441141,0.379854188634,0.591551621042
23,31.1322305249,32.4731153867,34.2199123896,0.301196970848,0.357240347471,0.430249153153
24,31.9992128201,33.0981325238,33.9570659671,0.337433203117,0.383363448573,0.419263272509
25,31.3372215042,33.5181642363,34.3182450602,0.309764736047,0.400919016639,0.434359047336
26,31.91371921,33.3244785386,33.7442337538,0.333859927941,0.392823764902,0.410367776535
