Generation, o25, o50, o75, n25, n50, n75 
0,3.42039909269,5.96173607828,6.56256562832,-0.978180059605,-0.961967968546,-0.958135063491
1,0.606293113109,0.929592027313,2.6827316082,-0.996132240937,-0.99406980236,-0.982885902434
2,0.990001906631,1.02372841417,2.09278834403,-0.993684426288,-0.99346927292,-0.986649360005
3,0.758310337349,0.923385577446,1.14561059148,-0.995162469082,-0.994109395507,-0.992691743231
4,0.844469010342,0.882099998807,1.00146803636,-0.994612832312,-0.994372770874,-0.993611279775
5,0.883000883876,0.93661635227,1.06063178322,-0.994367023808,-0.994024991697,-0.993233853225
6,0.900443606492,0.907465854654,1.03630757163,-0.994255750487,-0.994210953072,-0.993389026008
7,0.944116721429,0.974745933671,1.11841374832,-0.993977144178,-0.993781749557,-0.992865241551
8,0.895535327444,1.14780173921,1.25202385354,-0.994287062142,-0.992677765121,-0.992012895245
9,0.895611483781,1.04798565575,1.17914989916,-0.994286576314,-0.993314527363,-0.992477784077
10,0.884656076483,1.05875325671,1.22391006238,-0.994356464747,-0.993245837012,-0.992192243102
11,0.903914419269,0.966882474939,1.22391006238,-0.99423360894,-0.993831913353,-0.992192243102
12,0.965570999679,0.98955371913,1.25916088836,-0.993840279719,-0.993687285435,-0.991967365565
13,0.98955371913,1.06461196419,1.25916088836,-0.993687285435,-0.993208462237,-0.991967365565
14,1.02816687554,1.26157174044,2.11718495549,-0.993440958399,-0.991951985884,-0.986493725357
15,1.02816687554,1.26157864537,1.92974595058,-0.993440958399,-0.991951941835,-0.987689465329
16,1.01302749527,1.24872502595,1.62540536217,-0.993537537882,-0.992033939638,-0.989630962014
17,1.15016502549,1.24872502595,1.5866700384,-0.992662688879,-0.992033939638,-0.989878068399
18,1.15016502549,1.24872502595,1.57661900376,-0.992662688879,-0.992033939638,-0.989942187518
19,1.15016502549,1.25330252588,1.57661900376,-0.992662688879,-0.99200473814,-0.989942187518
20,1.15016502549,1.19797058066,1.25330252588,-0.992662688879,-0.992357720267,-0.99200473814
21,0.93025885166,1.08061105066,1.25330252588,-0.994065548451,-0.993106398383,-0.99200473814
22,1.04446810666,1.08061105066,1.31642747558,-0.993336967057,-0.993106398383,-0.99160204167
23,1.03587623644,1.18437792416,1.3070421211,-0.993391777648,-0.992444432649,-0.991661914179
24,1.03587623644,1.08271502705,1.3070421211,-0.993391777648,-0.993092976371,-0.991661914179
25,1.08271502705,1.08413692604,1.34599000223,-0.993092976371,-0.993083905572,-0.991413451815
26,1.06515283134,1.08271502705,1.34599000223,-0.993205011853,-0.993092976371,-0.991413451815
27,1.067468677,1.08271502705,1.37554393974,-0.993190238252,-0.993092976371,-0.991224916753
28,1.067468677,1.08271502705,1.37554393974,-0.993190238252,-0.993092976371,-0.991224916753
29,1.067468677,1.08271502705,1.37554393974,-0.993190238252,-0.993092976371,-0.991224916753
30,0.979890775912,1.067468677,1.37554393974,-0.993748928781,-0.993190238252,-0.991224916753
31,0.888643136919,1.067468677,1.51012345773,-0.994331029873,-0.993190238252,-0.990366386219
32,0.85604618006,1.067468677,1.51012345773,-0.994538977436,-0.993190238252,-0.990366386219
33,0.876264456592,1.04349135614,1.51187354201,-0.99440999787,-0.993343198096,-0.99035522181
34,0.914945618373,1.04349135614,1.50522084521,-0.994163237003,-0.993343198096,-0.990397661725
35,0.914945618373,1.04349135614,1.50137213079,-0.994163237003,-0.993343198096,-0.990422214041
36,0.914945618373,1.04349135614,1.46088112626,-0.994163237003,-0.993343198096,-0.990680520537
37,0.771713537886,1.04349135614,1.46088112626,-0.995076965307,-0.993343198096,-0.990680520537
38,0.78583793748,1.04349135614,1.46088112626,-0.994986860746,-0.993343198096,-0.990680520537
39,0.78583793748,1.04349135614,1.62251822799,-0.994986860746,-0.993343198096,-0.989649380068
40,0.865534735798,1.04349135614,1.62251822799,-0.994478446569,-0.993343198096,-0.989649380068
41,0.865534735798,0.956855871348,1.62251822799,-0.994478446569,-0.993895876617,-0.989649380068
42,0.865534735798,0.982511339098,1.62251822799,-0.994478446569,-0.993732211278,-0.989649380068
43,0.862907802167,1.01725753186,1.62251822799,-0.994495204712,-0.993510552976,-0.989649380068
44,1.00832260254,1.14025261552,1.60699839575,-0.993567552063,-0.992725923662,-0.989748386589
45,1.00832260254,1.14556735134,1.60699839575,-0.993567552063,-0.992692019075,-0.989748386589
46,1.00832260254,1.14556735134,1.60699839575,-0.993567552063,-0.992692019075,-0.989748386589
47,0.804509980765,1.13527327993,1.60699839575,-0.994867745151,-0.992757688612,-0.989748386589
48,0.804509980765,1.13527327993,1.60699839575,-0.994867745151,-0.992757688612,-0.989748386589
49,0.796236763235,1.1368200893,1.62119198429,-0.994920522944,-0.992747820966,-0.989657840647
50,0.796236763235,1.1368200893,1.62119198429,-0.994920522944,-0.992747820966,-0.989657840647
51,0.796236763235,1.1368200893,1.62119198429,-0.994920522944,-0.992747820966,-0.989657840647
52,0.796236763235,1.10209279928,1.69243246272,-0.994920522944,-0.99296935868,-0.989203372338
53,0.796236763235,1.10209279928,1.69381960671,-0.994920522944,-0.99296935868,-0.989194523254
54,0.991911000934,1.1054614663,1.59753184963,-0.993672247498,-0.992947868757,-0.989808777048
55,0.991911000934,1.09036220774,1.59753184963,-0.993672247498,-0.993044192289,-0.989808777048
56,0.991911000934,1.09122194135,1.61018720882,-0.993672247498,-0.993038707743,-0.989728044018
57,0.991911000934,1.23559886126,1.61018720882,-0.993672247498,-0.992117676103,-0.989728044018
58,0.991911000934,1.24369620352,1.61018720882,-0.993672247498,-0.992066020282,-0.989728044018
59,0.991911000934,1.25774060843,1.61018720882,-0.993672247498,-0.991976426035,-0.989728044018
60,0.991911000934,1.49010291743,1.61018720882,-0.993672247498,-0.990494104355,-0.989728044018
61,1.08292157591,1.48210068876,1.62049159063,-0.993091658722,-0.990545153413,-0.989662308707
62,1.08292157591,1.48210068876,1.62049159063,-0.993091658722,-0.990545153413,-0.989662308707
63,0.745849126727,1.48210068876,1.62049159063,-0.99524196357,-0.990545153413,-0.989662308707
64,0.745849126727,1.48210068876,1.62049159063,-0.99524196357,-0.990545153413,-0.989662308707
65,0.745849126727,1.56519575388,1.62049159063,-0.99524196357,-0.990015060485,-0.989662308707
66,0.745849126727,1.67490946972,1.69381960671,-0.99524196357,-0.989315157733,-0.989194523254
67,0.885684300046,1.66652208229,1.69381960671,-0.994349905344,-0.989368663855,-0.989194523254
68,0.89757981553,1.65160182763,1.69381960671,-0.994274019626,-0.989463845458,-0.989194523254
69,0.89757981553,1.65160182763,1.69381960671,-0.994274019626,-0.989463845458,-0.989194523254
