Generation, o25, o50, o75, n25, n50, n75 
0,26.707009266,39.0688267093,42.5246819554,0.656094510584,1.42264750814,1.63694416882
1,24.3518962533,24.5368576769,27.4772804191,0.510054581768,0.521523990235,0.703858819032
2,12.8576421974,18.0383194124,18.4490494098,-0.202701041883,0.118551368348,0.144020625776
3,11.8213318483,12.8294000833,16.6972896886,-0.266962369813,-0.204452327838,0.0353944733938
4,11.2868243872,13.6865047444,14.4879920838,-0.300107034697,-0.151303496753,-0.101603480928
5,10.387259484,12.3513863684,12.493539548,-0.355888814054,-0.23409383061,-0.225278949913
6,10.279558352,11.858184446,12.1886328744,-0.362567332475,-0.264677150071,-0.244186131294
7,10.1213071641,12.0913589496,12.1650491143,-0.372380446368,-0.250218061393,-0.24564855396
8,8.61904500027,11.8573277435,11.9970699128,-0.46553532186,-0.264730273964,-0.256064899375
9,8.60068404154,11.4842349228,12.4029947058,-0.466673880007,-0.287865660119,-0.230893611393
10,6.6442291309,10.7875482749,11.3920015498,-0.587993126406,-0.331067013055,-0.293585026937
11,9.83733338065,9.96239192922,10.7553191541,-0.389989584823,-0.382234737633,-0.333065532225
12,6.52727423355,8.73132501621,11.5946379545,-0.595245468349,-0.458572868065,-0.281019597615
13,6.41258107912,7.59564047882,11.7596670516,-0.602357560218,-0.528996362863,-0.270786187384
14,6.2421796875,7.42329850438,10.8445234157,-0.612924104995,-0.539683242662,-0.327533999793
15,5.70565042061,7.40032660694,11.5679393707,-0.646194141517,-0.541107723886,-0.282675169664
16,5.12782136776,6.73643650062,10.554783484,-0.682025166734,-0.58227537204,-0.345500695559
17,4.81321773902,6.56668336103,11.0813333618,-0.701533653715,-0.592801718881,-0.312849478291
18,4.98171052264,6.20713888816,10.7633452147,-0.69108546121,-0.615096975602,-0.332567838354
19,5.22006745415,6.31263354911,10.499687251,-0.676305011557,-0.608555279856,-0.348917198249
20,5.22933149259,6.94986512064,10.0054132871,-0.675730551009,-0.569040720324,-0.379566994725
21,5.36038863642,6.86430813848,9.9041909002,-0.667603732528,-0.574346085933,-0.385843767895
22,5.63480937939,6.90031062364,10.6492465033,-0.650586975559,-0.572113581446,-0.339643068965
23,5.3149535324,6.82544486547,10.9147586267,-0.670421151191,-0.576755987112,-0.323178733117
24,5.53145684457,6.82919566715,9.60463826261,-0.656995838636,-0.576523400901,-0.404418946935
25,5.04147660374,6.851700967,7.600223584,-0.687379382486,-0.575127853269,-0.528712165735
26,5.17253864532,6.86077289907,7.25711107019,-0.679252260297,-0.574565305184,-0.549988481064
27,5.00154978802,6.83234079699,7.58970967541,-0.689855233664,-0.57632837224,-0.529364130398
28,5.18655461713,6.62691233362,6.9522546587,-0.678383133629,-0.589066936379,-0.568892545707
29,5.39142831807,6.11641054407,6.49519452698,-0.66567897016,-0.620723015983,-0.597234722384
30,5.57027122297,6.48024508165,6.49519452698,-0.654588969399,-0.598161733496,-0.597234722384
31,5.421391614,6.13572252468,6.30210051795,-0.663820954183,-0.619525485225,-0.609208430305
32,5.69416579708,6.09993728856,6.20666305895,-0.646906299954,-0.621744518157,-0.615126481644
33,5.63336902367,5.95423855003,6.27147348035,-0.650676291633,-0.630779258014,-0.611107604726
34,5.36278907862,5.96788669349,6.4324682118,-0.667454881748,-0.629932940284,-0.601124364433
35,4.98343327291,6.25275519402,6.37098390196,-0.690978633926,-0.612268320661,-0.604936990062
36,4.81821128016,5.90966748487,6.32580925034,-0.701224005562,-0.633543097859,-0.607738258142
37,4.71550513227,5.86936442944,5.88087843529,-0.707592786358,-0.63604227956,-0.635328299134
38,5.08858707639,5.60806258082,5.96098912735,-0.684458074661,-0.652245537395,-0.630360656518
39,4.97420395549,5.9671718786,6.11496416677,-0.691550941434,-0.629977265765,-0.620812705453
40,5.06940365673,5.88036288927,5.9497484232,-0.68564763339,-0.635360268005,-0.63105768958
41,4.90867364818,5.71323118402,5.93905869582,-0.695614458286,-0.645724060402,-0.631720556719
42,4.92537946234,5.60759877528,5.71286102057,-0.694578535212,-0.652274297852,-0.645747014139
43,4.74089972112,5.30015845833,5.68795387931,-0.706018074687,-0.671338589782,-0.647291499315
44,4.4415518974,4.94427350357,5.68212584225,-0.724580553274,-0.693406920762,-0.647652894337
45,4.62883061729,4.94427350357,5.67966894342,-0.712967449879,-0.693406920762,-0.647805245977
