Generation, o25, o50, o75, n25, n50, n75 
0,34.7514348702,46.7433476473,53.9464821835,0.452464568818,0.953676345718,1.2547372296
1,22.4709780708,26.1214246068,31.421889095,-0.0608071408732,0.0917662499469,0.313303487075
2,19.5705114051,19.8707161037,28.6950146889,-0.182034511215,-0.169487210947,0.199331546828
3,13.5756477103,17.3402478002,25.7212995414,-0.43259472964,-0.275250197915,0.0750426964341
4,13.4460366417,13.5648269995,18.1475681672,-0.438011929982,-0.433046990075,-0.241507584608
5,9.92249774716,13.4460366417,17.1624181252,-0.585281112398,-0.438011929982,-0.282682734247
6,8.92108719385,9.66178308228,17.0621679883,-0.627135883372,-0.596177894495,-0.286872770495
7,7.52190205066,8.9870593555,15.596498796,-0.685615967815,-0.62437852306,-0.348131610004
8,8.9870593555,9.47743804657,11.0837890478,-0.62437852306,-0.603882745641,-0.536743995168
9,8.76481885765,8.95596559844,9.00291775776,-0.63366724596,-0.625678112001,-0.623715708201
10,6.99753714687,7.87789313376,7.96043834668,-0.707532226719,-0.670737030098,-0.667286985588
11,6.83190633608,6.99753714687,12.3445803934,-0.714454901568,-0.707532226719,-0.484048192391
12,5.98820968134,6.99753714687,7.87789313376,-0.749717891497,-0.707532226719,-0.670737030098
13,5.98820968134,6.78978140527,9.05946392524,-0.749717891497,-0.716215547415,-0.621352315004
14,5.92923242829,8.80106689952,9.00606486508,-0.752182893899,-0.632152229481,-0.623584172283
15,5.76121900632,6.83894652275,8.68352538455,-0.759205151927,-0.714160651224,-0.637064972983
16,5.73811627881,6.83894652275,8.68352538455,-0.760170749269,-0.714160651224,-0.637064972983
17,5.73811627881,6.71444609023,8.68352538455,-0.760170749269,-0.719364248362,-0.637064972983
18,5.73811627881,6.69749616018,8.68352538455,-0.760170749269,-0.720072684515,-0.637064972983
19,5.72507027213,6.60280641938,7.55527328098,-0.760716017761,-0.724030319475,-0.684221190021
20,5.72330033645,6.60280641938,7.79663123146,-0.760789993666,-0.724030319475,-0.674133437593
21,6.36928291143,6.48403622945,7.75325511674,-0.733790624986,-0.72899441645,-0.675946377692
22,6.36928291143,6.48403622945,7.75325511674,-0.733790624986,-0.72899441645,-0.675946377692
23,5.69912751928,6.60153472569,7.75325511674,-0.761800316279,-0.72408347095,-0.675946377692
24,6.60153472569,7.0654834652,7.5014517443,-0.72408347095,-0.704692354917,-0.686470705051
25,6.32358585716,6.78459963477,7.5014517443,-0.735700570647,-0.71643212374,-0.686470705051
26,4.46643006176,6.57124017527,7.5014517443,-0.813321912087,-0.725349656397,-0.686470705051
27,4.46643006176,6.57124017527,7.12942156893,-0.813321912087,-0.725349656397,-0.702020009714
28,4.46643006176,6.57124017527,7.12942156893,-0.813321912087,-0.725349656397,-0.702020009714
29,4.36930711339,6.54935869911,7.12942156893,-0.817381244942,-0.726264210543,-0.702020009714
30,4.36930711339,6.49847831443,7.12942156893,-0.817381244942,-0.728390797727,-0.702020009714
31,4.36930711339,6.49847831443,7.12942156893,-0.817381244942,-0.728390797727,-0.702020009714
32,5.06674047357,7.12942156893,7.22631433717,-0.788231448723,-0.702020009714,-0.697970297426
33,5.0602645564,7.12942156893,7.22631433717,-0.788502114964,-0.702020009714,-0.697970297426
34,5.0602645564,7.12942156893,7.22631433717,-0.788502114964,-0.702020009714,-0.697970297426
35,5.0602645564,7.12942156893,7.22631433717,-0.788502114964,-0.702020009714,-0.697970297426
36,5.0602645564,7.12942156893,7.22631433717,-0.788502114964,-0.702020009714,-0.697970297426
37,5.07151110549,7.22631433717,7.61918843035,-0.78803205627,-0.697970297426,-0.681549804214
38,5.04006426156,7.22631433717,7.66216282119,-0.789346402765,-0.697970297426,-0.679753654493
39,5.02958409966,7.57935466817,8.10157626246,-0.789784429681,-0.683214688799,-0.661388011265
40,4.56810123317,7.57935466817,8.10157626246,-0.80907248254,-0.683214688799,-0.661388011265
41,4.56810123317,7.57935466817,8.10256525173,-0.80907248254,-0.683214688799,-0.661346675651
42,4.56810123317,8.24424372943,8.48629388218,-0.80907248254,-0.655425108102,-0.645308424516
43,4.56810123317,8.24424372943,8.48629388218,-0.80907248254,-0.655425108102,-0.645308424516
44,5.07480336558,8.24424372943,8.48629388218,-0.787894453574,-0.655425108102,-0.645308424516
45,5.07480336558,9.0207901732,9.08994821355,-0.787894453574,-0.622968716018,-0.620078199306
46,5.07674801809,9.0207901732,9.08994821355,-0.787813175236,-0.622968716018,-0.620078199306
47,5.07674801809,8.80905103064,9.08994821355,-0.787813175236,-0.631818526207,-0.620078199306
48,5.07674801809,8.80905103064,9.08994821355,-0.787813175236,-0.631818526207,-0.620078199306
49,5.07674801809,8.84310011609,9.05801903172,-0.787813175236,-0.630395416905,-0.621412705507
50,5.07674801809,8.84310011609,8.90471423217,-0.787813175236,-0.630395416905,-0.627820204662
51,5.07674801809,8.84551567093,8.90471423217,-0.787813175236,-0.63029445682,-0.627820204662
52,5.07674801809,8.84551567093,8.90471423217,-0.787813175236,-0.63029445682,-0.627820204662
53,5.07674801809,8.84551567093,8.88260908947,-0.787813175236,-0.63029445682,-0.628744107134
54,5.13820132955,8.47306366543,8.87692595809,-0.785244683953,-0.645861392217,-0.628981638246
55,5.13820132955,7.97712889668,8.87692595809,-0.785244683953,-0.666589390435,-0.628981638246
56,5.13820132955,7.97712889668,8.87692595809,-0.785244683953,-0.666589390435,-0.628981638246
57,4.95944182368,7.85433193632,8.87692595809,-0.792716083324,-0.671721789565,-0.628981638246
58,4.95944182368,7.85433193632,8.87692595809,-0.792716083324,-0.671721789565,-0.628981638246
59,4.95944182368,7.85433193632,8.87692595809,-0.792716083324,-0.671721789565,-0.628981638246
60,4.95944182368,7.85433193632,8.87692595809,-0.792716083324,-0.671721789565,-0.628981638246
61,4.95944182368,7.75618169799,8.87692595809,-0.792716083324,-0.675824058842,-0.628981638246
62,5.22912890765,7.75618169799,8.87692595809,-0.781444291652,-0.675824058842,-0.628981638246
63,5.22912890765,7.75618169799,9.15443236204,-0.781444291652,-0.675824058842,-0.617383031717
64,5.22912890765,7.75618169799,9.40680662703,-0.781444291652,-0.675824058842,-0.606834843438
65,5.22912890765,7.75618169799,9.40680662703,-0.781444291652,-0.675824058842,-0.606834843438
66,5.33310773071,7.75618169799,9.80238004654,-0.777098411922,-0.675824058842,-0.590301529682
67,5.37548429782,7.75618169799,9.80238004654,-0.775327248731,-0.675824058842,-0.590301529682
68,5.37548429782,7.75618169799,9.80238004654,-0.775327248731,-0.675824058842,-0.590301529682
69,5.37548429782,7.75618169799,9.80238004654,-0.775327248731,-0.675824058842,-0.590301529682
70,5.37548429782,7.68100841965,9.80238004654,-0.775327248731,-0.678965987332,-0.590301529682
71,5.37548429782,7.68100841965,9.80238004654,-0.775327248731,-0.678965987332,-0.590301529682
72,5.37548429782,7.68100841965,9.80238004654,-0.775327248731,-0.678965987332,-0.590301529682
73,5.37548429782,7.68100841965,9.80238004654,-0.775327248731,-0.678965987332,-0.590301529682
74,5.43833147611,7.68100841965,9.80238004654,-0.772700499647,-0.678965987332,-0.590301529682
75,5.43833147611,7.68100841965,9.79841683967,-0.772700499647,-0.678965987332,-0.590467175146
76,5.43833147611,7.68100841965,9.06156818962,-0.772700499647,-0.678965987332,-0.621264365557
77,5.43833147611,7.68100841965,9.06156818962,-0.772700499647,-0.678965987332,-0.621264365557
78,5.43833147611,7.68100841965,9.06156818962,-0.772700499647,-0.678965987332,-0.621264365557
79,5.31245938957,7.68100841965,9.06156818962,-0.777961426184,-0.678965987332,-0.621264365557
80,5.31245938957,7.68100841965,9.06156818962,-0.777961426184,-0.678965987332,-0.621264365557
81,5.31245938957,7.68100841965,9.06156818962,-0.777961426184,-0.678965987332,-0.621264365557
82,5.31245938957,7.68100841965,8.53605929613,-0.777961426184,-0.678965987332,-0.643228438444
83,5.31245938957,7.68100841965,8.53605929613,-0.777961426184,-0.678965987332,-0.643228438444
84,6.01796483391,7.68100841965,8.53605929613,-0.748474250623,-0.678965987332,-0.643228438444
85,6.01796483391,7.68100841965,8.53605929613,-0.748474250623,-0.678965987332,-0.643228438444
86,6.01796483391,7.68100841965,8.49495085959,-0.748474250623,-0.678965987332,-0.644946599083
87,6.07075434773,7.68100841965,8.49495085959,-0.74626786983,-0.678965987332,-0.644946599083
88,6.07075434773,7.68100841965,8.49495085959,-0.74626786983,-0.678965987332,-0.644946599083
89,6.07075434773,7.68100841965,8.24713446215,-0.74626786983,-0.678965987332,-0.65530428757
90,6.07075434773,7.68100841965,8.24713446215,-0.74626786983,-0.678965987332,-0.65530428757
91,6.07075434773,7.64754601274,8.4634814262,-0.74626786983,-0.680364575926,-0.646261889723
92,6.07075434773,7.48239459076,8.4634814262,-0.74626786983,-0.68726721433,-0.646261889723
93,6.34666554282,7.47862458731,8.50499861712,-0.734735936357,-0.687424784699,-0.64452664486
94,6.34666554282,7.47862458731,8.50499861712,-0.734735936357,-0.687424784699,-0.64452664486
95,6.34666554282,7.47862458731,8.54682556618,-0.734735936357,-0.687424784699,-0.642778453404
96,6.34666554282,7.47862458731,8.54682556618,-0.734735936357,-0.687424784699,-0.642778453404
97,6.34666554282,7.47862458731,8.54682556618,-0.734735936357,-0.687424784699,-0.642778453404
98,6.34666554282,7.47862458731,8.54682556618,-0.734735936357,-0.687424784699,-0.642778453404
99,6.34666554282,7.47862458731,8.54682556618,-0.734735936357,-0.687424784699,-0.642778453404
