Generation, o25, o50, o75, n25, n50, n75 
0,1026.50805896,1374.42012987,1508.51660574,141.129211772,189.300746299,207.867601425
1,423.843982078,459.871278954,482.170422305,57.6849860176,62.6732871445,65.7608027661
2,218.848112928,270.310310161,333.258239552,29.3014764636,36.4268774431,45.1425806556
3,191.163460384,208.02000626,239.011063372,25.4682889792,27.8022283551,32.0932170921
4,137.377802142,152.916756816,193.483641375,18.0211840647,20.1726911672,25.7895387663
5,103.25874443,107.38040483,126.859779094,13.2970956986,13.8677764047,16.5648698038
6,102.72485593,105.457701835,108.075800376,13.223174066,13.6015609973,13.9640601308
7,76.7184734413,90.0097389424,91.4402795398,9.62235806469,11.4626525199,11.6607236463
8,41.1927039558,63.0986836007,65.4946889341,4.70349788576,7.7365764796,8.06832482435
9,41.1927039558,59.4993537755,69.3961210939,4.70349788576,7.23821710823,8.60851296298
10,61.4497895438,63.0986836007,69.7549473456,7.50827236589,7.7365764796,8.65819566335
11,30.19112051,52.5180566087,52.9976969662,3.18023036755,6.27159414331,6.338004636
12,30.19112051,32.4010533065,52.9976969662,3.18023036755,3.48621530717,6.338004636
13,30.19112051,32.4010533065,53.0291415958,3.18023036755,3.48621530717,6.34235842591
14,19.7020928531,30.19112051,41.7030348101,1.72793077758,3.18023036755,4.77415775194
15,20.373732968,30.19112051,36.3594118475,1.82092535205,3.18023036755,4.03428541186
16,19.6264545835,30.19112051,36.3594118475,1.71745798338,3.18023036755,4.03428541186
17,17.7069817883,31.6055869353,35.0901440779,1.45168982598,3.37607588123,3.8585439493
18,18.05063176,30.5658079897,33.0859129553,1.49927123479,3.23210919665,3.5810402442
19,18.05063176,30.5658079897,33.0859129553,1.49927123479,3.23210919665,3.5810402442
20,18.9830305697,29.6293437347,33.0859129553,1.62837018021,3.10244735399,3.5810402442
21,19.1718722517,29.6293437347,30.7351400191,1.65451699823,3.10244735399,3.25555472896
22,19.1718722517,28.9847087726,29.4013935013,1.65451699823,3.01319188421,3.07088560764
23,13.8691073089,19.1718722517,28.0862004922,0.920301816039,1.65451699823,2.88878538535
24,14.048842598,20.1065840791,24.8618432924,0.945187772597,1.78393620162,2.44234432404
25,14.048842598,20.1065840791,23.6263643615,0.945187772597,1.78393620162,2.27128122807
26,14.048842598,20.1065840791,23.6263643615,0.945187772597,1.78393620162,2.27128122807
27,14.048842598,19.7722175905,23.6263643615,0.945187772597,1.73764017398,2.27128122807
28,14.048842598,19.6270731372,21.3279067146,0.945187772597,1.71754362767,1.95303923202
29,14.048842598,17.6235765951,21.3279067146,0.945187772597,1.44014163182,1.95303923202
30,12.4751091335,17.6235765951,21.3279067146,0.72729031442,1.44014163182,1.95303923202
31,12.4751091335,17.6235765951,20.8657470849,0.72729031442,1.44014163182,1.88904910227
32,12.4751091335,17.603249036,20.8657470849,0.72729031442,1.43732709965,1.88904910227
33,12.4751091335,13.2134674667,19.4194271792,0.72729031442,0.829522622278,1.68879318964
34,12.4771117643,13.2134674667,19.4194271792,0.727567596547,0.829522622278,1.68879318964
35,11.4914740939,13.0101888602,19.4194271792,0.591097255207,0.80137688308,1.68879318964
36,11.0611676762,13.0101888602,19.4194271792,0.531517487252,0.80137688308,1.68879318964
37,9.82855323312,13.179022798,19.4194271792,0.360851005202,0.824753450165,1.68879318964
38,9.82855323312,13.179022798,19.4194271792,0.360851005202,0.824753450165,1.68879318964
39,9.71786962526,13.179022798,19.4194271792,0.345525870826,0.824753450165,1.68879318964
40,9.71786962526,13.179022798,17.5410861673,0.345525870826,0.824753450165,1.42872009511
41,9.71786962526,13.179022798,18.4828335244,0.345525870826,0.824753450165,1.55911343043
42,9.71786962526,13.3585754942,19.4859656914,0.345525870826,0.849614125104,1.69800604113
43,9.71786962526,13.3561386829,19.0013268313,0.345525870826,0.849276726817,1.63090346109
44,9.71786962526,13.3561386829,19.0013268313,0.345525870826,0.849276726817,1.63090346109
45,9.13350485208,9.71786962526,18.6999127559,0.264615347158,0.345525870826,1.58916998946
46,9.13350485208,9.71786962526,15.4184072375,0.264615347158,0.345525870826,1.13481623287
47,9.13350485208,9.71786962526,12.4216331779,0.264615347158,0.345525870826,0.719886090601
48,8.65117482961,8.66128589277,12.4216331779,0.197832446324,0.199232413352,0.719886090601
49,8.65117482961,8.66128589277,9.32003981963,0.197832446324,0.199232413352,0.290442779953
50,7.15554534631,8.66128589277,9.32003981963,-0.00925081786478,0.199232413352,0.290442779953
51,7.15554534631,8.57041076824,9.32003981963,-0.00925081786478,0.186649940466,0.290442779953
52,7.15554534631,8.57041076824,9.32003981963,-0.00925081786478,0.186649940466,0.290442779953
53,5.42399516652,8.57041076824,9.32003981963,-0.24899941024,0.186649940466,0.290442779953
