Generation, o25, o50, o75, n25, n50, n75 
0,95.559115257,112.756539513,119.27575728,3.27852460528,4.0485150204,4.34040380095
1,78.1670640607,94.9256344046,113.191700933,2.4998200434,3.2501613936,4.06799875924
2,67.0847781608,77.3968198442,79.6407911017,2.00362632313,2.46533344499,2.56580409306
3,57.1822835104,68.3252236956,76.2742572807,1.56025609202,2.05916552237,2.41507228952
4,49.9697947219,63.7865909012,65.3348848858,1.2373270793,1.85595464047,1.92527731986
5,38.4997244632,45.1256162998,48.2209829593,0.723770861304,1.02043582287,1.15902649922
6,35.8912507354,41.8357354605,43.217856655,0.606980129238,0.87313604847,0.935018575554
7,29.4729212636,29.7616149525,32.2159669203,0.319608479804,0.332534332539,0.442424480183
8,27.6910226431,34.7546862952,34.9264399343,0.239826482332,0.556092059483,0.563782086426
9,28.6335877345,29.3422459715,30.0814298076,0.28202850487,0.31375767791,0.346853591597
10,26.0808596452,26.682224233,28.4064605098,0.167733705137,0.194658956367,0.27185920373
11,25.9223931566,27.7990792898,28.9209261265,0.160638591618,0.24466456628,0.294893676097
12,27.0270704969,28.6193565376,29.1223691107,0.210098961451,0.281391323098,0.303913001589
13,27.4765347946,28.317394438,29.09360549,0.230223091436,0.267871395989,0.302625151044
14,29.385493575,29.5381939435,30.312037312,0.31569402836,0.322530971985,0.357178717347
15,29.6629492045,29.7933366426,30.5273994891,0.328116712835,0.333954626471,0.366821255072
16,30.4325242494,30.7311198778,31.6553152071,0.362573350031,0.375942548143,0.417322090492
17,31.2461925083,31.8454918294,33.1164777744,0.399004198692,0.425836980521,0.482743583557
18,30.7556750025,31.3039314015,32.6399382006,0.377041969217,0.401589376199,0.461407196271
19,29.9781725329,30.7402899142,30.9747034903,0.342230392762,0.376353123589,0.386848660832
20,28.7983427933,29.5753054402,29.6269761254,0.289405180249,0.324192586906,0.326506068956
21,28.4096742724,29.4703263853,29.5554635512,0.272003095418,0.319492297788,0.323304194312
22,29.3481913074,29.94505524,30.4685910634,0.314023871941,0.340747612683,0.364188190757
23,28.6952259644,29.4075256767,30.7701167344,0.284788269676,0.316680484638,0.377688577394
24,28.765873241,29.7158825577,30.058313871,0.287951401841,0.330486729065,0.34581860814
25,27.9163132709,29.7009971739,29.9302480204,0.249913552431,0.329820256999,0.340084640308
26,27.7048322498,29.3878626279,29.7147079078,0.240444787995,0.315800099361,0.330434135771
27,27.7462549382,27.7556782399,28.2386313198,0.242299430442,0.242721345484,0.264344888461
28,26.0085895003,27.1522158324,29.5596805925,0.164497911334,0.215702167339,0.323493006389
29,25.1015226069,25.5064115563,27.8163716078,0.123885270542,0.142013602184,0.245438805428
30,24.6856809347,25.5991839201,27.4495089495,0.10526654619,0.146167353922,0.229013047341
31,25.0174859681,26.0542301223,27.5148514753,0.120122648572,0.166541405808,0.231938666771
32,23.9797270512,24.2794592177,25.881732461,0.073658456761,0.0870785417615,0.158818066321
33,22.5784223057,23.3986904531,23.9718239961,0.0109170132379,0.0476433625992,0.0733046086186
34,22.5015393115,22.7834567098,23.2052100445,0.00747468560977,0.0200971394953,0.0389805501984
35,21.8609006101,22.5173189161,25.0500181928,-0.0212090086591,0.00818119515233,0.121579233046
36,20.5599847306,21.7789602194,23.1271319966,-0.0794556823026,-0.0248777740847,0.0354847157266
37,20.0367677458,22.896952397,23.4558890404,-0.102881984833,0.0251787488082,0.0502043486707
38,19.9259009398,22.224530533,22.6596888631,-0.107845889701,-0.00492799174007,0.0145556087244
39,18.5086338177,21.8552109007,21.974184555,-0.171302026119,-0.0214637573731,-0.0161368798071
40,18.6519632738,21.8774760074,21.9529933841,-0.164884651883,-0.0204668686269,-0.0170856845954
41,18.2786420666,22.7324830712,22.94051514,-0.181599582387,0.0178148667192,0.0271292091859
42,19.3447050714,21.1533576536,22.0664500958,-0.133868114964,-0.0528882465907,-0.0120058203553
43,18.4893704457,19.9298280967,21.6048782782,-0.172164516433,-0.107670056789,-0.0326720474686
44,18.0449935294,19.1197907003,20.6129047308,-0.192060866094,-0.143938338704,-0.0770862639351
45,17.8502281361,20.3114925582,21.2108480369,-0.200781211874,-0.0905815688407,-0.0503141957656
46,17.5889412609,20.0118242421,20.8723980568,-0.212479963183,-0.103998795027,-0.0654678162614
47,17.2769923287,19.7714956462,20.6748624453,-0.226447036636,-0.114759168939,-0.0743121946554
48,17.3033664683,20.4464775083,20.9047703722,-0.225266171735,-0.0845378080846,-0.0640183915001
49,17.2466962297,20.1894205321,20.9858666331,-0.22780350174,-0.096047171632,-0.0603874207979
50,16.5663159473,20.4191353969,20.5509857304,-0.258266569247,-0.0857620125587,-0.0798585998422
51,15.6930024314,19.4958675391,20.3196704774,-0.297367950166,-0.127100028679,-0.090215414043
52,15.7533215184,19.6058390004,19.7833786152,-0.294667248119,-0.122176211609,-0.114227125765
53,15.3835097257,19.2131486543,19.2522666291,-0.311225049542,-0.13975836799,-0.138006915842
54,15.541508745,19.1143304924,19.3046606662,-0.3041508663,-0.14418281181,-0.135661046727
55,15.4100852209,18.4230706576,18.8789212897,-0.310035169227,-0.175132995932,-0.154722926832
56,15.0303073924,18.4084647865,18.4822601481,-0.327039185844,-0.175786953213,-0.172482869977
57,14.9368138876,18.4336315828,18.5192272272,-0.331225225655,-0.174660145401,-0.17082772115
58,14.7905751674,17.3628214004,18.5610201321,-0.337772858093,-0.222604161006,-0.168956502783
59,15.2716134054,17.7874602515,18.5021070455,-0.316235049463,-0.203591555375,-0.171594253139
60,15.3090544228,17.2878620216,19.4681189062,-0.314558680716,-0.225960361467,-0.12834243458
61,15.4447905564,16.6578118,18.1318467134,-0.308481286782,-0.254169971492,-0.18817213728
62,15.3922135352,16.9469543335,17.6972442776,-0.310835348749,-0.241224022371,-0.207630848362
63,15.7555882707,16.0690190671,17.1815458689,-0.294565757485,-0.280532335651,-0.230720517253
64,15.7584518156,15.8296607374,16.9068670211,-0.294437546299,-0.291249267263,-0.243018875244
65,14.3407524669,15.0088540542,17.2829002914,-0.357913035058,-0.327999728806,-0.22618251594
66,14.7588307414,15.5259214122,16.6636080764,-0.339194169992,-0.30484876714,-0.253910451392
67,14.7111429957,15.4515113555,16.5058586251,-0.341329321545,-0.308180372481,-0.260973460575
68,14.0154620963,15.4545367391,15.7673196,-0.372477452602,-0.308044915198,-0.294040503761
69,13.3862839788,15.4311666229,15.6850536151,-0.400648015394,-0.309091279187,-0.297723847203
70,13.1067234009,15.3896149211,16.7256111985,-0.413164945964,-0.310951698031,-0.251134349049
71,13.0073005512,15.0930908948,16.2758649665,-0.417616463831,-0.324228143078,-0.27127110225
72,12.747919726,14.9807283125,15.2274767521,-0.42922987444,-0.329259019219,-0.318211205861
73,12.2629863905,15.2006219097,15.3306469699,-0.450942080567,-0.31941359355,-0.313591904874
74,12.1498357345,13.9040410317,15.3603456349,-0.456008241597,-0.377466173614,-0.312262189038
75,12.4554257041,13.7007957361,15.1552074394,-0.442325881725,-0.386566195058,-0.321446962404
76,13.2822442703,13.4398343593,14.5955070902,-0.405306246598,-0.398250372636,-0.346506756119
77,13.0607394168,13.1549455688,14.631727366,-0.415223813995,-0.411005866413,-0.344885044355
78,12.5221274327,13.4822510696,14.4864794669,-0.439339405903,-0.396351224259,-0.351388314173
79,12.504143684,12.5303847581,14.4740379768,-0.440144602887,-0.438969695808,-0.351945364346
80,11.8998480357,12.2780058095,14.9812661033,-0.467201088217,-0.450269607263,-0.329234940394
81,10.8542836054,11.6155985457,14.0978878934,-0.514014760879,-0.479927958217,-0.368786953791
82,10.8542836054,13.3000299208,13.4805463585,-0.514014760879,-0.404509919186,-0.396427550294
83,11.181053466,13.2322312093,13.4805463585,-0.49938410126,-0.407545510868,-0.396427550294
84,10.6550228425,13.1959105968,13.4805463585,-0.522936380491,-0.409171715064,-0.396427550294
85,10.6956079333,12.8275480181,14.3184539147,-0.521119240293,-0.42566462997,-0.358911421283
86,10.2532982554,13.0686248322,14.6693205714,-0.54092303227,-0.414870755642,-0.343201861603
87,11.1583997657,12.2029075542,13.8445606249,-0.500398388737,-0.453632025726,-0.380129324937
88,11.762982395,12.1318861,13.6808110467,-0.473329054239,-0.456811911163,-0.387460981342
89,11.2063361793,11.9006264523,12.9743037506,-0.498252103434,-0.467166235713,-0.419093849037
90,11.1697933945,11.9006264523,12.8000874462,-0.49988825508,-0.467166235713,-0.426894138344
91,11.612782967,12.0053381367,13.0434303534,-0.480054021779,-0.462477917734,-0.415998802898
92,10.5083300994,11.2878982177,13.2273807336,-0.529504341166,-0.494600278201,-0.407762684074
93,10.5083300994,11.5173172985,13.5129597799,-0.529504341166,-0.484328362441,-0.394976285068
94,10.6240116689,11.9686794527,13.8577748266,-0.52432486205,-0.464119258604,-0.379537677694
95,11.1531143498,11.8200885626,13.9319531066,-0.500635035782,-0.470772206132,-0.376216449828
96,11.1531143498,11.663492428,13.6436365019,-0.500635035782,-0.477783577189,-0.389125419151
97,11.1531143498,11.5438372953,14.5409050763,-0.500635035782,-0.483140966987,-0.348951484274
98,11.3426103031,11.9516967352,13.475761549,-0.492150621743,-0.464879635826,-0.396641783391
99,10.98413382,11.56712204,14.5311117135,-0.508200900665,-0.482098425387,-0.349389968284
