Generation, o25, o50, o75, n25, n50, n75 
0,1080.39398331,1140.3211862,1502.99178551,134.772177841,142.303177619,187.879678292
1,453.141864118,512.541942261,624.362445516,55.9459463055,63.4107027722,77.4630887432
2,367.295107522,380.745924225,389.054285533,45.1576586218,46.8480111282,47.8921157108
3,280.802893727,319.02192093,337.335535012,34.28825689,39.0912089967,41.3926650456
4,151.510025744,158.401799411,221.240212141,18.0401339491,18.9062171877,26.8030661892
5,142.792639571,156.269975323,201.580884498,16.9446275652,18.6383126976,24.3324954806
6,131.341467435,139.866986894,172.900056653,15.5055686629,16.5769633227,20.728200641
7,116.658051945,130.545106025,145.971349573,13.6603165326,15.405490613,17.3440933032
8,105.788233423,107.633577259,172.900056653,12.2943158364,12.5262186008,20.728200641
9,97.604352191,125.264964965,173.708654844,11.2658545572,14.7419398509,20.8298164766
10,79.1466992661,99.3582546487,134.037800278,8.94629727146,11.4862659628,15.8444144802
11,79.1466992661,93.567140238,134.21006764,8.94629727146,10.7585016214,15.8660631707
12,69.7725750067,81.6949542067,90.9183482893,7.76825918008,9.26653426679,10.4256302272
13,69.7725750067,81.6949542067,93.30344834,7.76825918008,9.26653426679,10.7253636885
14,56.5496714469,66.3614659278,91.0656362141,6.10654832141,7.33958805117,10.4441397733
15,56.199376024,60.6050302768,91.0656362141,6.06252699846,6.61618175955,10.4441397733
16,56.199376024,59.4415713784,91.0656362141,6.06252699846,6.46997088565,10.4441397733
17,55.7168684617,59.4415713784,89.787086821,6.00189069025,6.46997088565,10.2834655765
18,55.4170951502,59.4415713784,79.5917129886,5.96421843736,6.46997088565,9.00222176125
19,55.2763924146,57.9643011225,79.5917129886,5.94653644622,6.28432360974,9.00222176125
20,55.2763924146,55.8115103791,75.195769241,5.94653644622,6.01378425818,8.44978731094
21,54.6481387026,55.8115103791,75.195769241,5.86758434538,6.01378425818,8.44978731094
22,51.951274562,55.6795050721,57.7369134919,5.52867176038,5.99719526538,6.25574800279
23,44.087238469,46.7941291166,54.5353599147,4.54040514332,4.8805777508,5.85341153261
24,43.904618456,44.087238469,44.4750083206,4.51745544417,4.54040514332,4.58913584533
25,43.904618456,44.087238469,44.4750083206,4.51745544417,4.54040514332,4.58913584533
26,40.1894502602,41.8873741797,44.087238469,4.05057346891,4.26395009996,4.54040514332
27,40.1894502602,41.8873741797,43.7440460523,4.05057346891,4.26395009996,4.49727644902
28,36.5155949323,40.1894502602,43.7440460523,3.58888324603,4.05057346891,4.49727644902
29,36.5155949323,40.1894502602,43.7440460523,3.58888324603,4.05057346891,4.49727644902
30,36.1486939787,40.1894502602,43.369088129,3.5427751204,4.05057346891,4.45015581097
31,35.9704472962,36.0312453169,43.369088129,3.5203750139,3.52801544861,4.45015581097
32,35.9704472962,36.0312453169,37.6328032337,3.5203750139,3.52801544861,3.7292818474
33,33.8991130566,36.0312453169,37.6328032337,3.26007223076,3.52801544861,3.7292818474
34,34.3742768043,36.0312453169,37.5712080226,3.31978564814,3.52801544861,3.72154123047
