Generation, o25, o50, o75, n25, n50, n75 
0,1094.66434157,1178.1898048,1211.69955706,92.2328103634,99.3466930198,102.200726224
1,369.310079758,553.03950438,720.663062479,30.4542232938,46.1025000792,60.3790365582
2,260.493180922,343.628487237,417.376410966,21.1862633281,28.2669162313,34.5480436295
3,120.04039726,232.915108939,233.061201005,9.22386787317,18.8374326795,18.8498753739
4,121.741525345,148.448079901,184.672254682,9.36875333822,11.6433566498,14.7285778355
5,111.183177897,143.756295146,173.989524226,8.46949649025,11.2437562775,13.8187272586
6,71.1979335713,97.1360482375,100.074734368,5.06394415791,7.27309926969,7.52338783422
7,59.1739052576,61.7666570172,69.6918269706,4.03985493804,4.26068019373,4.93566871697
8,47.5412329687,60.6993177849,97.1396719874,3.04909759961,4.16977466913,7.27340790529
9,35.3308604754,58.512238704,76.9231042861,2.00913740367,3.98350064753,5.55155824679
10,33.1925812335,49.1305000991,69.6918269706,1.82701967545,3.18445584172,4.93566871697
11,31.6848709081,52.4058674095,72.2487641696,1.69860764491,3.46341961877,5.15344363841
12,28.9529628229,31.619009059,51.322383439,1.46593041339,1.69299817628,3.37113904315
13,23.1098021225,28.1860941953,51.322383439,0.96826709066,1.40061603836,3.37113904315
14,21.0724240027,28.1860941953,42.985056831,0.79474313389,1.40061603836,2.66104704411
15,21.0375855273,28.1860941953,43.2302609179,0.791775933038,1.40061603836,2.68193113183
16,21.0375855273,29.7412630747,43.2302609179,0.791775933038,1.53307012471,2.68193113183
17,20.4006994474,29.2292161051,43.2302609179,0.737532201091,1.48945896812,2.68193113183
18,20.4006994474,25.9952759976,36.0962018809,0.737532201091,1.21402355535,2.07432170485
19,18.5856318278,27.9425963947,30.0022508552,0.582942480074,1.37987727544,1.5552985132
20,18.5856318278,21.387822068,27.9425963947,0.582942480074,0.82160565868,1.37987727544
21,18.5856318278,21.387822068,28.000309087,0.582942480074,0.82160565868,1.38479267854
22,18.5856318278,21.387822068,22.7243287535,0.582942480074,0.82160565868,0.935436236354
23,18.9572295475,21.3831269577,21.387822068,0.61459154218,0.821205775068,0.82160565868
24,18.6234963029,18.9572295475,21.387822068,0.586167406007,0.61459154218,0.82160565868
25,12.4745100181,15.8944729265,17.1271337073,0.062456848852,0.353735865792,0.458721864197
26,12.4745100181,13.7539287092,17.1271337073,0.062456848852,0.171425229091,0.458721864197
27,11.1666190167,12.4745100181,16.5392879913,-0.048936524512,0.062456848852,0.408654911174
28,11.1666190167,11.9961320822,13.1142357984,-0.048936524512,0.0217132915039,0.116942438727
29,11.1666190167,11.9961320822,13.1142357984,-0.048936524512,0.0217132915039,0.116942438727
30,11.4861029758,11.9961320822,13.1142357984,-0.021726003221,0.0217132915039,0.116942438727
31,11.4861029758,11.9961320822,13.1142357984,-0.021726003221,0.0217132915039,0.116942438727
32,11.4414783667,11.9961320822,12.6956682812,-0.0255266913053,0.0217132915039,0.0812929483067
33,9.37568649974,12.0208054574,12.5214931433,-0.201470653364,0.023814728468,0.0664584122915
34,9.37568649974,11.8801829082,12.0208054574,-0.201470653364,0.011837874041,0.023814728468
35,8.9426198525,11.8801829082,12.0208054574,-0.238355037978,0.011837874041,0.023814728468
36,9.14742192629,11.8801829082,12.0208054574,-0.220911998881,0.011837874041,0.023814728468
37,7.18981844265,11.5941778551,12.0208054574,-0.387641531785,-0.012521241226,0.023814728468
38,6.8912767442,9.46741921699,11.0446432997,-0.413068395985,-0.193657757021,-0.0593252240063
