Generation, o25, o50, o75, n25, n50, n75 
0,4029.25462688,4155.22545209,4394.28940158,18.843132167,19.4635088782,20.6408426496
1,2378.57891606,2434.59606099,2809.65974886,10.7139421982,10.989813473,12.8369139962
2,1294.7440839,1771.73214701,1923.26647652,5.37631034978,7.72536446892,8.47163543137
3,676.755370233,967.240959375,1150.58204504,2.33286116164,3.76343442438,4.66634618633
4,330.204605454,340.115065278,902.765496406,0.626180084147,0.674986769835,3.44590792091
5,217.2560974,227.465795613,750.080604059,0.0699352247556,0.120215589186,2.69397070689
6,157.635126212,169.682866681,491.456316501,-0.223684047484,-0.164351756878,1.42030686708
7,167.450994868,172.528822896,512.908795096,-0.175343201073,-0.150336091318,1.52595528285
8,163.270489554,184.051203116,337.574131915,-0.195931207329,-0.0935910764832,0.662473270137
9,167.973986402,179.399226616,335.662976569,-0.17276759067,-0.116500967533,0.653061279178
10,173.347079534,184.965974481,356.726164512,-0.146306369663,-0.0890860424804,0.756792529969
11,167.606295347,180.923841891,234.896955088,-0.17457838271,-0.108992595588,0.156812303286
12,188.625751004,192.166966445,240.743952767,-0.0710625031466,-0.0536228492813,0.185607392815
13,191.57634576,198.311233439,246.992267107,-0.056531517361,-0.0233637782314,0.216378872596
14,199.267743218,204.928405263,212.101162528,-0.0186531923468,0.00922423797507,0.0445483819117
15,205.004959235,212.162419432,224.155914114,0.00960124829562,0.0448500577717,0.103915200621
16,210.514222361,218.561700861,223.329471235,0.0367330745191,0.0763650149832,0.099845163657
17,223.530063414,223.731197934,230.573492587,0.100833032999,0.101823573242,0.135520266476
18,209.689180171,220.172912608,237.971234016,0.0326699356168,0.0842998542074,0.171952404552
19,215.5783991,225.457187782,237.41586239,0.0616729548826,0.110323667636,0.169217329809
20,218.286674578,233.658757601,256.259728731,0.0750105751694,0.150714471639,0.26201894325
21,217.722299503,223.299257261,266.500874501,0.0722311605536,0.0996963669347,0.312454179511
22,220.336968209,223.37612218,269.181562024,0.0851077894854,0.100074908597,0.325655935601
23,224.246157446,230.034582381,272.855422935,0.104359627823,0.132866260354,0.343748837234
24,212.339633961,232.018631015,263.920938452,0.0457227976792,0.14263723363,0.299748600751
25,221.2832862,232.6206221,266.164857039,0.0897681832096,0.145601898256,0.310799372474
26,226.045290385,227.905773054,259.771820072,0.113219934755,0.122382374687,0.279315167764
27,221.359554108,225.455502596,279.770281443,0.0901437847349,0.110315368492,0.377802890403
28,220.267096456,230.973205659,277.172674649,0.0847636875219,0.137488759427,0.365010287377
29,218.453249806,229.905434026,295.095965685,0.0758309190253,0.132230235057,0.453278283777
30,229.46001027,231.606791676,293.028022495,0.130036627734,0.140609021666,0.44309414953
31,228.777634387,229.417323544,299.506968156,0.126676086869,0.129826405639,0.475001434363
32,230.405016575,235.895607129,293.630446958,0.134690561709,0.161730429905,0.446060948442
33,238.61144471,241.51663653,288.239168933,0.175105291773,0.189412678772,0.419510171114
34,244.968998682,254.712595113,271.959485393,0.206414751065,0.254399673755,0.339336555383
35,247.831842724,260.807043941,276.99397979,0.22051358521,0.284413402043,0.364130257191
36,248.495948677,263.943207511,272.11890274,0.223784150965,0.29985827063,0.340121648356
37,252.510009557,263.833533394,280.205912814,0.243552457498,0.299318151381,0.37994827253
38,248.477861523,262.910876915,294.976423268,0.223695075979,0.294774285042,0.452689565466
39,253.837316853,257.704576398,296.827589761,0.250089134014,0.269134478472,0.461806125423
40,263.127881661,265.744784556,295.897759398,0.295842982424,0.308730614209,0.457226929389
41,263.688186734,266.494374099,302.173462874,0.298602353237,0.312422166558,0.488133294229
42,263.568802591,270.15470384,306.828626764,0.298014414384,0.330448430358,0.511058882427
43,263.734735004,267.125737996,304.625457793,0.298831592524,0.315531485379,0.500208792987
44,272.799707059,280.628569204,307.339733684,0.343474449636,0.38202975593,0.513575963898
45,285.483356701,306.741935152,308.684917783,0.405938443483,0.510631946613,0.520200679468
46,285.412307099,308.480393837,309.645500786,0.405588540891,0.519193447099,0.524931325025
47,283.738182536,318.035666505,330.282619789,0.397343870832,0.566250919509,0.626564286416
