Generation, o25, o50, o75, n25, n50, n75 
0,996.577894181,1099.54311469,1101.48220038,135.05871603,149.116137713,149.380873175
1,428.653392641,433.798680106,489.014330916,57.522299727,58.2247648431,65.7631324888
2,204.082179463,291.012168156,319.29541272,26.8625077522,38.7307046239,42.5921006703
3,196.431158787,242.626721968,247.351398808,25.8179450988,32.1248369628,32.7698778254
4,114.236839584,143.478075762,190.500638291,14.5962898714,18.5884766064,25.008275319
5,68.8778353407,87.4071338375,168.513683091,8.40360998784,10.9333395525,22.0064859843
6,68.8778353407,82.4032832925,160.889092121,8.40360998784,10.2501842424,20.965531671
7,49.6390340181,80.6475006711,129.204221228,5.77701489557,10.0104744008,16.6397254531
8,68.9482014429,75.9395153035,82.4427272229,8.41321678482,9.36771235691,10.2555693614
9,57.7524699044,70.2680350826,71.8402155228,6.88470921202,8.5934082896,8.80805167405
10,52.7556816718,75.9395153035,88.7702645208,6.20251809061,9.36771235691,11.1194422261
11,45.3931329103,55.1103033299,67.9386912231,5.19733933134,6.52398498387,8.27539247111
12,35.0835146265,38.4467034456,43.4121496657,3.78980918779,4.24897164279,4.92688376704
13,26.6420050713,33.2548292418,39.3990901584,2.63732431116,3.54014622927,4.37899711704
14,26.6420050713,27.1334656622,29.0444618542,2.63732431116,2.70442142154,2.96532193894
15,26.4586859519,27.1334656622,29.6452459875,2.61229649932,2.70442142154,3.04734454678
16,24.1971491604,24.3071563664,29.6452459875,2.30353810331,2.31855693857,3.04734454678
17,21.0136883793,23.2647741732,29.6452459875,1.86891318444,2.17624474837,3.04734454678
18,20.7114528532,23.2647741732,26.9318108639,1.82765020052,2.17624474837,2.67689031425
19,14.7795024017,23.2647741732,32.3855025921,1.01778519479,2.17624474837,3.42146060673
20,13.7825190656,22.6587191271,28.8796642848,0.881671125425,2.0935025243,2.9428227988
21,13.7825190656,22.6587191271,22.9837755878,0.881671125425,2.0935025243,2.13788115736
22,13.1581855692,22.6587191271,22.9837755878,0.796433419078,2.0935025243,2.13788115736
23,13.1581855692,22.6587191271,22.9837755878,0.796433419078,2.0935025243,2.13788115736
24,13.1581855692,22.6587191271,22.9837755878,0.796433419078,2.0935025243,2.13788115736
25,13.1581855692,21.5493261378,22.029341013,0.796433419078,1.94204162337,2.00757609688
26,14.2421779201,21.5493261378,22.029341013,0.944426474433,1.94204162337,2.00757609688
27,14.2421779201,19.4963465275,20.0043389856,0.944426474433,1.66175668886,1.73111082766
28,14.2421779201,19.4963465275,20.0043389856,0.944426474433,1.66175668886,1.73111082766
29,14.2421779201,20.0043389856,20.9337294478,0.944426474433,1.73111082766,1.85799671758
30,13.8871550662,18.2558404297,20.9337294478,0.895956651905,1.49239544988,1.85799671758
31,11.6472105548,18.2558404297,20.9337294478,0.590146161842,1.49239544988,1.85799671758
32,12.4862207901,18.2558404297,20.9337294478,0.704692807944,1.49239544988,1.85799671758
33,12.4862207901,14.6584391913,21.950758765,0.704692807944,1.00125692835,1.99684758299
34,12.4862207901,14.6584391913,20.8363472691,0.704692807944,1.00125692835,1.84470152584
35,12.4862207901,14.6584391913,21.4268412589,0.704692807944,1.00125692835,1.92531926233
36,10.6351173575,14.6584391913,20.7768997379,0.451969204749,1.00125692835,1.83658539681
37,10.6351173575,14.6584391913,20.7768997379,0.451969204749,1.00125692835,1.83658539681
38,10.1988272874,14.6584391913,16.7769050734,0.392404300595,1.00125692835,1.29048243652
39,10.1988272874,14.6584391913,16.7769050734,0.392404300595,1.00125692835,1.29048243652
40,10.0312341614,14.6584391913,17.6820974982,0.369523494509,1.00125692835,1.41406466707
41,10.0312341614,14.6584391913,17.6820974982,0.369523494509,1.00125692835,1.41406466707
42,10.0312341614,14.5506276031,14.6584391913,0.369523494509,0.986537851846,1.00125692835
43,10.0312341614,14.5506276031,14.6584391913,0.369523494509,0.986537851846,1.00125692835
44,10.3162198205,14.5506276031,14.6584391913,0.408431424438,0.986537851846,1.00125692835
45,10.1940158978,14.5506276031,14.6584391913,0.391747421193,0.986537851846,1.00125692835
46,9.31935053311,14.5506276031,14.6584391913,0.272332925676,0.986537851846,1.00125692835
47,8.93212419488,9.30460016452,14.6584391913,0.219466492755,0.270319118001,1.00125692835
48,8.46996045741,8.93212419488,14.4460457105,0.156369162298,0.219466492755,0.972259712511
49,7.30653119802,8.46996045741,14.4460457105,-0.0024690902344,0.156369162298,0.972259712511
50,7.30653119802,8.46996045741,13.0246623885,-0.0024690902344,0.156369162298,0.77820404371
51,7.30653119802,8.46996045741,13.0246623885,-0.0024690902344,0.156369162298,0.77820404371
52,7.30653119802,8.46996045741,13.0246623885,-0.0024690902344,0.156369162298,0.77820404371
53,7.30653119802,8.46996045741,9.40354475358,-0.0024690902344,0.156369162298,0.283827619267
54,7.30653119802,8.46996045741,9.15343807708,-0.0024690902344,0.156369162298,0.249681574615
55,7.30653119802,8.46996045741,9.15343807708,-0.0024690902344,0.156369162298,0.249681574615
56,7.30653119802,8.37627428973,8.46996045741,-0.0024690902344,0.143578571859,0.156369162298
57,6.92090563658,8.28444675543,8.46996045741,-0.0551169756277,0.131041733057,0.156369162298
58,5.90039447498,6.92090563658,8.15042549775,-0.194443203062,-0.0551169756277,0.112744357261
59,6.23524992936,6.92090563658,8.15042549775,-0.148726753355,-0.0551169756277,0.112744357261
60,6.23524992936,6.92090563658,7.33526654593,-0.148726753355,-0.0551169756277,0.00145402963778
61,6.23524992936,6.68803174622,6.76422802676,-0.148726753355,-0.0869102982604,-0.076507530794
62,6.23524992936,6.55716819951,6.68803174622,-0.148726753355,-0.104776564655,-0.0869102982604
63,5.93408537527,6.23524992936,6.55716819951,-0.189843521831,-0.148726753355,-0.104776564655
64,6.16879415126,6.23524992936,6.55716819951,-0.157799689745,-0.148726753355,-0.104776564655
65,5.87289671969,6.16879415126,6.23524992936,-0.198197359461,-0.157799689745,-0.148726753355
66,5.87289671969,6.16879415126,6.92090563658,-0.198197359461,-0.157799689745,-0.0551169756277
67,5.87289671969,6.16879415126,6.92090563658,-0.198197359461,-0.157799689745,-0.0551169756277
68,5.87289671969,6.00128596956,6.64063860608,-0.198197359461,-0.180668898724,-0.0933806904236
69,5.87289671969,6.00128596956,6.86989621363,-0.198197359461,-0.180668898724,-0.062081084136
70,5.87289671969,6.00128596956,6.04501963742,-0.198197359461,-0.180668898724,-0.174698119389
71,5.65566163847,6.00128596956,6.04501963742,-0.227855579255,-0.180668898724,-0.174698119389
72,5.65566163847,5.82741318071,6.00128596956,-0.227855579255,-0.204407041565,-0.180668898724
73,5.22474079722,5.65566163847,6.00128596956,-0.286687444494,-0.227855579255,-0.180668898724
74,5.18201596052,5.65566163847,5.93975686431,-0.292520492225,-0.227855579255,-0.18906921656
75,3.46982468542,4.83998039851,5.18201596052,-0.526278985011,-0.339217212747,-0.292520492225
76,3.46982468542,4.83998039851,5.18201596052,-0.526278985011,-0.339217212747,-0.292520492225
77,3.46982468542,4.83998039851,5.18201596052,-0.526278985011,-0.339217212747,-0.292520492225
78,3.35302988776,3.46982468542,4.36029925096,-0.542224502468,-0.526278985011,-0.40470612377
79,3.35302988776,3.46982468542,4.36029925096,-0.542224502468,-0.526278985011,-0.40470612377
80,3.02294424767,3.46982468542,4.36029925096,-0.587289748881,-0.526278985011,-0.40470612377
81,3.02294424767,3.46982468542,4.36029925096,-0.587289748881,-0.526278985011,-0.40470612377
82,3.02294424767,3.46982468542,4.36029925096,-0.587289748881,-0.526278985011,-0.40470612377
