Generation, o25, o50, o75, n25, n50, n75 
0,15.6231909685,17.9283802102,28.1184378513,-0.300493659953,-0.197282062982,0.258963395437
1,21.3371818475,24.6146296052,32.8632312838,-0.044657777585,0.102085323127,0.471404829132
2,16.4763856731,18.2851855797,26.5241245803,-0.262293070434,-0.181306605819,0.187580267408
3,14.6245647215,18.1016805731,29.2020990588,-0.345205741661,-0.189522783666,0.307482797562
4,11.3133182817,15.8178700184,24.4164502777,-0.493462130688,-0.291777180077,0.0932121232578
5,11.2246874072,13.0244122706,17.6249116835,-0.497430453084,-0.416850310731,-0.210869438244
6,7.43385262902,10.2078966853,11.2478685058,-0.667159733535,-0.542955823538,-0.49639255209
7,9.31412831244,9.87701321597,12.6367580751,-0.582973041825,-0.557770664185,-0.434206980569
8,8.61505908516,9.31412831244,9.3446062883,-0.614272880482,-0.582973041825,-0.581608433444
9,8.09885912227,8.4687218407,9.31412831244,-0.637385005751,-0.620824924203,-0.582973041825
10,4.37228353733,8.04632659407,9.2003467967,-0.804237171458,-0.639737075608,-0.588067448711
11,4.34504595582,7.63008684517,7.96851535997,-0.805456695753,-0.658373623284,-0.643220963866
12,3.4260100531,7.44370624344,7.61764109268,-0.846605232053,-0.666718551848,-0.658930864297
13,3.29961295013,6.71264509687,7.4124415543,-0.852264484063,-0.699450783568,-0.668118384207
14,3.33801695303,5.61688338806,7.40060989359,-0.850544998999,-0.748511968574,-0.668648130127
15,3.07716422067,5.43398811518,6.01112793158,-0.862224312173,-0.756700846454,-0.730860225196
16,2.927902371,4.02461034123,6.00615855145,-0.868907300968,-0.819803748441,-0.731082722182
17,2.90977025222,4.02461034123,5.91890361653,-0.869719141012,-0.819803748441,-0.734989438826
18,2.83469926626,3.84762958684,5.84495899438,-0.873080338525,-0.827727812098,-0.738300204988
19,2.83469926626,3.35404872066,5.78028779992,-0.873080338525,-0.849827199215,-0.741195766505
20,2.25323788772,2.63626663267,5.78028779992,-0.899114451633,-0.881964879817,-0.741195766505
21,2.25323788772,2.64515287014,5.78028779992,-0.899114451633,-0.881567011067,-0.741195766505
22,2.13729363996,2.32323864058,5.78028779992,-0.904305691794,-0.895980266656,-0.741195766505
23,1.93852927887,2.05941061035,5.72364665286,-0.913205085717,-0.907792794596,-0.743731793976
24,1.6635310217,2.05941061035,5.72364665286,-0.925517744813,-0.907792794596,-0.743731793976
25,1.64904230032,2.05941061035,5.72364665286,-0.926166456877,-0.907792794596,-0.743731793976
26,1.64904230032,2.05941061035,5.72364665286,-0.926166456877,-0.907792794596,-0.743731793976
27,1.64904230032,1.97986029124,5.72364665286,-0.926166456877,-0.911354547933,-0.743731793976
28,1.64904230032,1.97986029124,5.72364665286,-0.926166456877,-0.911354547933,-0.743731793976
29,1.64904230032,1.9677902581,4.81034043556,-0.926166456877,-0.911894966643,-0.784623791692
30,1.64904230032,1.9677902581,4.48953507202,-0.926166456877,-0.911894966643,-0.798987399368
31,1.64904230032,1.93034418718,4.12978949251,-0.926166456877,-0.913571561653,-0.815094500291
32,1.64904230032,1.93034418718,4.12978949251,-0.926166456877,-0.913571561653,-0.815094500291
33,1.64904230032,1.93034418718,3.37885971676,-0.926166456877,-0.913571561653,-0.848716321859
34,1.64904230032,1.8780800374,3.37885971676,-0.926166456877,-0.915911615244,-0.848716321859
35,1.52817018254,1.66765733473,3.37885971676,-0.931578335469,-0.925332994968,-0.848716321859
36,1.52817018254,1.6273004635,3.37885971676,-0.931578335469,-0.927139916956,-0.848716321859
37,1.53061756774,1.6273004635,3.2790197395,-0.931468757248,-0.927139916956,-0.853186516023
38,1.4095514295,1.4827954475,3.2790197395,-0.936889322831,-0.933609925232,-0.853186516023
39,1.30566065101,1.39199600145,3.02811948987,-0.941540885907,-0.937675342361,-0.864420220821
