Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,s_hv_median,s_hv_iqr,s_spread_median,s_spread_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr,sw_hv_median,sw_hv_iqr,sw_spread_median,sw_spread_iqr
0,1.0,0.0,0.373,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.496,3.833,0.279,1.686,0.671,18.094,0.63642135,2.57632253,0.1955043,18.99629613,0.26237625,8.69518724
2,0.352,1.0,0.212,3.882,0.705,17.937,0.49030579,6.42957174,0.32617642,7.71091217,0.48377516,20.47551402
3,0.278,1.483,0.138,4.365,0.688,24.762,0.37745985,7.35094001,0.42982927,12.25124517,0.59572211,16.10923006
4,0.246,0.483,0.078,3.307,0.671,33.618,0.2967962,3.47065526,0.53774778,16.29784588,0.67233627,11.80593364
5,0.234,1.214,0.048,0.923,0.722,21.974,0.25290731,3.16411022,0.60595869,14.42767425,0.51782173,18.45652417
6,0.211,1.412,0.043,2.898,0.722,32.539,0.21147605,10.99894495,0.63528212,12.14586976,0.43496268,39.44348545
7,0.202,1.164,0.028,1.534,0.699,16.649,0.19036009,11.02630272,0.65002951,9.57385814,0.67936511,44.66805788
8,0.196,1.306,0.022,1.486,0.6,9.524,0.18010017,11.84036289,0.65792506,7.77950583,0.6356435,49.51233833
9,0.185,1.377,0.019,1.68,0.643,9.846,0.16463016,8.58339905,0.66508509,7.04818912,0.56373453,42.12301526
10,0.181,0.906,0.014,1.358,0.542,8.512,0.16069819,8.95786944,0.66514349,9.03826331,0.58463401,38.12089667
11,0.176,0.675,0.009,0.35,0.551,7.386,0.14593922,7.10709946,0.66516509,8.98297567,0.47475303,42.43756803
12,0.174,0.371,0.01,0.341,0.542,7.738,0.14336601,7.1226474,0.69646255,13.45735126,0.47635206,37.44116954
13,0.171,0.469,0.008,0.443,0.561,7.222,0.14011466,6.10355382,0.74013614,7.78543017,0.46392591,50.02894577
14,0.168,0.326,0.009,0.782,0.542,11.07,0.13664245,6.99885625,0.74018183,8.04852997,0.39774899,66.13236983
15,0.166,0.794,0.006,0.451,0.542,20.965,0.12235717,6.93392696,0.76127046,7.09034734,0.56405705,40.59979437
16,0.159,0.957,0.006,0.711,0.542,5.159,0.12687094,5.66411885,0.7714167,16.05988254,0.55327137,20.78017798
17,0.157,0.779,0.004,0.558,0.561,10.747,0.11597096,4.38509252,0.7714167,16.68660142,0.53250178,47.04181913
18,0.155,0.909,0.005,0.881,0.561,17.19,0.11512894,4.3223144,0.77272231,16.64028023,0.51359416,34.78386407
19,0.153,0.671,0.004,0.839,0.542,11.822,0.11613466,4.32987167,0.77280351,16.64110851,0.46199665,31.29837332
20,0.149,0.664,0.003,0.51,0.527,11.822,0.11008855,4.68676463,0.77280351,16.62617452,0.54172369,42.03900323
21,0.146,0.517,0.003,0.455,0.534,15.105,0.10311082,3.81365619,0.77511191,16.64478498,0.31995658,30.4239098
