Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,s_hv_median,s_hv_iqr,s_spread_median,s_spread_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr,sw_hv_median,sw_hv_iqr,sw_spread_median,sw_spread_iqr
0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.641,9.992,0.476,13.037,0.583,11.337,0.76505299,5.46598333,0.15176565,17.64105566,0.13447065,20.22249201
2,0.464,4.353,0.323,8.788,0.473,14.008,0.62868185,6.00695768,0.29648412,13.80289838,0.37436209,33.2114755
3,0.369,10.11,0.223,18.227,0.512,17.238,0.51788051,13.3315173,0.40270443,10.60120546,0.37140609,27.04478676
4,0.298,2.938,0.194,2.101,0.409,10.812,0.41455723,7.90295574,0.47188599,11.07598922,0.51037854,26.42346203
5,0.238,4.162,0.165,3.396,0.397,26.045,0.3473952,7.76350691,0.55150322,21.283192,0.62751368,18.10634283
6,0.192,2.544,0.144,6.065,0.317,32.34,0.2819129,6.80810997,0.62589564,12.88060442,0.63254292,23.96837436
7,0.172,2.72,0.133,8.346,0.316,43.601,0.25343899,7.11094691,0.62892132,9.65800067,0.78329635,51.7172989
8,0.155,1.42,0.129,8.089,0.283,31.629,0.223244,8.12374569,0.64629626,9.41867102,0.76582872,36.01314087
9,0.143,3.223,0.084,4.169,0.316,45.842,0.19432774,8.5889782,0.65852627,9.46594081,0.87974731,22.634788
10,0.124,2.707,0.085,5.122,0.218,44.651,0.16083549,7.81977457,0.71064596,10.53541991,1.0,65.79687609
11,0.116,2.672,0.069,4.229,0.237,34.807,0.14969869,4.34251471,0.7215313,7.53047171,0.74655901,56.95897599
12,0.108,1.902,0.046,6.327,0.294,36.415,0.14417758,2.36188209,0.74466073,8.86329041,0.79893779,47.39140488
13,0.104,1.181,0.058,4.751,0.293,36.644,0.13916444,2.01952499,0.75382096,9.81754281,0.85136877,41.20225315
14,0.099,2.122,0.044,4.101,0.19,36.847,0.13182423,1.98369703,0.75411351,9.65411855,0.83474858,49.45505932
15,0.095,2.411,0.043,3.129,0.139,41.57,0.1275774,2.84429601,0.7544275,9.65655968,0.69840226,47.14833394
16,0.089,2.154,0.041,3.678,0.319,37.351,0.11542605,2.10761625,0.75476333,11.58027713,0.82367405,78.24528339
17,0.082,2.243,0.045,3.435,0.145,40.621,0.1044386,2.72304092,0.75479676,11.55133885,0.53869202,72.71670555
18,0.077,2.009,0.047,4.099,0.234,35.876,0.10473209,2.92363166,0.76973912,12.05415287,0.73585572,57.42842236
19,0.076,2.056,0.044,3.299,0.131,37.852,0.10230057,2.68555386,0.78888878,12.36239351,0.75158709,52.82666621
20,0.073,2.589,0.026,2.36,0.114,21.773,0.09562904,2.748655,0.78888878,11.67919233,0.62861005,69.73596845
21,0.071,2.651,0.016,4.414,0.238,35.792,0.09608246,2.88397781,0.80327238,7.85345785,0.54574095,67.16159924
22,0.076,2.091,0.003,4.096,0.0,27.213,0.09245804,3.0700703,0.80375561,7.85703072,0.5768647,63.28109522
23,0.073,2.309,0.0,3.937,0.0,22.534,0.08897762,3.73865139,0.80376745,6.04174955,0.4637638,61.88504979
24,0.064,2.154,0.005,1.483,0.0,0.0,0.08518275,2.86087756,0.81401034,7.6156942,0.58699945,60.24910475
25,0.06,2.029,0.009,1.323,0.0,12.783,0.07673691,2.94383666,0.8180209,6.70746801,0.59909492,50.89829471
26,0.061,2.439,0.0,3.368,0.0,0.0,0.07543451,2.21170654,0.83710463,4.62122774,0.35214314,47.8641303
27,0.057,1.887,0.004,5.68,0.0,0.0,0.07407751,0.9646206,0.83744863,4.63034744,0.57870815,34.50723318
28,0.056,2.221,0.009,6.622,0.0,29.685,0.07428666,1.01789372,0.83744863,4.63034744,0.55916348,33.10618606
29,0.055,1.485,0.016,6.486,0.0,27.088,0.06805956,1.24381417,0.83787619,4.62375441,0.5786897,47.10518967
30,0.049,1.83,0.019,6.667,0.0,29.827,0.06525757,1.23151494,0.84157644,4.62195811,0.47701959,29.33079684
31,0.049,1.868,0.019,6.955,0.0,31.247,0.06340369,0.9469973,0.84157644,4.62430712,0.52374291,33.13153854
32,0.048,1.787,0.019,6.316,0.0,37.664,0.06287141,1.36824022,0.84157644,8.44842954,0.50344568,45.77339541
33,0.048,1.804,0.009,5.412,0.0,53.567,0.05260239,2.01332202,0.8596395,8.24402584,0.51695439,39.51344941
34,0.047,1.65,0.018,5.624,0.148,52.73,0.0511927,1.6626443,0.8596395,8.24292042,0.54686312,28.79205664
35,0.046,1.627,0.016,6.705,0.085,50.295,0.05082204,1.51181481,0.86121078,7.37465378,0.49188227,31.24242936
36,0.045,1.005,0.009,8.095,0.0,31.754,0.04943465,1.30870352,0.87073514,4.96798695,0.60073727,34.68939776
37,0.044,1.143,0.008,7.921,0.0,25.566,0.04851984,1.365541,0.87073514,4.96798695,0.59147453,37.41851166
38,0.041,1.479,0.008,6.547,0.0,12.783,0.04730115,0.84887587,0.88899718,9.08640068,0.55368933,33.14623432
39,0.039,1.499,0.007,6.26,0.0,29.472,0.04655776,0.77389509,0.88899718,9.08640068,0.54110734,28.99361351
40,0.037,1.504,0.01,5.618,0.0,29.472,0.04549682,1.50147924,0.90576361,12.43587751,0.59509879,19.99595038
41,0.036,1.472,0.014,5.513,0.0,35.366,0.04329496,1.78520723,0.90576361,12.407867,0.52058696,26.02080062
