Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,s_hv_median,s_hv_iqr,s_spread_median,s_spread_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr,sw_hv_median,sw_hv_iqr,sw_spread_median,sw_spread_iqr
0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8603902,0.0,0.962,0.0,0.844,0.0,0.924,0.0,0.83679301,0.0,0.02512471,0.0,0.57322345,0.0
1,0.441,33.017,0.658,33.381,0.449,32.902,0.35979526,27.43117444,0.4110098,21.17286542,0.93999141,77.06752728,0.514,50.337,0.676,47.212,0.383,43.826,0.3446572,38.47131778,0.37390808,20.87141502,0.8711223,17.46871871
2,0.301,21.728,0.568,24.266,0.271,19.823,0.21996711,18.62856398,0.46444664,42.80319248,0.97199973,90.99214624,0.315,27.548,0.573,29.22,0.29,23.678,0.24564714,20.52287136,0.44107617,29.69331843,0.90982596,48.3350402
3,0.025,28.835,0.268,44.531,0.013,21.575,0.00601928,20.28979625,0.52191177,34.82388255,0.51672869,55.53717586,0.256,19.054,0.508,23.165,0.207,17.075,0.17572499,13.31306235,0.558045,44.35720924,1.0,52.11395635
4,0.016,2.28,0.179,18.941,0.008,1.082,0.00399669,0.57595409,0.6374799,29.05187368,0.42527872,24.11419419,0.026,20.233,0.161,40.076,0.017,15.625,0.01159341,12.51174577,0.69645225,42.27606659,0.52001169,72.22271512
5,0.016,19.961,0.257,34.545,0.008,14.941,0.00399669,12.95627565,0.6374799,27.75846537,0.55041655,79.10940226,0.019,16.597,0.162,35.536,0.012,12.831,0.00666791,9.79024847,0.80364608,31.42548178,0.52001169,50.764133
6,0.016,18.008,0.257,33.578,0.008,13.311,0.00399669,12.12169775,0.6913319,26.64185132,0.41678612,99.08179706,0.021,13.601,0.166,34.04,0.012,10.431,0.01106644,8.45014101,0.80364608,31.42479949,0.35711022,68.83296882
7,0.016,11.621,0.154,26.521,0.007,8.796,0.00351522,8.17476118,0.70859849,18.83889312,0.24594618,94.23337477,0.021,12.059,0.177,29.483,0.012,8.884,0.00952201,7.42709461,0.82558769,8.84133005,0.51257454,66.93898066
8,0.016,10.425,0.154,24.343,0.007,8.062,0.00351522,7.24559847,0.70859849,18.83889312,0.24594618,88.7895161,0.019,10.313,0.166,28.075,0.012,8.398,0.00420575,6.52828555,0.8273196,8.83933983,0.64091658,44.15241677
9,0.01,1.217,0.097,13.963,0.007,0.592,0.00391477,0.36280704,0.70859849,18.57034961,0.24594618,58.36069451,0.011,7.76,0.137,25.194,0.01,5.616,0.00394074,4.16418674,0.82731968,9.07680561,0.34880216,47.76260042
10,0.009,0.747,0.098,8.256,0.006,0.311,0.00391477,0.31907092,0.71928066,18.57034961,0.00746338,58.16393319,0.011,7.712,0.125,23.907,0.009,5.202,0.00377644,4.04764063,0.82913265,9.07546571,0.38796935,82.38835796
11,0.008,0.692,0.097,6.413,0.005,0.265,0.00375748,0.19191514,0.77788722,18.82608512,0.00746338,63.34311053,0.011,7.26,0.125,23.165,0.009,4.952,0.00377644,3.69402206,0.82913265,9.07546579,0.51453059,77.67793763
12,0.01,0.723,0.107,8.356,0.005,0.344,0.00283289,0.26675069,0.77788722,18.72783854,0.29315784,84.44698695,0.013,6.557,0.125,23.139,0.009,4.584,0.00377644,3.48588103,0.82913265,9.0751359,0.51453059,42.34875499
13,0.009,0.684,0.097,10.854,0.005,0.367,0.00288736,0.28544513,0.82162876,14.98288225,0.31980119,115.90778238,0.017,6.302,0.122,22.2,0.009,4.179,0.00417868,3.38828654,0.82913265,9.1870356,0.49928637,54.9171433
14,0.01,0.684,0.097,10.536,0.005,0.404,0.00288736,0.2634808,0.82163257,15.02737626,0.57561215,92.97055009,0.015,5.919,0.122,21.907,0.009,3.377,0.00430346,3.13121995,0.82913265,9.1870356,0.54380824,52.90218336
15,0.01,0.684,0.097,10.536,0.005,0.404,0.00288736,0.2634808,0.82163257,15.02737626,0.57561215,95.25288041,0.015,5.581,0.122,21.445,0.009,3.241,0.00430346,2.66105783,0.82913265,9.1870356,0.54380824,55.38236249
