Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,s_hv_median,s_hv_iqr,s_spread_median,s_spread_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr,sw_hv_median,sw_hv_iqr,sw_spread_median,sw_spread_iqr
0,1866.541,0.0,35.46,0.0,10508.191,0.0,17370.1028388,0.0,15092992513541.594,0.0,0.86574052,0.0,1795.571,0.0,31.063,0.0,9716.958,0.0,14537.6612381,0.0,15098765170356.027,0.0,0.74373847,0.0
1,1253.584,753.032,28.483,6.718,10424.311,5646.422,11187.58272027,5264.30427559,14371329426698.605,360372810865.15234,0.48793642,0.28101639,1561.573,911.904,31.14,11.782,11238.027,5091.138,13399.23562198,13607.02621657,14400776381530.941,229626567427.26367,0.57378909,0.32553711
2,2238.619,896.253,34.575,5.482,12093.348,9766.947,13168.67522045,12010.2550381,14142539022725.586,754713462609.3125,0.61737005,0.46768598,1154.468,865.67,34.393,10.481,7903.319,9324.334,11980.2187357,16779.14376371,14664427236475.172,813285378350.7363,0.48064757,0.34234751
3,1980.501,1438.888,28.468,3.981,8414.127,10490.685,13195.8895647,16360.61492427,14519626955704.744,246965991181.7754,0.6057921,0.5538513,1476.775,829.692,29.845,6.992,10392.438,8303.49,11569.93291916,8647.79707208,14624950487105.941,388866397112.3672,0.53270162,0.3283181
4,1138.988,654.83,31.599,7.416,7021.997,5567.151,10411.54049711,6433.85168088,14616521853990.965,185113068638.53125,0.71496151,0.16893227,1578.064,896.762,33.828,14.318,6434.713,2813.543,7535.69565552,9432.599018,14640919109522.828,368498294801.25,0.67904918,0.49494935
5,1189.559,1269.847,28.067,7.867,5618.158,5327.459,6723.66341887,3692.08996673,14503540867573.312,481848745569.1094,0.6498376,0.43486543,938.682,470.175,29.796,7.459,5027.665,3955.485,6888.92801034,8161.44391248,14560965083189.652,327614276690.8262,0.60934123,0.26148657
6,1121.938,625.071,27.044,5.607,6996.378,12866.5,10266.9892997,11537.36051183,14714922989602.201,316389181113.71875,0.40752528,0.31255463,1819.429,855.203,32.124,4.27,11762.457,15099.177,15774.75712458,19613.93842743,14507998524520.688,451508101594.99414,0.63338261,0.30832706
7,1072.831,1337.4,29.698,7.067,8512.708,4829.857,10035.14266998,3657.68450041,14442226455240.396,297664668708.56445,0.76956662,0.22616959,1109.796,1034.777,30.514,6.399,10491.903,5841.967,10885.90317866,10342.01347557,14564082149615.25,280148026718.56445,0.52028897,0.47200416
8,1142.171,954.179,28.317,5.827,7280.981,8192.236,8615.73049506,4583.78962139,14508930494655.68,356157424858.2012,0.4863723,0.33499659,1769.517,1656.482,26.579,6.743,9729.884,11734.049,13494.3906726,18303.2277832,14412731408808.191,557058019438.5488,0.6604746,0.23711067
9,1032.656,921.778,28.587,9.339,5033.857,4117.038,7025.92561252,3117.70243282,14493615310662.012,312756253390.34766,0.6289914,0.17249068,1860.945,2025.342,29.845,9.315,7294.157,7748.8,7574.83981147,12352.2758261,14490292342337.613,412247248406.59766,0.50263132,0.25727991
10,1705.144,1652.973,33.35,6.043,12089.413,11374.496,15928.20785096,18632.54177695,14373374557549.43,730211063617.1133,0.50103362,0.30552156,1858.753,939.855,29.211,4.3,10470.797,7473.164,12690.52494413,6448.33887851,14536365051456.8,672354230622.3008,0.48087208,0.5716374
11,1414.754,953.211,30.128,4.471,5744.813,3322.042,13621.0949096,24343.62750445,14691563667904.754,682844412829.1074,0.82054339,0.35632525,1608.534,1022.314,32.292,1.745,11475.611,11204.448,12880.3727016,17773.41604445,14561339997861.613,716723476218.0469,0.73046494,0.18026983
12,1301.036,985.163,31.441,4.484,12867.182,10622.44,17147.43555156,4310.45598625,14563006773274.62,357372159184.3457,0.45349524,0.41744007,1401.118,675.796,27.601,5.308,10063.81,5570.165,10816.35237488,6334.59215956,14511995526979.947,562855234182.6445,0.69387757,0.14831908
13,1158.967,1809.555,30.221,3.927,8028.976,5927.24,12219.28954715,7866.10222263,14566310571013.477,439767823781.6172,0.43101405,0.32123715,1239.355,733.941,29.641,5.841,10477.607,8626.773,11447.6425975,7890.20073304,14677870944298.543,398820169503.5742,0.67607559,0.52757019
14,1181.808,924.234,28.846,5.108,10416.371,4691.422,13003.99740285,4809.20597245,14618991673987.133,342208157562.2012,0.54903836,0.32251026,1373.588,676.959,30.918,12.389,8032.349,6110.588,12868.32773816,5426.94952029,14709364168682.16,852025089750.5898,0.66966033,0.21523599
15,1570.642,818.628,30.887,3.993,11669.592,7742.704,13797.30667425,7849.97663754,14366819422444.945,450269435084.29297,0.30920068,0.57760107,1406.482,788.271,29.088,13.349,7269.493,4624.001,7980.53458781,7539.65759887,14553116392901.008,294314568220.7383,0.6954895,0.25637194
16,1274.804,1225.037,30.996,6.158,8891.998,8164.123,11992.96325324,7835.97429081,14385871772352.969,210441970850.98828,0.71545516,0.26334022,1121.909,783.664,28.177,10.593,9077.87,5063.547,10252.93681237,20539.92776662,14550450342768.95,579287469639.4785,0.69049526,0.29241256
17,932.214,1606.248,30.131,13.898,5192.22,4110.56,7832.09276225,12930.56749722,14678682721996.684,268739782984.6953,0.70273599,0.15255168,1228.025,1320.439,29.663,1.564,9148.406,5410.134,10836.75479334,6702.65045963,14407978818396.86,293101509668.7539,0.75637542,0.46525841
18,1687.874,873.405,33.747,6.573,7592.371,9335.97,14585.97563363,10793.55966764,14591575541007.98,877635270334.9883,0.55433494,0.52149446,1642.864,1233.876,31.684,6.652,9927.401,12860.655,12644.15141857,17458.45974622,14474233191877.793,541171081974.93945,0.73806254,0.24042098
19,1516.94,1623.341,26.969,9.529,6327.338,13695.782,9735.31589994,17744.64289011,14719281292684.867,318810081487.34766,0.670942,0.46497974,1080.226,322.373,27.006,14.441,7429.352,4311.102,8066.4649979,6550.04481008,14684845340972.574,122992948345.79102,0.59999763,0.50646777
20,1734.225,1144.317,30.927,10.834,9690.902,13159.283,16666.89407143,12983.03971006,14484919240565.508,367622789584.06836,0.78258881,0.19379608,1949.116,2254.31,33.285,4.142,11075.933,21191.429,13990.91902569,37242.21517598,14421052266751.824,552259268208.5039,0.34886262,0.32293427
21,1229.431,523.877,29.158,3.961,11511.087,7971.751,11491.74676034,7476.3885361,14297248425267.729,491263423820.5215,0.6599492,0.40421899,1142.848,1033.06,30.739,5.747,7464.268,7382.479,11177.97877884,8572.09292744,14435838065311.89,570614696195.873,0.533673,0.31865626
22,980.111,470.242,28.707,3.451,7550.331,7737.034,9010.84732543,7220.16962381,14474512566868.266,307583529116.23047,0.51658752,0.38833417,1558.144,1239.952,29.5,9.63,12222.261,8911.881,15999.66281259,7626.65831333,14411402681401.34,774678114019.8398,0.72472192,0.22950696
23,1833.651,1433.764,30.71,10.998,10814.486,10855.759,15975.10385271,11990.62192684,14647583613152.111,218449298514.5664,0.35148451,0.23923423,1441.775,801.106,30.16,10.966,7294.265,6663.816,9511.01162796,15013.69411464,14458224621082.578,575657259891.2754,0.60416132,0.22492747
24,1576.067,1520.772,29.907,7.748,4834.773,10090.464,10971.9579743,11867.01500008,14577572584410.09,432863176897.11523,0.75504998,0.24189238,1057.702,1404.092,27.394,6.538,7668.028,12643.528,10268.23771838,12296.51495189,14716610923361.219,554918680519.2305,0.40089025,0.51448574
25,1540.811,894.209,29.057,13.06,13931.867,13889.979,14814.07933678,11169.89828268,14514439587903.336,837992575067.6914,0.46299355,0.30099496,909.967,344.833,26.588,5.957,7986.373,7135.192,12239.55277979,7805.6337181,14698767501390.611,422511664914.0039,0.54502757,0.41909799
26,1886.98,997.78,33.339,5.547,12050.102,14819.047,17038.83080158,5148.22570126,14315554498432.078,321073673403.3418,0.47294471,0.56306881,1448.05,909.274,32.176,6.292,7405.626,20516.761,18668.39514915,24165.32409929,14330744381905.127,350652387175.67773,0.6861683,0.18508092
27,1300.378,324.721,31.503,10.345,7672.236,5557.2,9623.98105417,8195.69714236,14444076478093.441,387975241897.1113,0.56429752,0.22258556,1271.605,856.174,33.244,6.706,8480.517,5313.712,12208.33605205,6384.07238996,14514137880588.672,479912189378.1133,0.44889611,0.43658894
28,1356.701,974.128,29.894,6.029,7022.778,9443.777,8892.76863355,15728.60967901,14490493794422.484,237326768575.80664,0.70884795,0.37988973,1196.421,670.149,27.914,5.946,5807.532,3759.045,7498.94326236,8239.41333415,14450187086740.488,114685110647.86523,0.76260526,0.2660086
29,964.357,354.975,28.652,6.703,5465.958,5815.976,10220.97577798,8396.693971,14676171193368.785,343445114144.1211,0.82637178,0.6509677,1509.547,1222.846,31.924,17.973,9968.233,9996.092,16072.02235256,13013.42433488,14619022985446.271,456621257405.7344,0.61622304,0.32093983
30,1620.531,939.429,27.522,8.981,16920.823,13612.442,17793.52860662,14778.02506676,14564847938471.69,425609095488.8008,0.55895889,0.52169041,2051.33,1154.277,34.725,15.523,11241.175,9076.625,13880.54092274,9196.05540733,14488162134385.576,378296300178.1875,0.74280408,0.26101707
31,1486.297,604.939,40.652,10.112,14167.368,7010.187,14282.20300363,9789.21493796,14571051741144.812,307317901771.12305,0.56250502,0.29261106,1494.226,1970.29,29.654,6.988,8321.66,15133.692,17029.21243242,33535.5299579,14300574530920.793,789103108917.1562,0.76721525,0.67007451
32,1080.903,845.133,31.952,12.798,7487.855,2553.834,9696.51100917,5905.92052929,14712357089940.281,594617669642.5801,0.65606104,0.57335159,1431.232,1578.584,30.383,9.722,7595.733,11580.309,13136.95732135,10385.73933575,14443226815146.752,460289804866.5508,0.69027029,0.15297392
33,1255.103,860.766,27.821,10.97,7040.835,1882.985,8680.58089346,5304.71594803,14524266066631.5,615634717582.0781,0.55268962,0.30223565,1693.73,1279.724,38.464,13.819,12868.77,9118.66,16504.94413106,10474.82871874,14316534542936.521,337383908944.4961,0.63182052,0.24710903
34,1913.055,1352.207,33.096,6.308,12405.198,8229.518,14540.302105,7169.44447743,14251422718734.953,690818798945.2344,0.6952567,0.3139599,1257.815,422.765,28.853,5.367,7030.377,6032.063,9077.2066374,8247.67947911,14454773849225.566,491957276388.00195,0.63247021,0.35439669
