Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,s_hv_median,s_hv_iqr,s_spread_median,s_spread_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr,sw_hv_median,sw_hv_iqr,sw_spread_median,sw_spread_iqr
0,2245.479,0.0,38.493,0.0,10855.215,0.0,26976.46924389,0.0,60259498705584.69,0.0,1.00025795,0.0,1632.264,0.0,34.838,0.0,9787.553,0.0,21426.08068219,0.0,60353397873621.766,0.0,0.87500356,0.0
1,1039.259,932.839,28.164,6.673,6144.102,9849.89,8351.33887973,16914.67321204,58217266771113.0,799252375251.9688,0.53811651,0.2713578,1128.011,420.183,31.389,8.351,6968.723,7638.161,12962.1435283,10377.35486649,58524928730370.97,1336990232997.3594,0.46690612,0.4460724
2,1766.024,840.891,31.892,4.362,9121.631,3735.673,9549.93615816,6540.93189568,57385158114590.484,1492054452971.0234,0.59727633,0.15640831,995.073,1273.531,27.27,6.636,6309.472,12073.267,12510.50580128,11557.66278571,57856174314451.8,1579614487423.0469,0.68728432,0.55485055
3,1677.519,1530.716,28.164,11.482,11919.898,12499.323,12878.44524781,9268.63429804,58314135302530.12,2066940966334.789,0.48600939,0.15151242,1539.102,935.146,33.953,2.425,11676.477,8125.995,13703.18889297,7578.92461628,57466238226705.625,987944285425.8281,0.45925504,0.34836477
4,1373.408,813.347,30.375,7.213,6656.729,3689.207,7666.22308599,4475.7094586,58001899741378.64,1200556920868.6328,0.60653486,0.45609857,1056.69,672.461,28.752,8.656,5991.298,8534.112,16721.93208151,20565.30744804,58532921569036.09,1011104654741.9141,0.82279685,0.18355498
5,1309.325,1342.672,27.167,10.073,10147.494,8381.568,10352.27028301,10750.06357833,58220373120152.88,1541534695130.3281,0.62418266,0.35678513,1467.776,1261.295,26.923,5.41,9427.472,3309.894,10434.63572177,17380.96605154,58207255774949.625,954015718776.1172,0.66913591,0.51862068
6,1502.712,910.181,29.342,4.706,12246.646,10976.193,12023.39328044,12441.83589124,57411926569571.0,780841247724.4922,0.69175504,0.39349298,1295.386,1001.066,30.857,6.945,13351.228,5914.883,15156.87987333,8725.80864333,57377040398708.375,1912616856400.9219,0.56459653,0.4945656
7,1541.078,2230.987,31.593,5.206,9674.76,12338.181,13768.29364729,9137.48091546,57737123177530.76,1423210543866.4375,0.70126628,0.42868606,1340.835,649.558,27.624,11.343,6254.572,4280.848,8915.33715722,6803.1109954,58018506402895.25,1396840784067.836,0.71745465,0.42025254
8,1745.214,845.244,32.702,3.942,11938.755,5483.947,14281.83467375,10837.78948928,58045052949735.29,1349865604215.8281,0.60688249,0.30114716,1606.419,1424.043,35.845,6.882,17150.42,12308.676,16693.31310405,18151.53476937,57116099459631.1,1301992522504.4062,0.63631435,0.433773
9,1599.551,1083.593,33.088,3.701,12578.028,15953.851,19331.59487806,16325.89451343,57744854513627.94,1621534140147.1328,0.62971628,0.39834964,1259.373,1286.527,27.341,6.8,6531.313,6687.539,11652.06378255,12651.40441022,58195202817653.47,1140675095177.4688,0.61851956,0.35620287
10,981.223,933.991,30.892,11.639,6962.946,5183.276,7453.37175055,5304.76428591,57506153290836.09,1355611226247.8047,0.55506665,0.39855376,1681.601,1614.13,28.976,4.08,8545.189,11715.355,16806.6441445,10319.17425692,57510895180704.4,1101560687840.7188,0.66379601,0.14525763
11,1540.382,1110.296,31.067,10.232,11515.506,9460.7,14255.1421886,10675.17959622,58430146043786.23,2298574289650.6562,0.55262831,0.64653489,1260.763,879.343,28.223,5.944,7760.836,3357.877,8160.35223496,2925.21255645,57868644958030.46,901870249298.3984,0.62871539,0.22255252
12,1195.31,1217.073,34.8,13.585,11396.056,10914.39,13800.72655662,13058.35429396,57568902657232.375,1906650531884.4219,0.43797178,0.22372748,1334.015,1448.748,26.849,8.7,6305.463,7014.088,8084.79856314,11455.03078479,58503474310899.8,801393485307.375,0.83396254,0.5489325
13,1572.027,1212.182,31.734,8.099,10951.771,7427.974,14869.2629569,12690.16188579,57603847254513.67,1396223855249.0938,0.76730084,0.2792816,1239.841,686.663,29.062,3.22,9754.368,13168.358,10842.05124073,13380.63254386,57357861845144.73,1891866135817.8125,0.54340949,0.16681456
14,686.536,1026.815,28.581,5.657,7630.301,8514.958,7862.74147947,24529.71258842,58434468805637.875,1114334471115.1953,0.55298046,0.43339826,1272.139,826.002,27.842,7.141,6581.596,13179.116,14252.38848107,13714.56142661,58915762643952.47,1090393259166.0625,0.46863501,0.27803741
15,1334.666,457.101,29.634,5.015,6712.301,6333.648,9914.19824217,7506.16483809,58006793797452.97,1416737616066.9844,0.43810467,0.45035874,1146.258,874.626,27.575,3.0,8782.81,12440.572,9629.64763658,11394.33406625,58293287786356.75,899760641812.4688,0.53646925,0.28492193
16,1340.241,1428.375,29.11,5.885,8286.508,10551.916,13028.86866025,5836.29363135,58031109541258.06,907243827720.4062,0.54431164,0.42263233,1104.916,664.037,28.272,6.492,7464.629,6972.869,9476.70827539,7511.23287936,58238913671336.7,852527841697.8672,0.48299953,0.33306578
17,1639.724,593.401,32.746,9.265,8446.591,4562.257,10187.30129017,8525.64872073,57508438876992.29,1542594926669.125,0.56039885,0.23413352,1158.406,1064.61,28.473,9.005,4430.693,8822.738,7860.68008081,6427.17915147,58245924827606.27,1135602661880.75,0.5495235,0.33164555
18,1262.06,1205.233,26.624,4.485,7736.869,3717.83,9500.49760363,6306.07528522,57912472609549.65,1293819668988.1562,0.71231101,0.29439911,996.98,1496.77,30.446,7.852,8465.675,9748.078,9131.66263788,21444.30707564,58068859097973.43,1281262088603.1094,0.72676743,0.15894346
19,1935.871,973.968,32.875,7.481,12684.116,6985.58,11955.7452682,9922.9905382,57502706475313.375,1905488943201.5312,0.69797342,0.22573683,1470.32,792.536,26.517,9.357,9175.398,7465.254,11134.98191999,6114.14407895,58275988564248.055,865459611858.6719,0.5321773,0.52131427
20,1677.694,727.2,37.806,12.808,14861.575,9592.634,17100.45501652,14597.41572379,57526874179141.766,1272489099269.9297,0.47674283,0.48831353,1537.549,719.851,32.861,3.17,10234.45,7299.232,12962.45643676,5755.88418892,57884543399780.625,210112325795.58594,0.70905656,0.28120272
21,1265.959,1036.155,29.663,6.252,10554.465,10725.293,15933.19170518,7780.33587027,58159948953293.34,1892115045123.0156,0.24671557,0.56277879,1147.96,828.901,30.454,13.551,6946.394,10673.631,11137.62063583,13351.40121671,57578610531605.81,1657380718241.6562,0.55333696,0.26083608
22,1553.75,1563.786,32.556,9.902,12429.251,17138.653,16126.24704851,11624.64009841,58067608070749.77,539295797607.40625,0.66367354,0.4584307,1060.774,1028.107,25.796,8.303,5035.904,8152.032,4924.48949443,10130.01814752,58078095131420.55,739542076290.6406,0.45839911,0.34375891
23,2905.077,1376.498,35.523,9.569,12764.829,6519.144,18332.0246929,6430.08906409,56863359105646.31,1138508541735.3281,0.693651,0.2942713,1385.568,903.257,28.367,5.65,8755.161,2782.111,11451.95692622,6665.28428048,58190981743335.23,981237048567.4219,0.61668244,0.18922028
24,1359.412,769.482,32.464,9.034,10044.594,7142.921,11331.78724974,10205.53631307,58544351132042.08,1242493661274.1328,0.63787294,0.24226069,1439.099,706.043,30.145,11.881,7300.142,6906.21,16318.51538692,16350.70899637,58009623023468.586,1150495695046.4453,0.78355286,0.34454743
25,1293.211,736.238,30.671,9.363,10006.786,4924.632,10789.09206174,5984.53942927,57726588040203.42,2283897752474.5547,0.51334461,0.54778839,1628.229,1623.774,30.445,13.251,8890.475,8814.348,13018.07848025,10165.89204976,57643174469472.914,933290030254.8828,0.60497442,0.26630046
26,1266.174,1155.531,30.551,7.301,6518.474,3971.367,8340.9358312,6575.69623906,57932000098547.516,1722602581789.6797,0.6787315,0.15091717,1323.366,999.764,26.815,6.234,8281.69,9452.803,13007.65198602,21341.21327231,58151716811268.266,1471667267747.3281,0.64327188,0.40685049
27,1360.926,742.304,33.145,10.238,9904.859,4094.519,10378.02167361,7211.98243666,57355361551742.44,1447284484229.125,0.59410678,0.47422384,1087.551,911.368,28.048,4.567,5310.483,9285.262,8615.42232255,16587.23589325,58143034693053.516,881594709689.9141,0.59933964,0.2180259
28,1267.8,598.694,30.537,4.82,8039.079,7231.111,9915.6546255,4525.38851097,57898604673921.83,975855251288.2969,0.41409971,0.16518148,1231.877,1138.479,28.252,5.206,8049.004,4588.652,10666.12202579,6482.60766876,57465926671405.016,1316421507991.6328,0.64298629,0.25893002
29,1349.347,1243.7,25.611,9.241,9642.172,9188.756,14214.81108294,7571.87535433,58189277105944.5,768844976334.4141,0.52104008,0.49432306,1340.427,827.47,35.654,10.897,7274.089,7103.045,9989.03116759,11970.19656856,57817886194811.734,1333559129888.0938,0.66981222,0.38154532
30,1702.592,1328.802,31.563,9.302,8258.287,2707.981,8008.99626971,3859.36604516,58528907921433.08,1535079817164.289,0.48158263,0.3114713,1220.865,677.969,30.101,12.451,9446.439,8384.597,9278.56416776,5749.89572869,57796321315063.27,2191596986276.1328,0.52922771,0.23995918
31,1253.556,819.732,30.148,5.629,6835.316,5976.691,12821.77983472,6933.14701913,58633780567588.11,755548918795.7891,0.66276939,0.33251356,1003.277,1072.664,32.105,2.9,7424.828,8165.061,9309.83537051,5497.95580915,58482756988323.734,1402970287848.2344,0.3689368,0.49863391
32,1798.454,1653.922,31.205,7.544,10443.558,3030.551,14132.84766663,8280.00615218,57657696201732.71,2713468957991.9766,0.476816,0.28138227,1136.304,1020.89,29.051,7.598,8170.538,6093.996,9715.96036806,10216.12718691,57742680928543.914,1619507324984.8281,0.79235866,0.20324472
33,799.062,775.495,31.146,7.179,5116.333,5258.883,7892.47400804,6660.61377114,58413253152024.72,858725418023.0547,0.83480636,0.35538201,1549.646,541.292,32.926,11.027,8575.81,7418.517,12166.22179957,7331.51837134,57670380396135.83,1634303722056.6484,0.533876,0.46963998
34,1827.024,1611.783,31.975,7.8,9839.224,6210.685,12951.52604581,8146.08193839,58299055377434.516,1535298116845.664,0.61246532,0.25396168,1015.616,958.168,30.587,5.919,8140.031,4213.509,10760.56441054,10286.92297176,57553120803955.67,1514166414626.8594,0.66244331,0.34637475
35,1363.96,1006.251,32.997,9.537,9141.138,6940.826,15418.43905047,10554.53585598,56894964628691.16,2643694910416.961,0.64382452,0.48620664,1491.89,917.843,26.702,9.556,6522.618,4459.355,10117.49752849,5104.91964941,58260884005210.4,1491111392181.5547,0.58158755,0.42843322
36,800.886,736.295,24.42,6.385,5652.127,11105.59,5650.09039855,10517.63892297,58318723934433.164,470713131264.0625,0.65318719,0.26476635,1155.363,563.464,27.531,7.148,10756.877,5743.66,15432.19083635,11788.26823928,58549677738995.945,614035212306.2578,0.57520964,0.52473507
37,1794.166,1525.352,31.349,10.963,7998.228,4603.916,9895.71339588,4201.97136322,58114195766348.2,644251180302.7734,0.41388549,0.36662793,1757.582,458.971,33.683,7.745,8986.633,7999.719,11092.97162606,8802.73887794,57172024318658.53,1079438284139.1094,0.70355962,0.23489662
38,1506.059,935.508,28.587,7.108,10175.36,5662.874,10794.5183544,8040.84692503,57709024427043.234,1730490244015.336,0.63397765,0.17819346,1246.655,1370.332,29.187,5.041,6924.253,11971.316,10448.28627745,13806.33022819,57776538237234.92,486027969911.53906,0.42221063,0.18887512
39,1323.393,683.959,28.88,11.055,7050.912,4105.219,11306.36645714,10611.77812903,58832539914473.766,1348672442233.4531,0.78339617,0.4121206,1449.034,840.752,27.994,6.67,7333.855,8671.456,7836.96345312,12215.4188121,58050701382500.34,1554036780852.3203,0.29371063,0.51142617
40,1675.234,885.926,31.287,5.925,7492.801,9888.585,11657.33640735,15831.00633144,58305086735464.86,1416229348545.0938,0.72831997,0.51263937,1357.813,1218.292,28.883,14.471,5491.721,4093.933,7320.41057563,8464.13323392,57947578369810.234,1021328384819.3594,0.69216697,0.31946084
41,1117.269,747.224,30.056,12.398,7016.457,10154.786,8326.00912392,7271.68881688,58730674136587.445,2259914562727.1875,0.65122038,0.13870464,1607.014,1540.21,29.701,9.119,6689.598,4324.12,7564.80980579,4195.203392,58318304355299.06,1301729359135.9844,0.55487398,0.47423743
42,1162.654,406.58,30.272,5.815,5876.87,5633.273,14272.93417323,17451.75960921,58043251497467.055,1269638712480.3672,0.42472618,0.51301549,1223.609,823.402,29.12,10.087,4935.969,8449.893,5948.93321568,12629.10679848,58499596243923.03,2003377939627.6719,0.61079339,0.42133188
43,1308.114,1311.705,29.744,6.945,11739.265,7738.348,16263.22005906,6597.73672744,57221002769429.875,1821865382819.8594,0.69870315,0.53345401,1701.333,1226.852,33.745,8.217,14557.248,10176.809,16006.59239865,17455.31573544,57750404492945.664,1713838464037.6328,0.56779917,0.56753155
44,1477.59,811.978,31.908,6.361,9811.986,6648.053,10581.05073377,4916.95896936,57427322560418.766,1297832085583.9219,0.45059471,0.19128114,1854.852,2320.863,34.656,9.992,14191.055,14240.785,16637.36065015,24626.69585188,57775584660591.98,1946609008737.8906,0.724661,0.44179926
