Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,s_hv_median,s_hv_iqr,s_spread_median,s_spread_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr,sw_hv_median,sw_hv_iqr,sw_spread_median,sw_spread_iqr
0,0.995,0.0,0.021,0.0,0.158,0.0,1.0,0.0,0.48892795,0.0,0.61763102,0.0,0.962,0.0,0.448,0.0,0.791,0.0,0.31600698,0.0,0.32822069,0.0,0.0,0.0
1,0.948,28.649,0.109,8.545,0.867,68.306,0.40162525,44.04200244,0.52890456,10.05885235,0.28008275,21.57105166,0.977,24.019,0.262,9.35,0.554,26.997,0.20324461,14.65580964,0.0,37.0542314,0.0685967,17.84043381
2,0.877,11.669,0.057,7.958,0.501,66.47,0.23504347,21.36942105,0.60339934,10.11748791,0.25982064,14.77278988,1.0,21.73,0.199,12.598,0.465,86.22,0.26096223,11.23589509,0.2327348,15.92477362,0.08873016,20.66537346
3,0.742,11.651,0.051,7.044,0.672,69.632,0.0925112,12.22636476,0.67961061,9.08779922,0.1556442,12.4636445,0.798,6.418,0.128,7.615,0.623,68.705,0.18771251,10.77041226,0.41774986,21.8099375,0.08893123,22.05624827
4,0.706,13.228,0.017,1.754,0.619,59.358,0.11586744,13.02285708,0.72631532,7.84111586,0.04475606,17.23786131,0.803,14.009,0.111,7.409,0.481,76.574,0.16662647,19.35486016,0.4866898,18.95955911,0.09730587,16.36205435
5,0.691,21.986,0.011,0.736,0.742,51.211,0.10764342,16.42868287,0.74061877,6.56477076,0.16259393,26.14979257,0.762,9.72,0.123,8.649,0.471,78.362,0.14071768,14.48881785,0.56671329,15.26368299,0.03497278,22.42645934
6,0.673,14.578,0.008,2.928,0.873,112.17,0.11471511,11.29407022,0.76670387,6.01960151,0.13081439,36.94356567,0.776,16.988,0.103,11.806,0.791,89.208,0.11020501,9.84891191,0.59285113,19.42535259,0.0829989,24.56757348
7,0.685,15.048,0.01,1.775,0.548,99.029,0.10386121,9.99245602,0.77641537,6.60579061,0.10168068,21.44155314,0.686,13.0,0.099,5.941,0.782,78.689,0.10809765,7.99816367,0.60916623,17.1175798,0.08303303,22.43714346
8,0.615,11.886,0.007,1.394,0.299,108.916,0.10291071,7.93494707,0.78758524,5.24660033,0.1260794,45.5086263,0.697,15.502,0.062,2.626,0.106,67.016,0.12664495,7.1342983,0.66815252,11.8031921,0.074181,25.89631078
9,0.592,10.292,0.01,1.484,0.405,74.487,0.10123652,6.88783388,0.80240259,5.24082593,0.19047643,14.31117419,0.679,23.065,0.062,8.723,0.385,95.828,0.10117927,7.28055657,0.75825672,6.51426998,0.0783274,16.82589035
10,0.586,10.437,0.014,2.449,0.299,79.101,0.09618066,7.3039969,0.80726888,5.1345331,0.22731028,26.62435583,0.642,22.764,0.085,6.794,0.382,79.596,0.08216915,7.14758588,0.77371685,6.7818272,0.07680171,26.50141402
11,0.575,7.128,0.007,1.191,0.0,63.446,0.08844157,7.84774488,0.80911587,4.35649132,0.16305077,28.48309809,0.601,12.365,0.058,5.504,0.465,55.238,0.11751531,4.95400601,0.7777627,11.33677263,0.11960675,34.57987143
12,0.544,15.433,0.006,0.649,0.106,66.345,0.08465047,10.08542553,0.82469308,7.34796655,0.18731872,41.86769519,0.597,9.467,0.058,9.073,0.791,81.466,0.08351491,3.16965725,0.79469175,11.26658796,0.14780731,21.62171671
13,0.55,16.288,0.005,0.757,0.198,68.196,0.08415157,10.50781094,0.86112077,6.16965111,0.14713487,45.33514451,0.593,11.155,0.036,7.467,0.584,117.468,0.06758467,2.96599882,0.79764523,10.31426939,0.13020267,19.81835953
14,0.525,18.536,0.006,1.646,0.648,73.333,0.06606477,4.00314836,0.87624127,6.44906315,0.12193164,9.23559141,0.583,16.196,0.025,2.351,0.619,69.171,0.07409796,3.91760447,0.79839148,10.3952455,0.1972479,10.1869945
15,0.491,15.885,0.006,1.11,0.742,77.453,0.0652509,1.96024088,0.87845323,6.45638303,0.10579158,22.57192066,0.562,8.787,0.018,1.596,0.6,47.925,0.07205644,1.86947153,0.79938727,9.95338532,0.16882991,13.57314534
16,0.461,14.972,0.005,0.811,0.717,67.566,0.06601887,2.29734826,0.87858105,6.45921126,0.17016887,12.89105687,0.538,12.922,0.02,3.363,0.615,64.045,0.06609863,1.78672027,0.79967682,12.45727638,0.22440529,12.4246357
17,0.463,14.853,0.004,1.298,0.231,77.865,0.06424389,1.77613757,0.87880667,6.45788493,0.13241923,9.97364123,0.485,11.21,0.018,1.965,0.558,100.524,0.06242323,2.00638209,0.80831141,12.25818025,0.18732638,17.03222356
18,0.51,19.111,0.003,1.211,0.542,68.453,0.0592731,1.26023692,0.87915286,6.45806533,0.18169115,18.2807965,0.481,18.144,0.009,1.931,0.346,70.037,0.06663827,2.4645802,0.82079693,10.56920301,0.13712862,15.56020252
19,0.486,16.486,0.003,0.834,0.444,65.011,0.06034942,1.33147791,0.87921639,6.50381885,0.17356049,10.01123711,0.44,11.889,0.015,2.124,0.464,88.989,0.06852158,3.2263489,0.82349057,7.41865236,0.12742034,21.83096291
20,0.486,15.939,0.001,0.769,0.444,65.011,0.06571843,1.80114588,0.88458973,7.97101557,0.12432316,15.52418667,0.445,11.827,0.014,2.317,0.313,79.101,0.0678557,3.41524943,0.82457807,7.48773851,0.1180586,26.79146025
21,0.492,15.178,0.001,0.633,0.538,44.78,0.05821988,1.57831942,0.88521794,7.96963123,0.09297448,22.60297497,0.395,10.854,0.007,3.517,0.569,89.348,0.05989462,3.82761474,0.8257616,7.46136863,0.1277583,28.16099286
22,0.445,12.963,0.002,0.755,0.806,93.024,0.0542498,1.2163863,0.89849462,9.23491586,0.14292526,12.67497272,0.395,10.773,0.014,5.129,0.173,88.989,0.06678649,3.92839335,0.83301035,8.4624545,0.12326277,28.91624004
23,0.419,15.725,0.003,1.228,0.511,109.823,0.05786592,1.4216215,0.90160798,8.88616023,0.12813561,11.58302867,0.411,12.706,0.011,5.377,0.371,87.753,0.06714314,4.26865428,0.83301355,8.45982247,0.13171632,25.76898737
24,0.419,9.291,0.0,0.716,0.626,121.238,0.0585719,1.96971583,0.90160798,8.8855888,0.09002993,8.38893762,0.416,12.383,0.012,5.375,0.371,102.831,0.06846943,4.43168413,0.83306196,8.46977461,0.10091509,27.61608278
25,0.416,24.247,0.002,2.634,0.337,79.101,0.05467301,2.02592372,0.92565543,10.41217851,0.14801045,9.51435446,0.418,13.724,0.036,5.717,0.346,120.629,0.0681289,4.46187803,0.85209667,7.85542912,0.15068333,28.21463638
26,0.402,24.425,0.002,2.634,0.231,79.101,0.05457957,2.2054289,0.92575786,10.41080522,0.11263407,13.96074648,0.423,13.882,0.036,5.721,0.346,103.67,0.06970899,4.57917711,0.87221186,11.14471285,0.10182653,21.1478132
27,0.386,26.128,0.005,16.001,0.115,107.446,0.05003937,2.45401486,0.94966596,9.45051514,0.19479205,13.22343423,0.412,14.355,0.017,5.264,0.346,134.582,0.065505,4.51557673,0.88741936,10.57002873,0.16809841,16.33634091
28,0.389,31.208,0.005,45.894,0.115,116.015,0.05111176,2.36691145,0.94969249,9.44607966,0.2071334,14.01120152,0.416,13.223,0.024,5.412,0.346,138.427,0.06121245,4.531948,0.8874526,10.57426187,0.1261257,11.61639545
29,0.386,33.554,0.001,45.661,0.0,82.727,0.04763618,2.47672564,0.96364467,8.19659784,0.17562872,15.80235036,0.415,15.011,0.0,5.305,0.9,131.785,0.06020621,4.24585753,0.8981772,7.28308122,0.15205874,6.45541455
30,0.407,41.165,0.002,75.639,0.0,82.727,0.04023081,2.63114541,0.96734411,8.47256701,0.17694162,14.15806151,0.39,13.0,0.003,3.745,0.308,137.903,0.05365371,3.79823732,0.89900575,7.29866527,0.17314968,20.76099613
31,0.394,41.165,0.001,75.607,0.154,82.727,0.03924769,2.66313901,0.97470009,3.0626229,0.14542469,21.52912749,0.384,13.545,0.006,4.252,0.956,155.573,0.05427426,3.66284126,0.89928962,7.28593715,0.14060956,22.34198413
32,0.325,43.641,0.001,79.302,0.0,23.071,0.03329676,3.11817422,0.97473451,3.13151799,0.14542469,22.1775799,0.36,11.204,0.021,4.048,1.0,190.337,0.05406324,3.54725297,0.89965426,7.29066269,0.2216987,15.51606323
33,0.325,43.641,0.001,79.302,0.0,23.071,0.03329676,3.11817422,0.97473451,3.13151799,0.19338376,21.64394335,0.36,11.204,0.021,4.237,0.755,156.045,0.05415348,3.54505581,0.89967744,8.78855535,0.25502656,16.01682147
34,0.212,38.144,0.081,100.269,0.0,49.218,0.03329676,4.36691837,0.97473451,3.13151799,0.23968959,17.70834862,0.36,10.921,0.011,4.149,0.738,135.281,0.05230955,3.05201081,0.9082833,10.35013523,0.23765668,17.84776677
35,0.193,38.144,0.079,100.356,0.0,23.071,0.03329676,4.81768531,0.97473451,3.6046147,0.2300438,34.56752511,0.36,11.879,0.006,3.322,0.718,156.045,0.05230955,3.14413156,0.92679479,8.36308952,0.26891609,18.11942324
36,0.248,38.144,0.088,100.356,0.0,23.071,0.03329676,4.91197803,0.97473451,3.6046147,0.2300438,33.85678168,0.359,22.286,0.003,5.699,0.308,158.963,0.04948673,3.71515493,0.93759302,8.342506,0.28906574,15.77399734
37,0.193,38.895,0.079,100.356,0.0,41.528,0.03119344,5.16619508,0.97551553,4.19287882,0.2300438,27.28126223,0.359,21.616,0.003,5.699,0.308,158.963,0.04896525,4.56572114,0.93759302,8.34401511,0.33760459,15.27455035
38,0.197,37.673,0.144,100.05,0.0,41.528,0.02665253,5.21177113,0.97971351,1.79111567,0.21479616,39.39391496,0.34,21.616,0.005,5.699,0.308,86.517,0.04611836,4.35244599,0.93759302,8.3488757,0.34391966,21.16369587
39,0.199,37.673,0.118,100.076,0.0,53.064,0.02662665,5.23822383,0.98034432,1.79111567,0.16430039,38.37591746,0.319,24.219,0.014,5.782,0.0,74.242,0.0407319,3.29680467,0.93759302,8.33953236,0.25002386,17.04176417
40,0.098,37.228,0.13,100.052,0.0,70.861,0.02662665,4.57816111,0.98034432,2.05461416,0.2916556,42.56127852,0.319,23.788,0.013,5.782,0.0,74.242,0.0407319,3.29680467,0.93759302,8.32143462,0.22934873,13.80399068
41,0.098,36.476,0.13,100.045,0.0,75.805,0.024944,4.66489333,0.98034432,2.05425444,0.31510797,45.48013695,0.335,24.336,0.013,5.86,0.0,51.91,0.04108922,3.31143141,0.93759302,8.32152424,0.26457,25.63371325
42,0.098,36.395,0.13,99.929,0.0,53.064,0.024944,4.66734488,0.98034432,2.05425444,0.32409546,45.81784076,0.341,25.386,0.013,5.862,0.0,69.213,0.04136292,3.21394606,0.93854357,8.31996779,0.25291787,23.17581305
43,0.098,36.395,0.13,99.896,0.0,53.064,0.02356728,4.66734488,0.98034432,2.05425444,0.26404056,46.05861495,0.338,25.351,0.013,5.817,0.0,65.753,0.04136292,3.04692179,0.96521619,8.31996779,0.25291787,20.47189938
44,0.098,36.352,0.13,99.908,0.0,47.296,0.02432458,4.16456623,0.98369911,1.78632092,0.29103305,59.51635018,0.314,28.393,0.014,9.76,0.0,65.753,0.03576308,3.04692179,0.96521619,7.32776401,0.24325824,19.38625483
45,0.124,35.753,0.127,99.939,0.0,47.296,0.02538678,4.12655869,0.98370156,1.78724678,0.32592847,60.32649091,0.314,26.95,0.014,9.704,0.0,65.753,0.03576308,3.1977807,0.96521619,7.32776401,0.24325824,15.94989306
46,0.104,35.351,0.13,99.782,0.0,17.303,0.02329263,3.67213965,0.98370156,1.78723251,0.34632074,44.91864877,0.309,26.465,0.014,9.717,0.0,51.91,0.03576308,3.23061486,0.96539904,7.30101253,0.21613779,10.12389673
47,0.085,34.731,0.137,99.826,0.0,17.303,0.02073339,3.62691352,0.98419222,1.63408541,0.34632074,50.93229639,0.309,26.583,0.016,9.447,0.0,65.753,0.03576308,3.06024356,0.96539909,7.41489819,0.22029045,11.57285746
48,0.021,24.801,0.374,99.231,0.0,0.0,0.01373853,2.56598344,0.98686406,1.89205268,0.3733222,43.36821568,0.309,25.065,0.016,6.264,0.0,58.831,0.04597885,3.31161739,0.96539961,7.41027402,0.27818232,22.05126299
49,0.021,26.031,0.374,97.968,0.0,0.0,0.01373853,2.78085203,0.98686406,1.61248212,0.35934939,45.91188377,0.309,28.987,0.03,24.574,0.0,58.831,0.04597885,3.31161739,0.96539961,7.42038967,0.32035947,19.01260341
50,0.015,24.26,0.528,93.458,0.0,0.0,0.01099997,2.79616127,0.99147799,1.80435029,0.39256005,19.39575317,0.308,28.835,0.016,35.072,0.138,65.753,0.04588705,3.77403386,0.96839936,7.56227326,0.26791354,15.24165919
51,0.011,24.26,0.594,87.379,0.0,0.0,0.01069569,2.80399653,0.99147799,1.80435029,0.39439916,55.58204674,0.308,27.913,0.002,33.044,0.0,58.831,0.04857491,3.75262306,0.96840781,7.55057821,0.26791354,14.31716693
52,0.004,24.301,0.813,87.358,0.0,0.0,0.00561762,3.08454528,0.99449692,1.74006733,0.43176927,52.08493474,0.308,27.832,0.002,33.016,0.0,48.449,0.04859278,3.82223497,0.96853633,2.33868674,0.26454451,12.35416164
53,0.004,24.301,0.813,87.358,0.0,0.0,0.00534538,3.08454528,0.99449692,1.73576006,0.43193919,46.53912523,0.292,27.832,0.002,33.016,0.0,48.449,0.04758717,3.82223497,0.96854347,2.5696645,0.26454451,12.35416164
54,0.004,24.301,0.813,87.358,0.0,0.0,0.00534538,3.08454528,0.99449692,1.73576006,0.43193919,46.53912523,0.292,27.832,0.002,33.016,0.0,20.764,0.04884479,3.84912191,0.96854347,2.56966388,0.26454451,12.7570767
