Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,s_hv_median,s_hv_iqr,s_spread_median,s_spread_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr,sw_hv_median,sw_hv_iqr,sw_spread_median,sw_spread_iqr
0,0.826,0.0,1.0,0.0,0.776,0.0,0.71186624,0.0,0.05629686,0.0,0.27502515,0.0,0.818,0.0,0.956,0.0,0.0,0.0,0.43634363,0.0,0.0,0.0,0.32579045,0.0
1,1.0,23.41,0.776,24.073,0.875,62.121,1.0,32.0153307,0.10989868,8.02216945,0.09455415,47.60079657,0.883,19.79,0.991,38.21,0.762,37.856,0.46743777,7.50161909,0.05645405,17.97388275,0.06818531,45.8571832
2,0.717,26.322,0.789,27.126,0.636,54.568,0.88205959,50.20112694,0.21051734,8.40069752,0.23169689,49.50474558,0.782,10.608,0.846,16.329,0.794,10.27,0.44173327,13.57771785,0.23380102,11.02477691,0.19966465,46.52601045
3,0.698,28.921,0.625,29.728,0.671,56.26,0.78182271,62.67121302,0.29592696,17.69855644,0.14809506,30.51491329,0.726,17.554,0.809,22.728,0.744,18.228,0.44202677,9.84930425,0.31087643,9.85854241,0.18700144,14.55916618
4,0.504,8.905,0.623,15.719,0.725,38.702,0.4777838,54.22984915,0.37329144,13.90627866,0.42488243,59.51518697,0.716,9.001,0.727,11.193,0.818,13.225,0.44304626,4.17731867,0.3398986,5.94716335,0.05844322,27.86828249
5,0.369,14.446,0.625,19.677,0.8,46.088,0.53438065,32.19610681,0.429412,7.21266964,0.72373102,48.93096302,0.591,16.81,0.762,33.904,0.766,10.664,0.39146629,8.83357515,0.3860303,8.27104329,0.0,36.84304268
6,0.272,7.972,0.648,8.199,0.692,48.723,0.45253875,20.26406873,0.48050852,10.90325706,0.80549612,67.21549149,0.529,15.672,0.745,19.327,0.672,22.577,0.3424811,7.12337507,0.42363831,9.74645798,0.11617615,23.36601511
7,0.268,4.357,0.487,23.588,0.864,27.4,0.37078159,34.74821634,0.50705331,14.56327854,0.68276991,80.92344934,0.468,8.873,0.713,10.992,0.694,30.202,0.29890633,10.91314382,0.43750006,7.20652216,0.32148784,8.503342
8,0.242,6.826,0.524,20.154,0.815,61.007,0.31598886,21.38244132,0.53706789,10.70727939,1.0,43.1178672,0.431,11.808,0.698,6.666,0.686,36.938,0.28344306,11.43584663,0.47892889,7.4717776,0.24703841,61.47599711
9,0.243,5.729,0.517,24.121,0.796,63.574,0.29169775,34.07202988,0.54579218,13.76432673,0.98845073,45.93772225,0.369,12.285,0.581,16.019,0.716,30.384,0.2278366,11.25785977,0.52127413,9.64031997,0.22850912,55.72465776
10,0.218,9.241,0.439,30.529,0.907,51.988,0.2031747,32.49353621,0.57650735,10.85804935,0.84609949,44.69580996,0.336,9.385,0.581,12.407,0.83,28.012,0.20873993,9.33385636,0.5374589,6.6908782,0.475527,25.22768184
11,0.215,7.502,0.393,20.133,1.0,64.888,0.14493674,18.1468732,0.67422677,14.01107344,0.81449675,27.5282672,0.288,6.328,0.611,29.838,0.77,40.307,0.20583781,5.16170095,0.55538041,9.18687065,0.67136598,65.23632897
12,0.238,13.032,0.368,10.912,0.825,44.109,0.14855744,18.2721511,0.70511072,10.55776883,0.79895699,52.16973452,0.286,4.116,0.474,28.457,0.794,54.459,0.193588,5.48121603,0.59261602,7.09328843,0.58833691,59.39051011
13,0.174,9.51,0.332,16.996,0.993,50.898,0.11656292,18.10984071,0.70673455,9.41693282,0.85289068,83.19452676,0.268,2.911,0.394,27.347,0.854,36.408,0.17798525,4.16004485,0.59334463,7.94818823,0.47236181,23.6906647
14,0.155,6.456,0.364,17.015,0.92,50.463,0.11939514,17.14942074,0.72391268,9.053327,0.80126361,44.89752914,0.253,10.418,0.391,26.45,0.94,33.977,0.17216979,6.76453068,0.60361539,5.59854221,0.61734145,33.23013204
15,0.157,7.841,0.325,13.246,0.692,55.241,0.10131789,15.313924,0.74499752,6.92025781,0.53295198,66.94646444,0.24,6.024,0.33,20.99,0.954,23.077,0.16189209,5.92896224,0.62078599,11.32382213,0.48381733,48.27331867
16,0.139,7.099,0.305,21.665,0.691,67.184,0.11700292,13.49505461,0.75329359,8.23069901,0.51971335,81.00939778,0.243,6.733,0.362,20.049,0.909,19.184,0.15770077,6.03025998,0.64030215,11.76797026,0.58494162,22.47746667
17,0.115,6.366,0.289,11.134,0.568,35.482,0.12357524,23.59819712,0.77838076,3.87077184,0.74135617,59.8059779,0.21,6.912,0.348,13.161,0.819,24.677,0.14237778,7.60585849,0.64251577,13.48175788,0.61173912,37.37719542
18,0.108,4.012,0.276,12.771,0.659,50.644,0.11622317,15.85455666,0.78215496,2.09485696,0.73115588,73.61166163,0.198,7.395,0.329,21.628,0.852,13.08,0.12520095,9.01030959,0.6625406,16.81545503,0.60737857,63.66434565
19,0.09,6.005,0.287,10.768,0.754,47.161,0.09258572,9.38215554,0.7877081,2.18575719,0.95618718,86.44415065,0.154,5.985,0.363,24.415,0.728,33.493,0.11712971,5.55197447,0.68253326,17.16771689,0.71122863,40.8413755
20,0.104,4.656,0.289,15.568,0.682,46.619,0.06885087,9.44969283,0.79593567,2.4234514,0.54512282,50.2177624,0.131,5.433,0.36,34.836,0.792,49.468,0.09589163,9.56478264,0.70914133,13.24697307,0.70002775,73.61050783
21,0.11,5.232,0.224,14.722,0.669,54.557,0.06381649,12.8195128,0.79596439,3.69220892,0.37592116,83.56875324,0.144,2.22,0.351,18.366,0.801,39.057,0.0927608,8.93112108,0.71124943,12.93118087,0.84539492,69.41725959
22,0.105,5.744,0.217,14.826,0.725,40.288,0.04546335,13.6458785,0.80834626,4.34662808,0.3811722,76.85806938,0.136,3.481,0.381,19.229,0.75,35.924,0.08201031,7.75874969,0.75438394,14.48186084,0.81447129,41.00700714
23,0.106,5.591,0.206,10.364,0.78,55.409,0.04015006,13.40662109,0.81482462,6.38262655,0.57024844,39.65588185,0.125,6.126,0.323,14.428,0.731,20.134,0.07957587,8.89811573,0.75906702,13.19858754,0.48679658,59.61302484
24,0.106,5.035,0.197,12.337,0.711,47.719,0.04544926,15.15633634,0.81515728,6.26697535,0.47978079,38.7050167,0.128,3.618,0.344,20.348,0.831,12.665,0.06124366,5.78180111,0.76230794,14.38885047,0.51698815,34.97960275
25,0.099,3.544,0.203,12.209,0.667,45.272,0.04366044,10.87398576,0.84727158,6.52985002,0.56950453,39.83647291,0.123,2.742,0.308,10.847,0.869,49.821,0.05108822,6.57915323,0.7827293,13.04248359,0.74323808,30.65400949
26,0.096,4.521,0.193,18.094,0.7,46.24,0.04373988,9.62673546,0.84727805,6.48700829,0.61213347,52.59486888,0.115,1.919,0.273,3.312,0.745,22.734,0.04932858,7.01443105,0.81102533,13.51084694,0.58021856,38.84706587
27,0.099,5.149,0.167,13.568,0.618,45.094,0.03882712,8.2243096,0.84817944,5.81349754,0.49041925,62.95183225,0.101,3.375,0.28,5.698,0.773,33.731,0.05241646,6.50563289,0.81180175,13.40911768,0.74327312,42.88354318
28,0.099,5.445,0.175,14.13,0.64,50.432,0.03853856,8.3327806,0.8488083,5.91456395,0.49049558,56.23380772,0.111,5.01,0.199,22.783,0.771,40.119,0.06186751,7.32164338,0.8280559,13.40274615,0.65844493,28.42991846
