Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,s_hv_median,s_hv_iqr,s_spread_median,s_spread_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr,sw_hv_median,sw_hv_iqr,sw_spread_median,sw_spread_iqr
0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.54156549,0.0,0.773,0.0,0.95,0.0,0.815,0.0,0.7742722,0.0,0.65980735,0.0,0.3779491,0.0
1,0.382,28.473,0.733,32.242,0.329,26.761,0.30333055,28.71043507,0.24392387,38.09169122,0.9070618,51.13871046,0.413,8.915,0.748,9.472,0.366,11.86,0.31773017,8.28918952,0.26530483,38.24901735,0.98961759,31.67531751
2,0.126,23.059,0.488,35.936,0.099,17.738,0.10721284,21.61542142,0.29554746,23.6927101,0.73939175,71.32138378,0.155,28.729,0.405,49.603,0.113,25.006,0.11316916,20.87494366,0.38266034,23.5039671,0.55717907,58.44077942
3,0.213,15.333,0.578,24.77,0.156,11.804,0.16486524,12.31985593,0.49867364,25.81658198,0.98009479,17.06257664,0.118,22.806,0.409,43.17,0.088,18.496,0.07821114,16.69388299,0.45067628,19.80937793,0.66052277,53.60508222
4,0.184,16.704,0.511,36.981,0.123,12.707,0.12719055,12.99804749,0.49867364,28.1302682,0.82303417,57.02102757,0.093,17.767,0.374,41.36,0.083,13.91,0.06546125,12.20195715,0.48777961,8.82914697,0.56501463,65.92409609
5,0.164,11.2,0.496,30.393,0.113,8.22,0.10140231,8.33968217,0.54159824,24.12777651,0.92447236,34.45142056,0.14,15.301,0.487,34.316,0.097,11.732,0.08316755,10.93211751,0.50078236,9.31951328,0.75559909,96.33903873
6,0.133,13.154,0.461,37.501,0.096,10.065,0.08533297,9.29005872,0.56659643,26.98673002,0.82287659,71.91200313,0.065,12.656,0.346,31.968,0.047,9.525,0.03530334,8.67515827,0.50078236,17.15633666,0.4548166,84.09352803
7,0.121,12.992,0.443,35.882,0.086,9.238,0.0760829,8.63096067,0.61450256,14.1428495,0.90686585,83.85454144,0.014,9.964,0.244,32.413,0.015,7.081,0.00702468,6.59509082,0.52259486,17.45570856,0.35493613,97.55616052
8,0.106,11.837,0.408,31.381,0.081,8.97,0.06393973,7.96383767,0.6406721,25.80036656,0.79917794,81.77175124,0.011,6.482,0.168,28.449,0.007,4.808,0.00249401,3.85013228,0.53147049,16.8604846,0.0,90.29548278
9,0.109,8.554,0.42,22.308,0.069,6.759,0.0642401,6.63168266,0.66916673,26.28530698,1.0,44.92576797,0.013,5.848,0.141,25.116,0.006,4.568,0.00242516,3.35110577,0.53147049,16.85729882,0.13341368,86.35777589
10,0.048,9.336,0.233,31.741,0.033,5.997,0.02573898,5.42051182,0.72838019,24.85962695,0.66112228,47.76939669,0.013,5.796,0.131,21.586,0.006,4.246,0.00242956,3.32187851,0.53938999,14.45877071,0.09000351,82.72032406
11,0.046,8.631,0.232,30.12,0.031,5.478,0.02382753,5.06012783,0.73021227,25.00631185,0.61862693,40.3653737,0.012,5.177,0.134,21.886,0.006,3.715,0.00242956,2.97632538,0.53939012,14.45859257,0.21349286,77.0586739
12,0.04,7.81,0.223,28.932,0.027,4.943,0.02211195,4.46004518,0.73021227,25.24409307,0.7210834,60.25837023,0.013,4.078,0.134,20.656,0.006,3.197,0.0023535,2.84863676,0.53939012,14.21514107,0.25976604,76.95153179
13,0.04,7.06,0.223,27.151,0.023,4.603,0.02161987,4.04895342,0.73021227,25.24409307,0.73926938,70.23503707,0.012,1.005,0.114,6.992,0.004,1.276,0.00148018,0.60312485,0.53939012,16.09623263,0.51346796,69.42031481
14,0.038,6.585,0.222,26.225,0.023,4.18,0.02059854,3.76150691,0.73021227,25.24409307,0.65767689,69.98505466,0.01,0.93,0.114,7.346,0.004,0.424,0.00148018,0.45470193,0.53939012,16.09623263,0.46285145,69.58373486
