Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,s_hv_median,s_hv_iqr,s_spread_median,s_spread_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr,sw_hv_median,sw_hv_iqr,sw_spread_median,sw_spread_iqr
0,2188.101,0.0,32.926,0.0,12796.187,0.0,19826.98263125,0.0,13657881954596.057,0.0,0.75548596,0.0,1694.222,0.0,31.607,0.0,10428.178,0.0,15353.28259374,0.0,13803500785907.262,0.0,0.69001475,0.0
1,1127.978,1223.956,31.319,9.182,5044.071,6553.806,7093.13892062,12756.72798937,13371200662747.066,627259198732.2441,0.67094756,0.29318263,1478.024,1468.697,27.711,8.969,8051.617,25552.702,16274.02253063,27256.19410416,13145235620622.438,820688281743.6465,0.64648459,0.08787807
2,1271.981,1227.364,26.363,7.465,7669.813,5307.593,9429.70456411,5854.90411921,12981483442798.773,330963079531.92773,0.66304486,0.28138321,1829.592,889.563,30.165,5.544,7448.546,4474.008,13805.5897167,6380.02896183,12907001312959.84,581494650902.0957,0.78973806,0.16267757
3,1111.882,674.869,31.784,12.521,5447.477,8636.196,9638.89167562,5513.5632802,13200632603836.48,525913992874.57227,0.42491651,0.31965866,1400.574,260.218,31.106,6.593,8697.748,5824.718,11003.59938208,6846.36135814,13052780199353.941,249717268879.50586,0.66336509,0.25363261
4,1853.704,855.532,32.707,5.575,11062.43,5444.763,12660.47919206,7972.90964477,12821877408560.75,347611997113.1465,0.60003428,0.61695711,1169.746,836.788,31.701,7.336,9825.147,14593.304,11016.0192386,10099.40874398,13130396320111.36,385541207631.1738,0.66411241,0.62443762
5,1210.098,939.517,33.543,10.16,6942.129,6307.587,9757.09003553,10372.46771083,13265601292960.648,481826285339.3789,0.74244123,0.48225967,1606.606,660.535,34.528,13.406,10973.983,12009.776,11630.73546982,13735.46777131,13132355152529.676,602546673696.1016,0.3637703,0.314049
6,1369.164,761.308,30.395,5.28,9478.152,5095.679,14037.07605302,8994.65578603,12999850629478.617,367346441029.2676,0.70572895,0.3902526,1625.278,717.531,35.252,11.048,9733.984,7842.626,11626.26150455,11568.0571151,12881839412757.602,424955618504.86914,0.4164323,0.37864589
7,1453.4,887.727,29.205,4.447,8894.405,3573.126,11303.96806492,9902.71377185,13088138738800.309,353650486691.041,0.61081072,0.21562875,1799.188,1605.031,32.429,8.926,10408.742,3041.974,14240.83892957,6044.07843078,12946968863310.559,406911389102.6797,0.59666491,0.40933891
8,1667.459,1590.179,30.327,9.395,8316.215,5504.89,13442.7955849,16911.2163998,13010692888664.71,504936347061.9121,0.63919288,0.47809183,1603.473,1183.634,29.673,5.45,6972.944,4590.015,8688.00339893,10301.88527933,13142758581715.082,270251951351.8379,0.72718231,0.31963816
9,1868.547,1347.449,30.257,13.081,10712.938,6767.154,20723.21962287,8346.53177859,13121060353157.645,459854302531.8633,0.68094917,0.1774417,1104.501,595.339,25.934,7.117,6336.471,4969.07,8705.96017067,4705.02657315,13275036833478.824,422576748788.82227,0.72805131,0.17651847
