Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,s_hv_median,s_hv_iqr,s_spread_median,s_spread_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr,sw_hv_median,sw_hv_iqr,sw_spread_median,sw_spread_iqr
0,0.897,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.51667388,0.0,0.56536785,0.0,1.0,0.0,0.986,0.0,0.983,0.0,0.99878626,0.0,0.0,0.0,0.60051883,0.0
1,0.245,41.126,0.629,52.275,0.164,29.592,0.15334222,27.95986676,0.45515576,46.16725136,0.80139137,86.58529697,0.102,37.82,0.375,48.004,0.029,30.621,0.02633181,27.5778255,0.44407262,30.17367692,0.89907577,64.29302404
2,0.151,29.895,0.381,47.717,0.115,21.889,0.10502887,18.97967019,0.58623923,41.16652464,0.62845153,68.57548883,0.042,31.344,0.302,44.27,0.031,19.99,0.02486959,18.70017827,0.54784394,27.44290962,0.57096934,91.69517828
3,0.126,22.747,0.332,43.338,0.083,14.389,0.0697568,13.93056028,0.58623923,41.16652464,0.65541948,77.16156104,0.025,15.063,0.246,31.952,0.022,10.994,0.01864998,9.79618034,0.57293589,27.40259932,0.42130402,68.71963888
4,0.181,14.984,0.488,27.997,0.112,9.135,0.10602891,8.49286757,0.64015412,35.5488534,0.79626025,62.30072195,0.031,18.418,0.265,33.277,0.022,12.603,0.01697899,10.07499037,0.57293589,27.25790099,0.42108071,85.48950073
5,0.148,11.651,0.448,25.048,0.09,6.71,0.08299213,7.14399975,0.69403625,26.33866423,0.85137281,62.83981611,0.019,9.998,0.158,32.687,0.011,7.144,0.01444321,6.03187397,0.57299001,27.25790099,0.51479936,79.27034144
6,0.135,4.338,0.448,5.901,0.089,2.398,0.08094394,2.06872504,0.77401354,21.1489543,0.89549358,26.21719301,0.011,7.99,0.108,32.568,0.007,5.423,0.01073243,4.92875889,0.67925788,24.8670029,0.51479936,85.5631127
7,0.116,3.136,0.419,6.007,0.076,2.434,0.0704693,1.63125954,0.77401354,21.1489543,0.88682369,32.56263769,0.013,7.476,0.122,25.879,0.007,4.685,0.00876463,4.11289686,0.67925788,24.86712349,0.51479936,81.98741897
8,0.106,2.275,0.381,5.756,0.067,2.505,0.06023096,1.54972126,0.77401354,21.13643631,1.0,33.88163756,0.013,8.273,0.106,28.594,0.005,5.396,0.00777108,4.60998598,0.71075588,20.73762694,0.34778441,84.69349067
9,0.099,2.632,0.374,4.095,0.061,2.345,0.05645303,1.52384294,0.77401354,21.13642834,0.94508178,33.25041153,0.007,1.501,0.097,11.845,0.004,0.52,0.00534879,1.29844378,0.72085847,20.7062665,0.30697105,52.84579091
10,0.094,2.002,0.363,3.725,0.057,1.582,0.05004005,1.00415388,0.77401354,21.13642834,0.74043154,50.39430006,0.007,1.447,0.098,11.576,0.004,0.583,0.00534879,1.29844378,0.72085847,20.65158477,0.30697105,51.53641812
11,0.084,7.195,0.341,22.438,0.049,4.269,0.04523289,3.09879377,0.77401354,21.13642834,0.84915963,66.97680012,0.007,1.048,0.098,13.34,0.004,0.589,0.00503225,1.07276645,0.72085847,20.72432191,0.27641054,70.37027485
12,0.04,7.624,0.201,28.02,0.022,4.756,0.02440089,4.27718245,0.77401354,21.13588902,0.45414165,84.5728106,0.007,1.048,0.098,13.34,0.004,0.589,0.00503225,1.07276645,0.72085847,20.72432191,0.27641054,73.88904199
13,0.039,7.569,0.2,26.552,0.022,4.407,0.0206145,4.16029981,0.77647343,22.5105173,0.5260937,88.25667355,0.006,1.102,0.063,15.327,0.003,0.479,0.00320697,0.78329659,0.75779936,13.95029838,0.27641054,72.91147751
14,0.01,6.453,0.091,29.645,0.004,3.548,0.00462909,3.52800938,0.77702577,22.5105173,0.270457,87.35083559,0.007,0.784,0.066,12.507,0.003,0.674,0.00299431,0.8065538,0.75925893,13.95013581,0.31260975,74.21760047
15,0.035,6.259,0.184,29.5,0.017,3.549,0.0169801,3.19205674,0.84884929,16.88728893,0.50262143,87.27284629,0.006,0.452,0.066,12.507,0.002,0.169,0.00191644,0.56493432,0.75925893,13.95013581,0.62270802,67.59060718
16,0.034,5.71,0.178,27.468,0.017,3.122,0.01678787,2.85301473,0.84884929,16.88728893,0.44464109,79.66502943,0.006,0.452,0.066,12.507,0.002,0.169,0.00191644,0.56493432,0.75925893,13.95013581,0.62270802,69.12774322
17,0.031,5.57,0.176,26.736,0.016,3.04,0.01555616,2.92884007,0.84884929,17.00885866,0.68301926,88.816988,0.007,0.784,0.066,12.507,0.003,0.674,0.00299431,0.8065538,0.76225388,11.85565504,0.30880037,75.48606382
18,0.009,4.85,0.079,25.924,0.002,2.578,0.00352027,2.60726562,0.84884929,14.7237238,0.38192217,77.70520142,0.007,0.784,0.066,12.507,0.003,0.674,0.00299431,0.8065538,0.76225388,11.85565504,0.30880037,74.11126276
19,0.009,4.596,0.079,24.955,0.002,2.249,0.00352027,2.42635408,0.84884929,14.7237238,0.38192217,91.38879107,0.005,0.605,0.051,10.328,0.002,0.196,0.00191644,0.57175503,0.76225388,11.85565504,0.30880037,75.67092285
20,0.009,4.233,0.079,24.585,0.002,2.163,0.00352027,2.37240747,0.84884929,14.7237238,0.38192217,88.05851403,0.005,0.605,0.051,8.416,0.002,0.293,0.00239874,0.57175503,0.78150468,11.70590775,0.49357093,69.2495281
21,0.008,3.719,0.065,24.131,0.002,1.988,0.00133149,2.12634456,0.84884929,13.92354916,0.61139635,82.49216195,0.005,0.605,0.051,8.299,0.002,0.293,0.00239874,0.53229468,0.78150468,11.70590775,0.49357093,72.32983595
22,0.038,4.935,0.229,25.742,0.02,2.798,0.01936188,2.22523769,0.86620185,22.94367026,0.68100128,56.15583612,0.005,0.572,0.045,8.181,0.002,0.279,0.00239874,0.64703565,0.79869759,15.72280039,0.61545799,35.97409082
23,0.036,4.772,0.226,25.279,0.019,2.61,0.01813406,2.13910206,0.86620185,22.94367026,0.69236761,56.72374375,0.005,0.572,0.045,8.181,0.002,0.279,0.00239874,0.64703565,0.79869759,15.72280039,0.61545799,35.97409082
24,0.019,4.667,0.128,24.294,0.01,2.378,0.00900197,2.0956419,0.86620185,18.66973138,0.48691768,72.85113434,0.005,0.594,0.045,8.181,0.002,0.302,0.00174795,0.67456307,0.82209724,15.72280039,0.61425802,47.00872775
25,0.019,4.393,0.128,24.729,0.009,2.266,0.00854888,1.94936636,0.86620185,18.66973138,0.50166847,70.10794952,0.005,0.594,0.045,5.427,0.002,0.296,0.00174795,0.67782073,0.82209724,15.72280039,0.61425802,47.00872775
