Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,s_hv_median,s_hv_iqr,s_spread_median,s_spread_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr,sw_hv_median,sw_hv_iqr,sw_spread_median,sw_spread_iqr
0,488.624,0.0,0.513,0.0,0.305,0.0,120.56074686,0.0,89805.5104,0.0,0.75661777,0.0,486.112,0.0,0.508,0.0,0.073,0.0,74.62033817,0.0,89548.5908,0.0,0.77376601,0.0
1,541.659,172.819,0.502,0.048,0.232,0.32,161.13803197,101.16631231,90393.99655,376.212725,0.74297135,0.15608125,484.095,49.133,0.504,0.019,0.269,0.062,76.32291811,8.6342072,89903.78865,360.23085,0.66279187,0.14838776
2,486.295,137.497,0.473,0.023,0.36,0.149,115.15440078,73.43054418,90856.81795,244.40395,0.76010288,0.16116602,452.575,60.077,0.496,0.021,0.313,0.112,74.68619846,18.47000568,90299.07825,325.9758,0.70669516,0.13789113
3,404.392,102.997,0.473,0.033,0.292,0.148,109.42090282,45.22208529,90913.46755,577.975925,0.77938136,0.11512247,422.339,31.307,0.492,0.019,0.329,0.094,78.23544576,17.66867181,90706.84125,403.423425,0.73194416,0.09989936
4,397.259,104.48,0.462,0.028,0.342,0.143,92.64654799,83.17694072,91479.43495,609.393875,0.79923613,0.16900279,424.706,29.279,0.474,0.04,0.339,0.117,67.80793014,15.49771711,90834.981,356.716675,0.78442911,0.11417764
5,367.005,35.966,0.459,0.016,0.295,0.073,92.08517539,48.18502493,91667.83005,473.449,0.83990401,0.14284501,413.657,54.171,0.47,0.028,0.365,0.103,69.86538627,28.81706732,91276.314,378.915425,0.75040305,0.07940455
6,354.941,31.097,0.463,0.011,0.309,0.031,75.98202506,51.23511393,91743.5437,366.686975,0.8377532,0.12177994,380.184,46.532,0.472,0.018,0.321,0.099,64.72383396,25.56924829,91430.73655,255.44275,0.73679319,0.16185995
7,296.985,21.438,0.458,0.007,0.337,0.085,63.81898681,34.05858989,91858.0508,364.935625,0.99709088,0.21416167,372.295,57.959,0.474,0.041,0.305,0.209,56.6026103,17.8293061,91476.82215,230.835,0.74156401,0.14006484
8,288.767,30.843,0.447,0.017,0.298,0.116,70.7673437,42.05603592,92166.257,599.936425,0.98310277,0.14531766,334.568,69.021,0.463,0.034,0.304,0.158,54.97464994,16.8245154,91683.9631,259.953025,0.75716645,0.10016556
9,294.452,32.833,0.448,0.018,0.294,0.154,79.86322223,56.14650066,92377.80865,321.618075,0.98580572,0.1249815,331.008,54.413,0.458,0.028,0.332,0.109,46.32693567,13.90992277,91793.3901,134.36575,0.7807542,0.09768531
