Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,s_hv_median,s_hv_iqr,s_spread_median,s_spread_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr,sw_hv_median,sw_hv_iqr,sw_spread_median,sw_spread_iqr
0,0.229,0.0,0.058,0.0,0.823,0.0,0.55473232,0.0,1.0,0.0,0.66773361,0.0,0.221,0.0,0.0,0.0,0.0,0.0,0.20700825,0.0,0.97026869,0.0,0.70144182,0.0
1,0.537,67.55,0.649,38.426,0.189,38.627,0.29596985,18.37151491,0.44769535,24.12087707,0.20781517,72.40905627,0.166,29.116,0.551,24.46,0.469,75.158,0.32393455,8.57195564,0.42548786,17.04485911,0.58739049,71.49119301
2,0.207,35.881,0.596,65.017,0.499,49.191,0.29605698,33.5629652,0.46606263,19.04375632,0.64516459,54.85958071,0.457,72.378,0.575,45.486,0.488,38.181,0.24080214,54.24297835,0.26858986,49.37848303,0.37877166,54.73024517
3,0.608,87.775,0.425,99.668,0.413,88.06,0.23077974,45.6304707,0.29220917,23.40290358,0.61327303,27.8855625,0.304,69.352,0.727,36.436,0.36,42.4,0.12480045,18.51631908,0.31448624,40.03820778,0.4545892,36.71027226
4,0.579,95.922,0.376,73.006,0.138,57.487,0.65020915,96.21355438,0.41039692,34.80439189,0.69777432,56.3325914,0.637,95.724,1.0,29.68,0.645,59.419,0.3825986,58.67518517,0.20849063,36.75856563,0.43570876,57.84741133
5,0.215,81.034,0.626,34.859,0.147,22.466,0.07489847,61.31572764,0.44693618,8.7838286,0.29719245,66.07886035,0.357,92.119,0.516,29.199,0.373,64.109,0.50292983,74.80404517,0.36840653,37.32732657,0.85621431,49.96676928
6,0.307,58.361,0.578,50.55,0.705,67.133,0.13054639,40.38622092,0.42135441,22.09926907,0.58059261,70.71140209,0.395,68.34,0.678,22.956,0.19,57.603,0.24559682,26.99989807,0.46368647,19.70367919,0.45859366,71.11980682
7,0.502,33.469,0.721,48.301,0.326,62.227,0.28996446,36.99977201,0.44678662,22.09988009,0.49836458,79.74318879,0.633,63.322,0.95,38.437,0.422,58.328,0.16995132,58.26057204,0.2030484,41.322808,0.51026277,56.5975314
8,0.875,98.214,0.757,39.71,0.075,49.209,0.23567654,54.9260846,0.30514813,56.13670861,0.73172945,85.7143628,0.461,66.198,0.414,90.826,0.687,53.95,0.21374203,47.7664028,0.24375788,26.83659547,0.57861204,68.83170269
9,0.284,71.227,0.655,39.331,0.662,46.916,0.10064765,17.95928806,0.12823092,41.34980369,0.67130243,49.81285994,0.163,41.585,0.542,47.686,0.501,73.114,0.20349979,35.15800928,0.5306734,29.51288353,0.48289691,53.8152811
10,0.691,188.604,0.33,34.154,0.324,44.267,0.5666018,161.27596226,0.47824523,42.11421593,0.56358311,98.3400994,0.425,49.168,0.538,30.427,0.703,72.646,0.02988594,65.58923174,0.41998091,19.83504564,0.37228725,59.6377412
11,0.535,34.311,0.714,73.148,0.281,63.847,0.0,17.0974549,0.21069321,31.67954994,0.90975509,49.73164246,0.608,35.394,0.609,37.036,0.346,72.878,0.19412905,11.78146048,0.27600366,66.82365054,0.38778417,69.30996368
12,0.023,22.742,0.574,63.022,0.642,65.584,0.27748307,26.89707761,0.36791088,71.07097395,0.86672323,30.94958463,0.178,28.774,0.664,81.032,0.464,76.27,0.18170867,26.45689032,0.40249949,20.05915854,0.49755578,67.41598519
13,0.14,35.354,0.71,56.289,0.542,83.975,0.16467868,30.6730103,0.07120014,74.34656408,0.70807518,77.79740766,0.547,24.529,0.565,69.649,0.688,58.884,0.35349287,87.60214666,0.28197408,36.95196817,0.57826914,48.70871076
14,0.322,59.849,0.437,54.99,0.624,65.12,0.25490552,48.35592322,0.43894495,44.35171997,0.69061625,33.75336664,0.286,37.436,0.787,69.423,0.211,91.673,0.16232339,90.371072,0.39920452,32.93281894,0.55747441,55.18034936
15,0.397,90.037,0.534,24.531,0.393,66.07,0.20492666,18.83652465,0.26056679,29.37865007,0.7218784,49.29498904,0.196,40.914,0.248,30.304,0.21,53.359,0.15341747,20.34180042,0.45530732,20.54171567,0.75332398,34.0964538
16,0.396,24.128,0.747,15.548,0.573,63.045,0.21837937,47.51580951,0.24859236,47.16919467,0.42100239,57.40109224,0.311,104.209,0.491,51.743,0.476,41.764,0.31854024,58.08891739,0.27273031,40.32189189,0.70780347,45.04056239
17,0.27,46.957,0.662,81.149,0.198,57.478,0.08369684,35.75855129,0.3288474,49.33195314,0.93593689,29.65387465,0.221,49.457,0.336,43.909,0.337,40.889,0.20260193,42.59121441,0.44151461,37.18478512,0.49845973,56.63201817
18,0.32,46.406,0.512,22.761,0.6,67.052,0.23323382,38.94962022,0.4871785,21.25720026,0.62626527,58.82810304,0.085,65.928,0.827,29.376,0.148,47.496,0.14979663,43.21130662,0.32799592,24.72154986,0.65384859,59.47227167
19,0.24,88.448,0.669,30.563,0.326,65.826,0.20157924,14.22922633,0.38628898,39.27997134,0.7497552,31.6489521,0.442,53.944,0.475,58.262,0.363,88.285,0.26363188,154.11243668,0.39360826,15.33439988,0.35321128,75.14000832
20,0.178,94.039,0.666,49.063,0.286,74.159,0.36709455,100.72019515,0.34723997,39.86996587,0.80024261,51.93234448,0.38,84.539,0.54,47.708,0.754,54.314,0.24123556,18.47003199,0.18473205,26.67829467,0.81952107,65.110118
21,0.564,113.982,0.795,66.377,0.308,78.903,0.39845489,64.65814527,0.21510334,51.86439701,0.48917883,51.94796102,0.273,53.341,0.671,57.97,0.403,91.874,0.14728494,17.96088158,0.23651513,47.92359405,0.52607087,59.29203783
22,0.501,36.034,0.533,43.614,0.479,40.68,0.10745243,38.50340677,0.32477335,31.17143989,0.45872267,59.93460465,0.197,71.443,0.501,52.526,0.596,68.581,0.04402105,17.74318624,0.51066424,39.21339084,0.59690378,35.75356105
23,0.34,59.05,0.725,40.361,0.426,64.978,0.16592239,18.34187969,0.34170282,36.31535205,0.61601946,53.43725929,0.431,52.433,0.532,49.711,0.369,32.817,0.29337669,31.78885809,0.48721816,51.10104333,0.63363634,55.70955663
24,0.454,92.077,0.971,42.452,0.59,48.112,0.48169125,77.79808626,0.14904802,36.48745012,0.60981347,45.96977425,0.286,33.747,0.503,55.933,0.461,65.207,0.18525607,32.0440976,0.35163061,19.10676708,0.71239324,58.8935937
25,0.427,36.652,0.459,41.224,0.462,53.262,0.33870009,40.91192144,0.46353353,45.34699723,0.42183911,36.09311737,0.388,91.594,0.734,50.306,0.185,110.46,0.65196051,81.10284567,0.17038776,51.4819674,0.43578285,37.48320614
26,0.12,65.615,0.261,20.243,0.595,19.664,0.17688305,37.19641766,0.12599257,38.69624405,0.62612545,74.54944644,0.116,38.877,0.698,17.179,0.64,53.807,0.06369838,18.85164061,0.46789918,20.77785356,0.769948,63.38196466
27,0.294,96.606,0.721,65.554,0.349,77.898,0.2344977,28.66603851,0.48668512,52.1905156,0.42778344,58.60305117,0.351,86.224,0.665,33.869,0.372,47.23,0.46044517,78.4550495,0.23261344,27.91748288,0.73143736,83.91837555
28,0.275,73.772,0.536,67.8,0.524,55.168,0.32930778,20.57337127,0.38167572,34.33065453,0.77297503,76.89481318,0.05,52.506,0.664,25.407,0.471,38.576,0.22124798,41.10537472,0.33424811,36.33016044,0.61701633,68.25383745
29,0.424,74.854,0.4,46.22,0.613,86.653,0.21502179,49.29985856,0.3839877,33.53692926,0.52990187,73.15884514,0.155,30.593,0.499,29.569,0.538,14.164,0.23800569,35.46846397,0.29962597,40.15131065,0.60863481,68.28251909
30,0.301,56.369,0.76,45.171,0.447,69.986,0.1490536,21.89272499,0.31610897,39.62299898,0.83867479,24.91037743,0.269,77.958,0.777,45.02,0.344,25.751,0.45729903,134.38998611,0.40929622,22.33291084,0.60116094,65.32330717
31,0.172,86.686,0.788,22.477,0.621,75.33,0.36864454,27.8479699,0.22139929,68.02341421,0.80325145,55.76528502,0.548,99.732,0.491,73.489,0.636,34.94,0.36772901,25.78000064,0.3146358,40.90928527,0.50452411,86.52524195
32,0.563,53.406,0.62,29.413,0.224,67.456,0.35703631,67.61534131,0.32877896,35.82217249,0.59575384,44.34037507,0.019,39.191,0.664,55.471,0.682,83.019,0.17780718,21.37243728,0.34005822,17.53099986,0.78408262,42.17004356
33,0.201,60.449,0.655,32.95,0.242,40.32,0.18649975,27.58412039,0.28921383,25.14755382,0.55621749,82.02955378,0.345,35.735,0.666,44.832,0.154,35.734,0.21448508,32.2599042,0.38724921,33.75793763,0.69267619,16.98370039
34,0.093,80.752,0.678,47.188,0.564,20.697,0.21522523,34.61754392,0.11427168,52.5563275,0.84260655,52.31338178,0.063,20.549,0.717,59.173,0.444,46.998,0.23059049,19.16075596,0.28502772,33.50465288,0.72478492,21.76372763
35,0.237,32.421,0.604,31.428,0.318,42.139,0.10639737,30.13380291,0.41219822,31.76729604,0.52631267,31.92001463,0.392,46.926,0.657,63.003,0.322,76.037,0.1651834,49.09257492,0.29038626,33.85597115,0.45665527,77.25689948
36,0.153,103.181,0.664,66.405,0.359,55.354,0.09419486,46.99588458,0.35992952,44.32585142,0.71182756,54.26724446,0.245,27.904,0.804,50.163,0.458,44.029,0.17128309,20.52704263,0.43478097,19.3463263,0.77390711,52.75264438
37,0.325,65.452,0.557,21.036,0.418,42.258,0.24803495,34.89885678,0.30206438,44.23812673,0.56185779,76.36654441,0.438,77.07,0.771,61.231,0.308,43.57,0.17775102,29.12351104,0.47508343,55.77374927,0.64794963,81.51840181
38,0.071,46.807,0.618,27.472,0.744,83.517,0.18753812,44.38380795,0.32441425,69.48433173,0.36338703,49.10071698,0.396,49.414,0.75,57.09,0.42,55.773,0.45833103,35.42556087,0.3588493,30.22190735,0.53901946,57.92314824
39,0.187,76.569,0.545,44.427,0.134,65.88,0.08789036,46.22204145,0.43275259,27.39235096,0.60045625,61.38734038,0.382,55.592,0.591,49.668,0.298,13.108,0.36374453,35.3751947,0.4604597,45.89134887,0.55829412,64.02359077
40,0.655,90.722,0.709,43.399,0.557,44.366,0.39714801,20.65042475,0.43572543,76.21998916,0.73376789,81.03845496,0.104,27.191,0.199,69.934,0.359,44.347,0.11151045,10.9669606,0.48543779,30.85158014,0.51648156,45.86998616
41,0.549,96.547,0.661,49.894,0.339,53.966,0.4573408,82.8794086,0.30454983,56.03156946,0.61632139,48.81629755,0.777,72.759,0.398,70.163,0.837,89.932,0.22691729,56.04621339,0.23405096,25.09496124,0.56290867,26.03888084
42,0.189,52.853,0.778,56.936,0.913,93.223,0.10112784,27.6719938,0.454169,59.06318933,0.49393756,71.26950668,0.307,35.485,0.619,62.721,0.125,23.516,0.30748292,42.88590638,0.43994906,30.16266798,0.19920931,39.73977448
43,0.081,76.102,0.745,34.582,0.568,26.015,0.1339326,13.32316755,0.51036537,40.52258695,0.73888044,31.13859634,0.424,41.634,0.591,72.322,0.274,73.852,0.06094628,42.16497703,0.16822815,36.54460649,0.65337075,61.19725839
44,0.489,92.829,0.686,57.919,0.328,87.506,0.29994454,18.8831785,0.3463395,33.463993,0.62776411,44.65877484,0.509,78.081,0.351,53.662,0.186,84.981,0.43263862,17.45814857,0.30785585,24.91440474,0.38011973,63.67597727
45,0.421,50.911,0.641,48.35,0.564,79.002,0.22712097,36.11055923,0.42335504,59.99945431,0.77138283,50.84026153,0.291,78.543,0.608,44.362,0.348,42.368,0.32836047,26.78115644,0.40262438,25.24750543,0.58442647,37.40119233
46,0.338,57.186,0.37,72.181,0.615,47.687,0.20404306,29.36888704,0.23611416,39.59844735,0.78428487,83.20973291,0.74,62.388,0.524,45.945,0.679,73.709,0.17119891,31.74461446,0.10548018,52.84479904,0.53502804,57.85630177
47,0.367,102.549,0.745,36.893,0.593,45.179,0.23123343,43.4335531,0.03609358,36.47346103,0.71204888,53.22400732,0.494,56.94,0.345,61.126,0.279,30.046,0.14840428,62.44307617,0.39179048,52.09040863,0.42768491,51.80842178
48,0.278,66.216,0.75,32.642,0.283,47.759,0.21741522,32.26470884,0.26458507,62.37079865,0.48875095,80.28962967,0.192,54.831,0.651,42.189,0.641,23.42,0.30807598,94.50132484,0.23427277,53.50328348,0.78430501,30.26451695
49,0.044,52.655,0.809,46.606,0.581,25.224,0.26121538,24.90906466,0.38937325,36.6077755,0.71786254,43.10971402,0.262,95.346,0.487,57.462,0.417,39.192,0.33345203,69.80186567,0.51312397,30.50712421,0.69802149,101.46992089
50,0.421,42.722,0.496,76.15,0.497,53.028,0.26480075,38.14893853,0.4531645,30.98260405,0.72753031,48.29861554,0.231,91.349,0.402,54.849,0.819,52.639,0.13456262,34.73169666,0.18665861,58.39707445,0.60324429,55.26765583
51,0.129,22.582,0.371,28.639,0.596,71.55,0.17285564,39.21826564,0.31646242,45.6576857,0.90027495,57.85659213,0.071,47.699,0.799,37.348,0.599,36.709,0.24982664,34.94746797,0.00073747,37.03606642,0.55211713,14.69276882
52,0.495,39.111,0.67,38.109,0.225,31.245,0.16521557,15.02204685,0.30699175,31.00692973,0.73397056,58.86433741,0.727,48.903,0.204,49.21,0.435,87.179,0.32094252,37.27998293,0.3768804,55.04349504,0.30510016,47.47083536
53,0.268,47.835,0.323,68.562,0.314,55.116,0.22447167,21.54105243,0.28958026,54.30290249,0.93380902,38.61808485,0.109,80.904,0.45,39.449,0.622,53.937,0.24888252,20.98910365,0.35792653,23.60857759,0.49489593,38.53037014
54,1.0,114.201,0.932,62.253,0.416,42.645,0.36203929,70.99897495,0.20827493,26.49420517,0.36777908,53.1010087,0.53,60.361,0.693,47.122,0.524,51.123,0.08920924,37.09101475,0.16983597,78.50513113,0.34053063,87.59129566
55,0.114,26.926,0.8,24.942,0.452,27.14,0.27129942,50.43696292,0.37588918,16.88936458,0.36676591,77.96464672,0.287,66.876,0.429,37.142,0.419,19.752,0.19100486,54.9568425,0.28894891,53.67472541,0.56353357,85.25903967
56,0.184,43.852,0.423,42.713,0.17,47.451,0.137005,24.50487794,0.5206077,27.79388197,0.70039382,33.85313484,0.224,46.369,0.637,66.6,0.529,81.017,0.25551701,27.22243308,0.43098942,40.6914827,0.2525268,66.14956246
57,0.271,109.107,0.736,95.012,0.427,78.937,0.15615227,28.64957542,0.36609048,45.47638829,0.37545013,72.36456475,0.577,82.017,0.549,11.923,0.415,44.358,0.57254355,71.22249383,0.42637947,28.59524954,0.29780433,47.13656552
58,0.199,71.308,0.572,67.408,0.289,40.022,0.26948602,75.32760128,0.5036925,52.75048338,0.60784065,78.54904417,0.666,55.342,0.678,31.049,0.384,79.851,0.36345107,36.78444899,0.17229895,41.12942745,0.57050373,21.4350139
59,0.623,63.626,0.561,24.928,0.492,73.788,0.41839276,103.89334026,0.35579416,35.83294333,0.46334143,82.12298897,0.455,82.645,0.656,43.684,0.599,50.158,0.16573382,41.08676517,0.27886916,34.13669364,0.38865068,72.47047668
60,0.072,42.847,0.349,70.486,0.187,50.577,0.11945759,28.2801345,0.48034062,26.88840779,0.65464358,40.53724652,0.262,35.215,0.624,33.788,0.241,45.521,0.23866508,31.79574835,0.35091524,54.5056846,0.82304906,42.3324874
61,0.527,55.984,0.737,32.976,0.537,37.765,0.2059421,26.80857075,0.36165849,31.38101085,0.44774359,36.29168218,0.07,71.575,0.607,32.72,0.496,26.645,0.30619359,65.49563065,0.24166375,49.58356049,0.7273416,17.87827411
62,0.09,51.51,0.807,52.39,0.582,76.369,0.08378902,30.65845667,0.45188896,18.29977455,0.80726759,64.40022164,0.132,50.651,0.606,87.269,0.864,47.112,0.23964173,53.09490079,0.34916381,55.36361517,0.63502218,50.90908347
63,0.475,93.892,0.58,63.146,0.656,69.692,0.46755118,41.22380291,0.14475138,23.26717325,0.54997083,44.98888437,0.188,44.765,0.674,33.978,0.563,29.584,0.16222311,23.51230946,0.39612768,59.80008919,0.76075003,22.72975532
64,0.348,78.811,0.558,58.072,0.512,56.708,0.30212769,40.60729801,0.2170884,25.13294967,0.51663508,76.49796103,0.404,93.575,0.719,51.018,0.451,17.304,0.25163886,103.71052529,0.29670054,41.18029808,0.39833109,64.58437151
65,0.221,64.81,0.697,30.918,0.42,77.861,0.12330856,8.9646312,0.66467956,33.75660132,0.43709359,95.74297588,0.259,27.089,0.698,57.298,0.353,31.903,0.1369509,7.77513212,0.38006358,27.46853843,0.64769957,51.52719806
66,0.212,85.672,0.567,11.909,0.412,57.588,0.2707974,80.66104651,0.29448444,48.750264,0.59238015,40.82019006,0.24,79.223,0.874,64.473,0.705,93.707,0.32150984,41.99546803,0.19799147,52.63168206,0.70175926,19.60996514
67,0.088,32.63,0.578,29.946,0.537,56.613,0.33161107,59.21841932,0.38610731,36.89719886,0.92286201,41.16084099,0.487,29.05,0.779,54.799,0.597,33.846,0.22057588,46.1384319,0.34078767,22.44785167,0.89014102,70.14161301
68,0.2,39.237,0.618,58.509,0.531,74.565,0.40532822,25.32515332,0.2052707,34.50313072,0.7392333,48.83987296,0.325,56.114,0.642,30.259,0.268,65.056,0.08888213,22.74726849,0.33274832,44.04519055,0.33193791,77.64555111
69,0.201,55.376,0.915,38.235,0.36,43.649,0.17045079,34.68198541,0.23325711,38.23624668,0.41750511,71.8506067,0.48,38.656,0.55,38.139,0.402,66.338,0.16791515,19.76501977,0.18019555,40.00098804,0.63420552,39.74631262
70,0.763,82.701,0.594,69.355,0.396,38.826,0.31920692,11.09661859,0.28156764,13.38069336,0.51560586,15.22341677,0.643,85.047,0.686,46.768,0.335,61.227,1.0,96.81351187,0.3380548,55.91700849,0.29247624,38.59478959
71,0.159,50.946,0.386,51.72,0.784,96.266,0.10801594,51.43476981,0.09742568,72.93055807,0.32414453,36.37553503,0.301,47.989,0.535,71.843,0.211,41.117,0.27583512,26.05142506,0.24296859,43.00010876,0.69996185,70.61178539
72,0.176,99.339,0.465,62.187,0.285,36.191,0.34486584,42.96914247,0.45378237,36.4917356,0.51073884,79.19137626,0.471,123.79,0.623,22.877,0.29,27.914,0.36094311,66.38639996,0.30489854,50.45730509,0.8962696,50.04292216
73,0.483,49.531,0.479,61.351,0.384,43.149,0.2750446,16.966734,0.47366656,31.14890646,0.38658682,62.94887451,0.396,83.268,0.363,27.736,0.443,63.0,0.35556374,50.85402196,0.49659912,26.42204223,0.58928788,61.95014826
74,0.264,51.433,0.879,39.857,0.498,46.116,0.14881586,48.18560558,0.33999462,52.56776867,0.39982098,73.36414457,0.568,86.049,0.464,55.687,0.467,38.81,0.08768459,46.03818569,0.20046736,60.90882747,0.59008709,52.9297512
75,0.015,46.826,0.763,26.627,0.565,44.081,0.20223058,51.10580027,0.40291743,35.13293283,0.39018078,69.15449842,0.271,25.633,0.788,14.998,0.486,74.323,0.13510844,50.01815999,0.32729475,39.94058131,0.58926782,33.59248339
76,0.192,61.676,0.729,34.673,0.491,46.661,0.2412184,43.7043034,0.27634705,40.73761711,0.0,67.94413943,0.45,100.738,0.359,31.018,0.738,59.905,0.11362384,28.75168114,0.25591076,32.42735257,0.56141071,35.50448583
77,0.716,58.695,0.516,60.579,0.555,70.153,0.28047857,50.43854867,0.25499157,29.82493898,0.40497409,69.09230264,0.425,71.15,0.317,55.763,0.281,53.386,0.3940267,40.95692667,0.37787369,36.78514588,0.35157012,75.32285396
78,0.357,48.079,0.672,26.425,0.575,30.082,0.17100034,70.92836776,0.36863511,70.68224587,0.45790868,39.76778009,0.236,54.259,0.817,18.972,0.404,62.649,0.30818913,36.74842564,0.49754155,20.4130389,0.73384294,20.88918689
79,0.366,83.565,0.535,58.722,0.83,47.604,0.33939421,180.49903662,0.10183342,24.67616562,0.47617246,26.28973398,0.585,85.882,0.559,49.54,0.308,49.249,0.45528117,41.69303286,0.35032351,37.59725218,0.38567435,60.19234568
80,0.356,56.736,0.869,20.553,0.417,56.761,0.17888815,39.56166379,0.23807987,45.85533756,0.47644557,58.36082703,0.067,98.898,0.432,26.678,0.733,34.581,0.1512369,30.92195283,0.24847547,54.60331483,0.89567302,55.64624923
81,0.501,44.217,0.493,71.627,0.738,56.428,0.11186227,43.93443644,0.26800538,50.43962331,0.56948357,72.89790279,0.16,70.648,0.455,74.815,0.323,60.902,0.28108619,22.0592424,0.36601288,39.09051002,1.0,35.88856728
82,0.163,52.236,0.632,33.128,0.859,79.283,0.52220554,61.32297004,0.13939793,78.56808172,0.64481361,59.66494672,0.364,64.274,0.65,19.486,0.573,41.707,0.18805884,34.72214577,0.45205403,24.55824755,0.48425962,29.49429363
