Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,s_hv_median,s_hv_iqr,s_spread_median,s_spread_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr,sw_hv_median,sw_hv_iqr,sw_spread_median,sw_spread_iqr
0,1.0,0.0,0.006,0.0,nan,nan,1.0,0.0,0.0,0.0,0.6602489,0.0,0.474,0.0,0.015,0.0,nan,nan,0.45867719,0.0,0.10665745,0.0,0.29004402,0.0
1,0.579,13.882,0.012,0.524,nan,inf,0.58037414,10.98821,0.14517892,22.48343019,0.15148396,24.57868427,0.444,5.578,0.021,1.606,nan,inf,0.37391248,8.71050132,0.46737662,14.83405867,0.32070947,7.90024322
2,0.505,19.14,0.008,0.838,nan,inf,0.53463846,19.68546378,0.41252516,27.03819665,0.29159031,25.13077916,0.405,3.908,0.014,1.513,nan,nan,0.30954478,8.31328354,0.52479898,12.65901026,0.32952316,14.40006111
3,0.412,10.698,0.004,0.652,nan,nan,0.44188669,17.91820972,0.47941818,8.20938379,0.0729173,28.87252074,0.382,6.17,0.008,2.145,nan,nan,0.28590786,6.7026656,0.57917609,14.84741035,0.23147574,39.1235966
4,0.378,10.165,0.007,1.307,nan,inf,0.41559111,20.24382295,0.54751538,8.03907457,0.35966733,46.68196636,0.395,9.893,0.01,1.156,nan,inf,0.35627163,17.11119373,0.68007341,22.05789791,0.30717148,41.91780999
5,0.332,3.453,0.002,0.578,nan,inf,0.27684491,11.66804128,0.56908106,18.84141811,0.29848031,27.39976368,0.357,12.076,0.012,1.639,nan,nan,0.25267589,18.54933006,0.70470336,18.23257407,0.3070832,48.11691791
6,0.29,3.158,0.002,0.834,nan,nan,0.25534177,9.26656072,0.7056039,10.06472617,0.2851324,24.38259496,0.317,8.823,0.007,1.689,nan,nan,0.23550044,11.4897463,0.71653663,14.68386726,0.16870567,45.99942627
7,0.28,6.234,0.001,1.421,nan,nan,0.23067487,7.30855961,0.70849239,7.24357181,0.12928976,29.06975258,0.285,6.628,0.014,2.012,nan,nan,0.19413156,10.34216831,0.75026715,15.73124612,0.32668939,32.93697095
8,0.264,5.269,0.001,0.501,nan,inf,0.19821645,7.78395441,0.72334274,6.219742,0.31379282,26.16090179,0.283,10.284,0.003,1.925,nan,nan,0.16699607,9.48423292,0.76565205,17.20543343,0.27867014,34.42544423
9,0.225,7.185,0.0,1.257,nan,inf,0.14446935,12.61428082,0.72334274,6.38232194,0.37009,34.07434309,0.261,13.185,0.009,2.817,nan,nan,0.16176532,10.29082772,0.80442443,11.794281,0.23751979,46.96122995
10,0.225,3.746,0.004,1.235,nan,inf,0.13807411,10.17816655,0.75418766,7.34258376,0.32689805,21.94647932,0.185,18.604,0.017,37.507,nan,nan,0.11251668,15.83749601,0.83204231,9.32790341,0.22728634,68.63440799
11,0.204,6.248,0.004,0.871,nan,inf,0.13148427,10.08568955,0.75695046,6.18471941,0.3901368,11.12926952,0.184,17.38,0.018,37.383,nan,nan,0.07269002,16.91387422,0.83427104,7.85124803,0.31374406,78.9007586
12,0.2,5.96,0.001,0.372,nan,nan,0.12261506,10.57418588,0.78570919,4.5943881,0.40785432,18.73383592,0.152,13.793,0.018,48.832,nan,nan,0.03360744,12.32471925,0.8616007,7.5382359,0.01545767,75.64379637
13,0.193,6.062,0.004,0.646,nan,nan,0.09604366,13.13958323,0.79101784,6.59845308,0.47067076,22.98715577,0.135,13.793,0.03,48.673,nan,nan,0.02738503,9.59137274,0.8616007,8.69492039,0.00578589,58.22515073
14,0.194,6.874,0.003,0.856,nan,nan,0.09869275,13.15695398,0.79155697,6.34499982,0.46590518,21.92827045,0.073,14.687,0.268,48.024,nan,nan,0.00422027,5.95936229,0.8616007,11.81235213,0.0,53.40777447
15,0.194,4.535,0.002,0.611,nan,nan,0.09903123,9.29175737,0.7921351,6.34630008,0.47857768,17.11313915,0.071,15.003,0.279,47.154,nan,nan,0.00422027,5.05906614,0.86789008,14.59906179,0.10928691,68.05986719
16,0.181,6.003,0.003,0.815,nan,nan,0.09231035,9.03342261,0.79275392,7.12109508,0.42940052,19.15713174,0.071,13.742,0.275,47.154,nan,nan,0.00422027,4.33584778,0.86789008,14.511102,0.25931462,34.86715632
17,0.179,4.7,0.004,0.828,nan,nan,0.09231035,8.65989222,0.79281557,7.06764019,0.47996273,20.36361733,0.059,15.045,0.275,84.903,nan,nan,0.00422027,4.33584778,0.86789008,14.511102,0.25931462,42.7579055
18,0.173,3.524,0.002,1.05,nan,nan,0.06924927,9.79395819,0.80688215,7.4268595,0.4554472,24.94921415,0.076,14.191,0.271,85.231,nan,inf,0.01498938,4.68907481,0.86789008,14.511102,0.24263875,35.37770634
19,0.173,3.185,0.002,1.108,nan,nan,0.06216216,9.4667959,0.82095596,8.11987092,0.39856924,23.76593007,0.059,14.191,0.268,84.786,nan,inf,0.01498938,4.06708948,0.8794267,11.55220497,0.2881693,28.09455781
20,0.173,4.086,0.0,2.599,nan,nan,0.06216216,10.19509454,0.82095596,7.51725124,0.34038102,17.29595606,0.059,12.895,0.268,84.948,nan,inf,0.00690419,4.06356509,0.8794267,11.55220497,0.2554267,19.25611575
21,0.173,4.596,0.001,2.54,nan,nan,0.06239294,9.16005859,0.829685,5.66468996,0.46376129,35.23688665,0.059,12.895,0.268,84.948,nan,inf,0.00690419,4.06356509,0.8794267,11.55220497,0.2881693,33.12631668
22,0.176,5.31,0.002,2.465,nan,nan,0.06747802,7.48220684,0.83006857,5.2972959,0.48024152,21.88799268,0.059,12.895,0.268,85.712,nan,inf,0.00690419,4.06356509,0.87945295,11.55220497,0.2881693,34.84042618
23,0.167,6.095,0.002,1.803,nan,nan,0.06842114,6.59308032,0.83009048,3.87829717,0.48380969,35.36172383,0.059,12.895,0.268,85.712,nan,inf,0.00690419,4.33827747,0.87945295,11.55220497,0.2881693,34.84042618
24,0.165,5.669,0.004,1.734,nan,nan,0.06842114,6.76151917,0.83813545,4.74044999,0.47191993,44.95793079,0.059,12.895,0.268,85.295,nan,inf,0.00690419,4.33827747,0.88130316,11.55220497,0.22720431,34.74286908
25,0.163,4.028,0.004,1.823,nan,nan,0.06672306,6.67696289,0.8405609,4.3857575,0.19954833,39.35007141,0.059,12.895,0.268,85.122,nan,nan,0.00690419,4.33827747,0.88418949,10.63125175,0.2881693,20.02740673
26,0.159,3.014,0.005,0.917,nan,nan,0.04780274,5.53602034,0.85162968,3.53628215,0.21623595,36.93433142,0.059,12.895,0.268,84.948,nan,nan,0.00690419,4.1895244,0.88418949,10.63125175,0.23535372,19.41313353
27,0.152,2.973,0.005,0.907,nan,nan,0.03565536,6.85003514,0.85226343,3.55311322,0.37252985,41.84356787,0.034,12.895,0.497,86.444,nan,nan,0.00690419,3.60751046,0.89048681,10.49368967,0.2094201,43.32605146
28,0.144,2.506,0.005,0.881,nan,nan,0.03565536,6.70361274,0.85226343,3.55311322,0.3504375,41.84356787,0.034,13.261,0.497,86.366,nan,nan,0.00690419,3.6109775,0.89048681,10.49368967,0.22369328,28.9389322
29,0.152,3.453,0.003,0.7,nan,nan,0.04085244,5.90156817,0.85262461,3.55249921,0.3579971,46.89411491,0.034,13.261,0.497,86.366,nan,nan,0.00690419,3.6109775,0.89048681,10.49368967,0.22369328,28.9389322
30,0.146,3.638,0.004,0.7,nan,nan,0.04085244,5.90119697,0.85471561,3.54253059,0.26370796,52.47315151,0.034,13.844,0.497,86.702,nan,nan,0.00971407,4.02826068,0.89048681,10.49368967,0.19300301,41.7958578
31,0.146,3.638,0.004,0.682,nan,nan,0.04085244,5.72427928,0.85471561,3.54686477,0.25036196,52.47315151,0.034,13.844,0.497,86.702,nan,nan,0.00971407,4.02826068,0.89048681,10.49368967,0.19300301,41.7958578
32,0.147,5.279,0.005,1.717,nan,nan,0.04085244,5.77825098,0.85471561,5.81138994,0.25036196,58.63831038,0.034,13.626,0.497,86.444,nan,nan,0.00317726,4.02826068,0.89048681,10.49368967,0.12831901,43.48572973
33,0.12,6.435,0.012,37.314,nan,nan,0.02853803,5.42130089,0.86670083,5.00475074,0.32899362,58.08049275,0.034,13.626,0.497,86.444,nan,nan,0.00317726,4.19308811,0.91381144,10.25912622,0.11187923,48.44493306
34,0.122,6.337,0.013,37.36,nan,nan,0.03095708,5.42130089,0.86670083,5.00272813,0.30925536,58.08049275,0.023,9.123,0.497,74.768,nan,nan,0.00411228,4.27224912,0.94103082,6.33113045,0.11187923,60.10697626
35,0.116,11.853,0.015,74.003,nan,nan,0.03095708,4.90942328,0.8691311,4.70601734,0.28433741,31.86156565,0.023,9.123,0.497,74.691,nan,nan,0.00411228,4.06235589,0.95317399,6.54425174,0.13451368,60.67669166
36,0.103,11.285,0.015,74.003,nan,nan,0.02896893,4.75823507,0.87252837,3.28674169,0.31980408,31.23750361,0.023,9.123,0.497,74.691,nan,nan,0.00411228,3.79994188,0.95317399,6.34032854,0.10928691,61.350964
37,0.099,11.2,0.015,74.0,nan,nan,0.02896893,4.75823507,0.87252837,3.28674169,0.31980408,31.23750361,0.009,8.977,0.748,86.774,nan,nan,0.0,2.69086821,0.95317399,6.34032854,0.18970766,54.22675011
38,0.099,11.2,0.015,73.998,nan,nan,0.02896893,4.75823507,0.88584105,6.10976216,0.3544203,27.26135778,0.009,8.977,0.748,86.774,nan,nan,0.0,2.69086821,0.95317399,6.34032854,0.18970766,54.22675011
39,0.099,11.2,0.015,73.998,nan,nan,0.02896893,4.75823507,0.88584105,6.10976216,0.3544203,60.6432373,0.009,8.977,0.748,87.164,nan,nan,0.0,3.38287244,0.95317399,6.34032854,0.20536934,66.37003666
40,0.079,14.142,0.258,95.274,nan,nan,0.02896893,4.75823507,0.8976842,8.56785666,0.3544203,44.61081463,0.015,8.977,0.51,87.164,nan,nan,0.0,3.45234046,0.95740656,2.87995475,0.21744976,66.37003666
41,0.079,13.51,0.013,95.578,nan,nan,0.0338797,4.21250014,0.8976842,8.55470964,0.3544203,30.06191621,0.009,8.977,0.748,87.164,nan,nan,0.0,3.36531253,0.95740656,2.87995475,0.29842668,66.37003666
42,0.079,13.51,0.013,95.578,nan,nan,0.0338797,4.21250014,0.8976842,8.55470964,0.3544203,30.06191621,0.009,8.977,0.748,87.554,nan,nan,0.0,3.57380891,0.95740656,2.87995475,0.29842668,63.29745756
43,0.079,13.51,0.013,95.494,nan,nan,0.0338797,4.35395982,0.8976842,8.5081774,0.45321598,29.31680398,0.015,10.675,0.497,75.629,nan,nan,0.00745355,6.52979091,0.95747856,2.87995475,0.21609471,85.91146035
44,0.079,12.653,0.013,95.537,nan,nan,0.03262337,4.35395982,0.89792667,8.5081774,0.3892133,32.63630682,0.015,10.675,0.497,75.629,nan,nan,0.00745355,6.52979091,0.95747856,2.87995475,0.21609471,85.91146035
45,0.079,12.653,0.013,95.537,nan,nan,0.03262337,4.10661187,0.89792667,8.42918695,0.3892133,36.69998851,0.015,10.675,0.497,75.629,nan,nan,0.00745355,6.52979091,0.95747856,2.87995475,0.21609471,85.91146035
46,0.079,12.653,0.013,95.537,nan,nan,0.03262337,3.8257662,0.89792667,8.42727269,0.36070477,32.07396387,0.015,10.675,0.497,75.629,nan,nan,0.00745355,6.52979091,0.95747856,2.87995475,0.19733024,85.91146035
47,0.079,12.653,0.013,95.537,nan,nan,0.03262337,3.8257662,0.89792667,8.42727269,0.36070477,32.07396387,0.015,10.675,0.497,75.629,nan,nan,0.00745355,6.52979091,0.95747856,2.87995475,0.19733024,85.91146035
48,0.079,12.653,0.011,95.765,nan,nan,0.03262337,4.91028126,0.8981925,8.37869375,0.28590623,43.28298738,0.014,10.935,0.497,87.554,nan,nan,0.00558274,6.56053048,0.95827099,2.87995475,0.36176085,88.11351292
49,0.079,13.285,0.258,95.537,nan,nan,0.03262337,4.03205986,0.8981925,8.37829645,0.4325174,46.73645843,0.014,10.935,0.497,87.554,nan,nan,0.00558274,6.56053048,0.95827099,2.87995475,0.36176085,88.11351292
50,0.079,13.285,0.258,95.537,nan,nan,0.03262337,4.03205986,0.8981925,8.37829645,0.4325174,46.73645843,0.014,10.935,0.497,87.554,nan,nan,0.00558274,6.56053048,0.95827099,2.87995475,0.36176085,88.11351292
51,0.079,13.285,0.258,95.535,nan,nan,0.03262337,3.65932238,0.8981925,8.36522167,0.4325174,50.66268651,0.014,10.935,0.497,87.554,nan,nan,0.00558274,6.56053048,0.95827099,2.87995475,0.36176085,88.11351292
52,0.079,12.623,0.25,95.701,nan,nan,0.03355542,2.57365641,0.89819443,8.35109946,0.59509176,38.572832,0.014,10.591,0.497,87.733,nan,nan,0.00523932,6.51220849,0.95827749,1.69680768,0.10928691,88.5187589
53,0.079,12.623,0.25,95.701,nan,nan,0.03355542,2.57365641,0.89819443,8.35109946,0.59509176,38.572832,0.014,10.591,0.497,87.733,nan,nan,0.00523932,6.51220849,0.95827749,1.69680768,0.10928691,88.5187589
54,0.079,12.623,0.25,95.701,nan,nan,0.03355542,2.57365641,0.89819443,8.35109946,0.59509176,38.572832,0.009,10.591,0.748,87.733,nan,nan,0.00523932,5.93079442,0.95827749,1.69680768,0.10928691,96.67161181
55,0.079,12.623,0.25,95.701,nan,nan,0.03355542,2.57365641,0.89819443,8.35109946,0.59509176,38.572832,0.009,10.591,0.748,87.733,nan,nan,0.00411733,5.93079442,0.95827749,1.69680768,0.10928691,98.95993169
56,0.079,11.865,0.259,95.507,nan,nan,0.03341356,2.95531837,0.89819443,7.93229721,0.45348476,43.15866583,0.009,10.591,0.748,87.733,nan,nan,0.00316796,5.93079442,0.95827749,1.69680768,0.10928691,102.82661991
57,0.079,11.865,0.259,95.507,nan,nan,0.03341356,2.95531837,0.89819443,7.93229721,0.45348476,43.15866583,0.003,10.591,0.751,87.733,nan,nan,0.00316796,6.37346666,0.95827749,3.32169204,0.2462564,91.28828686
58,0.079,11.852,0.259,95.507,nan,nan,0.03341356,2.83413378,0.89819443,7.91626074,0.46805346,43.15866583,0.011,10.591,0.536,87.733,nan,nan,0.02073896,7.66496533,0.95827749,3.32169204,0.59423816,90.97099422
59,0.079,11.852,0.259,95.509,nan,nan,0.03341356,2.83413378,0.89819443,7.91626074,0.46805346,43.15866583,0.003,10.591,0.751,87.733,nan,nan,0.02073896,7.66496533,0.95827749,3.32169204,0.63765676,93.43339712
60,0.056,14.187,0.259,97.683,nan,nan,0.03341356,3.25085593,0.90422472,7.65169512,0.465062,51.21461664,0.003,10.591,0.751,87.733,nan,nan,0.02073896,7.66496533,0.95827749,3.32169204,0.63765676,93.43339712
61,0.056,14.187,0.259,97.686,nan,nan,0.03341356,3.65064953,0.91737872,7.65169512,0.465062,56.08831264,0.003,10.591,0.751,87.733,nan,nan,0.01992521,7.66496533,0.95827749,3.32169204,0.67301024,93.43339712
62,0.046,12.288,0.259,99.769,nan,nan,0.02851411,3.73626544,0.91750995,7.65169512,0.59870539,63.76529422,0.003,10.591,0.751,87.733,nan,nan,0.02144647,7.05389369,0.96217585,2.72699429,0.67301024,93.43339712
63,0.046,12.243,0.259,100.252,nan,nan,0.02851411,4.30406912,0.93690372,4.84254403,0.41760589,53.11611913,0.003,10.591,0.751,87.733,nan,nan,0.02144647,7.05389369,0.96217585,2.72699429,0.67301024,93.43339712
64,0.046,12.243,0.259,100.252,nan,nan,0.02851411,4.30406912,0.93690372,4.84254403,0.37443173,53.11611913,0.003,7.508,0.751,87.733,nan,nan,0.02144647,6.48911271,0.9623639,2.72699429,0.67301024,104.97173017
65,0.028,10.814,0.497,99.237,nan,nan,0.02397523,1.72320847,0.93690372,3.80849278,0.39328502,45.88613187,0.0,7.229,1.0,87.142,nan,nan,0.01906002,6.91843232,0.9623639,2.72699429,0.79662337,95.08230515
66,0.028,10.814,0.497,99.237,nan,nan,0.02397523,1.72320847,0.93690372,3.80849278,0.39328502,45.88613187,0.0,7.229,1.0,87.142,nan,nan,0.01819573,7.00056588,0.9623639,2.72699429,0.88078135,95.08230515
67,0.028,10.064,0.497,99.237,nan,nan,0.02272495,1.59705117,0.93690372,3.79845193,0.39328502,52.22439501,0.0,7.229,1.0,87.142,nan,nan,0.01819573,7.07263822,0.9623639,2.70948901,0.8908487,97.64364231
68,0.013,10.064,0.748,99.174,nan,nan,0.02272495,1.03084841,0.93690372,3.79845193,0.42241999,51.42183878,0.0,7.229,1.0,87.142,nan,nan,0.01819573,7.07263822,0.9623639,2.70948901,0.8908487,97.64364231
69,0.013,10.064,0.748,98.667,nan,nan,0.02110772,0.98076015,0.93690372,3.79845193,0.57689113,41.54437247,0.0,7.229,1.0,87.142,nan,nan,0.01819573,7.07263822,0.9623639,2.70948901,0.8908487,97.64364231
70,0.0,10.064,1.0,98.667,nan,nan,0.02110772,0.85353578,0.93690372,3.79845193,0.53823942,41.24281454,0.0,7.229,1.0,87.142,nan,nan,0.01819573,7.1007451,0.9623639,2.70948901,0.89771924,99.46099067
71,0.0,7.866,1.0,99.883,nan,nan,0.02079016,2.0222954,0.93959621,3.17556996,0.50797192,59.97103907,0.0,7.229,1.0,87.142,nan,nan,0.01698773,7.1007451,0.9623639,2.70948901,0.89771924,86.45982544
72,0.0,7.866,1.0,99.883,nan,nan,0.01980179,1.8913467,0.93959621,3.17556996,0.55189468,60.90290965,0.0,7.229,1.0,87.142,nan,nan,0.01698773,7.1007451,0.9623639,2.70948901,0.89771924,86.45982544
