Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,s_hv_median,s_hv_iqr,s_spread_median,s_spread_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr,sw_hv_median,sw_hv_iqr,sw_spread_median,sw_spread_iqr
0,0.989,0.0,0.024,0.0,0.161,0.0,1.0,0.0,0.23965549,0.0,0.47354036,0.0,0.957,0.0,0.45,0.0,0.804,0.0,0.3165198,0.0,0.0,0.0,0.0,0.0
1,1.0,18.384,0.084,4.378,0.577,69.937,0.42436938,24.96574917,0.28995259,13.31354027,0.14505922,22.06675038,0.96,31.708,0.253,11.636,0.176,64.523,0.30650049,13.57193012,0.01965049,89.08909719,0.10708905,17.59757215
2,0.899,25.415,0.06,7.317,1.0,49.884,0.24901325,36.35708747,0.38668299,8.35432959,0.24300408,36.31834746,0.937,26.18,0.228,10.47,0.558,54.746,0.23784599,9.97255186,0.25187957,52.10308123,0.13196611,19.32442066
3,0.749,10.422,0.038,4.078,0.804,104.815,0.15303952,25.04253941,0.49204733,10.35513331,0.1442516,22.05001393,0.93,19.673,0.146,9.067,0.141,51.032,0.21662881,13.07917059,0.37751417,18.87266155,0.05129712,18.50880653
4,0.708,17.595,0.036,1.721,0.754,35.182,0.14914974,15.9100788,0.58153883,13.35567589,0.1139391,14.88729266,0.846,19.574,0.098,11.755,0.141,35.194,0.16279608,8.01611014,0.41127272,14.77617293,0.07152523,19.46636462
5,0.648,14.318,0.021,2.407,0.744,55.661,0.10854358,12.33193473,0.64215387,12.99038255,0.14536567,22.70208754,0.696,13.133,0.101,10.423,0.0,0.0,0.15774226,5.17190819,0.46200482,15.53754641,0.0277061,21.2428039
6,0.672,13.377,0.02,4.057,0.736,53.705,0.12472,16.96304864,0.66039544,10.12479751,0.15075933,29.45786875,0.668,19.213,0.06,4.019,0.0,0.0,0.15894465,10.08626775,0.54988209,5.9019779,0.07367358,14.55682647
7,0.608,13.547,0.011,3.483,0.633,57.59,0.11305578,7.02312561,0.67525341,8.7169533,0.0796602,23.00970243,0.676,12.66,0.075,5.083,0.0,46.628,0.14473617,9.64532845,0.56866325,5.95230192,0.10459371,33.62735196
8,0.593,12.283,0.013,3.597,0.528,36.794,0.11893592,4.37355235,0.68397372,6.9583188,0.15928679,26.82575945,0.657,16.243,0.084,10.176,0.332,51.032,0.1652014,16.19823959,0.59992397,13.55637912,0.17810368,10.6126194
9,0.518,12.431,0.014,2.587,0.587,69.665,0.09113154,5.93534015,0.69054846,6.11624173,0.11413346,13.71062877,0.561,17.308,0.098,9.612,0.377,53.294,0.07536632,10.4580777,0.69516137,14.05234945,0.11254008,25.304532
10,0.499,10.881,0.016,1.672,0.516,39.803,0.07934766,4.92651276,0.69186777,8.33431326,0.15555856,13.99716472,0.528,7.894,0.096,4.564,0.483,75.995,0.04752102,3.02648448,0.70259542,16.25900511,0.10091554,9.95784537
11,0.52,6.778,0.009,1.463,0.436,41.095,0.07421399,5.24380371,0.69188974,8.20289946,0.11819617,9.03663416,0.523,7.806,0.089,7.814,0.571,76.026,0.04947993,3.47200634,0.70786003,15.54075465,0.08026407,11.42199129
12,0.492,12.429,0.01,1.278,0.436,37.121,0.07542602,4.41504156,0.71939527,12.19365964,0.08116441,7.00900994,0.517,10.568,0.076,6.78,0.503,99.214,0.05247576,2.83095038,0.7084023,15.56935622,0.08762172,10.75420409
13,0.498,7.71,0.006,0.853,0.314,72.064,0.06963149,5.46578335,0.76236126,7.08248491,0.08751007,17.45419963,0.495,10.669,0.069,3.448,0.59,114.844,0.05257636,1.94651467,0.73047479,10.26676358,0.11429181,6.70790754
14,0.477,3.958,0.005,1.045,0.715,51.306,0.07032209,1.53718812,0.76241971,7.32963703,0.10690302,17.01893341,0.495,6.624,0.056,5.055,0.256,80.444,0.05247576,2.96283863,0.73384939,10.2932989,0.1134431,14.49132615
15,0.492,5.42,0.004,1.312,0.608,80.444,0.07294796,2.6531253,0.78152233,6.21787191,0.15188876,25.70474923,0.502,5.052,0.054,6.443,0.0,71.12,0.05527739,2.25732153,0.73410241,10.32232065,0.06826125,10.68650999
16,0.485,12.682,0.003,1.388,0.201,73.771,0.07080913,1.81077975,0.78990165,13.97279645,0.10491199,15.53294689,0.492,3.322,0.023,5.381,0.201,59.058,0.05204045,1.98763283,0.76565224,10.04161311,0.06427681,13.17333974
17,0.411,13.383,0.007,12.283,0.0,62.372,0.06223987,4.03521501,0.78990165,14.70917573,0.09001801,13.64784123,0.488,4.951,0.011,3.749,0.342,62.009,0.0534115,1.60276991,0.76573143,6.29100009,0.0909676,14.4691849
18,0.384,10.269,0.014,6.99,0.0,46.926,0.05741005,3.8289731,0.79123639,14.65795585,0.07361763,10.22205646,0.457,6.061,0.013,4.045,0.0,77.427,0.05786718,0.87038168,0.76680682,5.77923127,0.06233005,12.11783598
19,0.402,11.023,0.009,6.91,0.0,49.858,0.06075681,3.63445856,0.7913335,14.65975581,0.09435053,15.45505973,0.459,6.135,0.009,2.419,0.352,62.567,0.05720779,1.31790752,0.77272288,5.52664104,0.07694231,24.91591603
20,0.402,12.51,0.009,6.948,0.0,42.233,0.05969347,3.45189405,0.7913335,14.65138112,0.09821991,21.77582346,0.457,9.046,0.004,1.641,0.317,56.168,0.05600133,1.668096,0.77605488,5.52664104,0.10365284,26.84756747
21,0.411,13.043,0.004,4.849,0.0,40.313,0.06068131,3.13707822,0.79351795,14.69439223,0.12288272,18.62610026,0.446,6.759,0.004,1.18,0.317,71.592,0.05611196,1.56443864,0.77712906,5.52409741,0.10058263,13.91277731
22,0.357,10.491,0.011,5.998,0.0,49.686,0.05495136,1.71824766,0.79393914,16.24359168,0.1423827,19.41770629,0.41,9.933,0.004,1.126,0.176,62.567,0.05344163,1.42446847,0.78653011,4.84162513,0.08359747,14.04101651
23,0.331,11.556,0.012,5.7,0.0,49.686,0.049786,2.74229802,0.81600695,17.12655069,0.13709142,22.11956917,0.416,7.202,0.007,1.694,0.176,73.232,0.05719545,1.4320266,0.78661918,4.84160797,0.06284479,21.14434665
24,0.325,11.435,0.028,17.279,0.0,35.194,0.0510886,2.89053252,0.81612176,17.12649222,0.15115117,18.5111539,0.425,15.245,0.007,2.767,0.274,71.226,0.05434539,2.18028523,0.78695501,4.8406066,0.13084327,17.35504172
25,0.324,11.148,0.028,17.184,0.0,43.993,0.05130901,2.63308836,0.81625637,17.12337312,0.10105434,17.25175862,0.425,16.915,0.003,2.718,0.088,66.389,0.0554973,2.40621446,0.81455805,6.54329383,0.093561,14.06829297
26,0.322,20.224,0.017,26.766,0.0,35.194,0.05246076,4.26859748,0.86494505,15.65380802,0.10770547,14.79534474,0.414,19.542,0.003,2.765,0.0,35.194,0.05068019,1.64699141,0.81455805,6.54329383,0.12316205,9.53597345
27,0.316,22.282,0.007,43.94,0.0,0.0,0.04823193,4.21955064,0.89655354,11.58145276,0.07589977,13.16539488,0.415,18.877,0.002,2.466,0.0,59.83,0.05068019,1.84730901,0.81455805,6.54329383,0.12316205,8.47901432
28,0.316,22.612,0.007,39.805,0.0,0.0,0.04823193,3.04544403,0.90076828,11.58145276,0.10126271,16.85536515,0.461,21.167,0.002,2.391,0.0,62.808,0.04517841,1.58895672,0.81457014,6.54353036,0.06436507,18.99244305
29,0.285,31.567,0.001,20.991,0.0,0.0,0.04834773,3.26006447,0.909537,12.90480076,0.14691284,14.14445702,0.465,23.477,0.0,2.404,0.0,63.59,0.04585813,1.87603033,0.81457014,6.53079696,0.00340765,15.80743189
30,0.242,29.467,0.021,41.439,0.0,0.0,0.04690715,3.17166876,0.91052331,12.83844082,0.11681535,11.84894528,0.461,22.664,0.001,2.153,0.0,62.808,0.04500623,1.53710314,0.81457014,6.48429806,0.02427041,23.64934825
31,0.242,29.215,0.021,46.478,0.0,0.0,0.04690715,3.73075208,0.91055177,12.83844082,0.08460652,17.49255638,0.335,18.816,0.001,1.094,0.0,30.166,0.04439869,1.13505441,0.8316368,10.51303174,0.10723639,10.01178729
32,0.203,31.891,0.019,50.54,0.0,0.0,0.04650382,4.07597881,0.91055177,12.92310134,0.11083381,23.77213183,0.343,16.508,0.004,1.807,0.201,72.806,0.04850645,1.83576581,0.8316368,10.22026216,0.11369216,7.67228035
33,0.236,30.194,0.018,50.54,0.0,0.0,0.04510327,4.11856794,0.91107694,12.91046509,0.15374096,24.31428457,0.343,17.222,0.004,1.82,0.176,58.786,0.04954607,1.32033892,0.8316368,10.22218479,0.1094814,4.92803908
34,0.203,31.71,0.017,50.544,0.0,0.0,0.04510327,4.34880703,0.91107694,12.91046509,0.2077118,24.31428457,0.337,22.157,0.005,11.047,0.0,30.166,0.04580797,3.19000961,0.8316368,10.34264925,0.12020144,10.22782792
35,0.208,30.186,0.051,50.458,0.0,0.0,0.04920715,4.26765141,0.91274381,11.88458866,0.15298494,13.32283323,0.337,23.298,0.005,22.378,0.0,30.166,0.04513395,2.6276009,0.84536071,10.58842239,0.12020144,10.60332378
36,0.184,26.848,0.013,39.455,0.0,0.0,0.04882113,4.40902171,0.91274381,12.96676092,0.08850337,32.57780813,0.325,23.298,0.005,22.381,0.0,57.59,0.04712486,1.19519361,0.86955526,11.68183235,0.10823229,3.82034585
37,0.18,27.813,0.33,50.344,0.0,0.0,0.04643196,3.7273799,0.94992409,13.48473978,0.10672632,34.69095221,0.325,25.558,0.005,23.76,0.0,57.59,0.04914095,1.19519361,0.8703912,11.68183235,0.10794725,9.68318009
38,0.177,28.427,0.052,49.277,0.0,0.0,0.04228271,3.93576578,0.95626269,11.59801471,0.13641792,35.90373592,0.322,22.587,0.005,23.932,0.0,79.53,0.04914095,1.20301881,0.8703912,11.68960091,0.10794725,9.87733403
39,0.177,27.344,0.052,49.52,0.0,0.0,0.04228271,3.86844553,0.95673781,11.60701601,0.13641792,29.13339771,0.322,22.512,0.008,23.907,0.0,60.333,0.04914095,1.36233408,0.87411348,11.48191078,0.09182509,11.54110611
40,0.175,27.344,0.052,40.24,0.0,0.0,0.03216021,3.92460765,0.97022337,11.77534119,0.09577084,16.91544435,0.309,15.881,0.005,23.858,0.0,60.333,0.0482323,1.56271714,0.87411348,10.57763818,0.09198232,12.85563018
41,0.175,27.935,0.105,50.449,0.0,0.0,0.03216021,3.8125205,0.97022337,11.8428786,0.09577084,21.43898939,0.302,18.038,0.008,25.445,0.0,30.166,0.04644187,1.19667195,0.89281132,12.16065383,0.03024323,20.50255725
42,0.175,27.935,0.105,50.449,0.0,0.0,0.03216021,4.04455523,0.97022337,11.8428786,0.13641792,20.40949143,0.302,18.038,0.008,25.445,0.0,30.166,0.04598167,1.19667195,0.89281132,12.16022815,0.03024323,17.92654337
43,0.173,27.935,0.162,48.411,0.0,0.0,0.03250919,4.14730178,0.97022337,11.82429802,0.13641792,20.40949143,0.302,21.43,0.008,24.101,0.0,30.166,0.04598167,1.35809583,0.89281132,12.43374442,0.05963777,24.77570291
44,0.139,20.457,0.173,45.507,0.0,0.0,0.02697903,2.97357352,0.9703165,11.69847406,0.14109418,25.1154424,0.302,21.611,0.008,25.726,0.0,30.166,0.04527609,1.25877843,0.89957023,12.43286114,0.07279734,19.46167207
45,0.139,20.457,0.173,45.507,0.0,0.0,0.02697903,2.97357352,0.9703165,11.69847406,0.14109418,25.1154424,0.302,20.539,0.008,25.454,0.0,0.0,0.04405038,1.61974767,0.90329829,12.66080938,0.07279734,17.24209374
46,0.139,20.457,0.173,45.507,0.0,0.0,0.02697903,2.97357352,0.9703165,12.18575078,0.14109418,25.44412695,0.289,21.671,0.009,29.066,0.0,0.0,0.04223341,1.85179929,0.95462283,12.82400403,0.05963777,18.44060536
47,0.125,15.835,0.317,45.507,0.0,0.0,0.02343374,2.69706571,0.9703165,12.13659428,0.15935455,23.62622169,0.288,21.249,0.009,29.29,0.0,0.0,0.04118137,1.87017155,0.95478298,12.85741504,0.05954723,24.81918792
48,0.071,15.648,0.307,80.447,0.0,0.0,0.01658551,1.63275775,0.97875148,3.5859474,0.15935455,17.78331355,0.272,22.294,0.008,28.874,0.0,0.0,0.04099297,2.39017163,0.95510284,12.85789701,0.0579723,20.69818374
49,0.071,15.648,0.307,80.447,0.0,0.0,0.01658551,1.63275775,0.97875148,3.5859474,0.15935455,16.56189855,0.272,26.451,0.008,28.906,0.0,0.0,0.04100518,2.07546277,0.95516651,12.85803192,0.11697976,22.07031001
50,0.041,12.431,0.513,62.847,0.0,0.0,0.01217037,1.7313092,0.97875148,3.5859474,0.20415094,15.53162113,0.241,36.147,0.008,75.362,0.0,0.0,0.03616373,2.23828345,0.95518041,9.26313414,0.16918302,26.24079543
51,0.011,12.215,0.781,51.015,0.0,0.0,0.01034623,1.8520249,0.97875148,3.5859474,0.18782088,42.5829895,0.216,39.513,0.008,100.115,0.0,0.0,0.03616373,3.76500272,0.95925559,9.13607596,0.20776752,32.60313604
52,0.011,12.215,0.781,51.015,0.0,0.0,0.01034623,1.8520249,0.97875148,3.5859474,0.18782088,42.5829895,0.215,40.19,0.009,100.108,0.0,0.0,0.03414214,3.77878765,0.95925559,7.67558941,0.21764327,33.09074631
53,0.011,13.665,0.781,52.124,0.0,0.0,0.01034623,1.79384127,0.97875148,3.57789494,0.22728753,42.0428542,0.215,39.509,0.009,100.092,0.0,0.0,0.03414214,3.76130235,0.95925559,7.67530516,0.18224464,33.09074631
54,0.038,14.423,0.547,52.124,0.0,0.0,0.01194671,1.78337961,0.97875148,3.56674031,0.24139377,35.37108941,0.113,39.504,0.508,100.081,0.0,0.0,0.03106255,4.04970756,0.95925559,8.21402376,0.25335022,46.59294082
55,0.038,12.972,0.547,51.015,0.0,0.0,0.01194671,1.74060491,0.97875148,3.56674031,0.27625371,45.76725039,0.113,39.504,0.508,100.081,0.0,0.0,0.03106255,4.21769277,0.95925559,8.21402376,0.27697911,46.62886886
56,0.011,12.215,0.781,51.015,0.0,0.0,0.01023988,1.77020288,0.98572019,3.24146646,0.26739101,49.47134142,0.113,39.504,0.508,99.936,0.0,0.0,0.02832326,4.52817362,0.95928652,9.0401806,0.26818345,51.06729313
57,0.0,12.215,1.0,49.366,0.0,0.0,0.01505698,2.04922734,0.98572019,3.20818545,0.30334047,37.22271394,0.113,39.504,0.508,99.936,0.0,0.0,0.02832326,4.52817362,0.95928652,9.0401806,0.26818345,51.06729313
58,0.0,0.0,1.0,0.0,0.0,0.0,0.01102051,0.82076951,0.98572019,3.06474978,0.38481792,47.76124673,0.113,36.528,0.508,100.129,0.0,0.0,0.02699446,4.60642663,0.95955077,9.0401806,0.28649002,58.43421142
59,0.0,0.0,1.0,0.0,0.0,0.0,0.01102051,0.88205497,0.98572019,1.64699776,0.38481792,50.69880328,0.113,36.528,0.508,100.163,0.0,0.0,0.02696621,4.25146427,0.96350694,9.21339153,0.15923789,53.24962678
60,0.0,0.0,1.0,0.0,0.0,0.0,0.01102051,1.18554982,0.98814131,1.72035308,0.39337475,54.59376659,0.113,36.541,0.508,100.173,0.0,0.0,0.02696621,4.15631544,0.96350694,9.21339119,0.15923789,53.37909866
61,0.0,0.0,1.0,0.0,0.0,0.0,0.00959812,0.97837565,0.98960842,1.34443252,0.39337475,56.40365254,0.113,36.541,0.508,100.173,0.0,0.0,0.02696621,4.2369546,0.96350694,8.49407128,0.10488535,53.37909866
62,0.0,0.0,1.0,0.0,0.0,0.0,0.00851817,1.05336021,0.98960842,1.38076008,0.39337475,56.88581755,0.113,36.274,0.508,100.173,0.0,0.0,0.02696621,4.32308331,0.96350694,8.49586941,0.10488535,52.2399502
63,0.0,0.0,1.0,0.0,0.0,0.0,0.01000399,1.23894129,0.9924137,1.33802165,0.47001127,57.33226663,0.113,35.598,0.523,99.577,0.0,0.0,0.02313029,3.85886706,0.96350694,8.57602911,0.16188467,52.47619463
64,0.0,0.0,1.0,0.0,0.0,0.0,0.01000399,1.15950599,0.99328084,1.06402753,0.4793171,59.88921767,0.113,36.388,0.523,99.608,0.0,0.0,0.02215227,3.99866467,0.96350694,8.5783797,0.16188467,53.410923
65,0.0,0.0,1.0,0.0,0.0,0.0,0.00849857,1.202941,0.99328084,1.06402753,0.480954,57.97832542,0.046,26.501,0.523,99.704,0.0,0.0,0.02006038,2.64187297,0.96653002,8.89418675,0.20047788,51.84824154
66,0.0,0.0,1.0,0.0,0.0,0.0,0.00784528,1.202941,0.99328084,1.24277292,0.480954,53.09087706,0.068,26.501,0.159,99.704,0.0,0.0,0.02255448,2.68655127,0.97151613,8.96182853,0.25897904,54.86593324
67,0.0,0.0,1.0,0.0,0.0,0.0,0.00784528,1.21985735,0.99393982,1.42328578,0.480954,54.70900495,0.068,26.501,0.159,99.646,0.0,0.0,0.02255448,2.72435598,0.97151613,8.96179877,0.25897904,54.96352345
68,0.0,0.0,1.0,0.0,0.0,0.0,0.00784528,1.24879105,0.99407423,1.42328578,0.480954,55.66089289,0.068,26.501,0.159,99.646,0.0,0.0,0.02255448,2.75295603,0.97151613,8.96179328,0.25897904,60.02411112
69,0.0,0.0,1.0,0.0,0.0,0.0,0.00784528,1.35413614,0.99407423,1.42328578,0.480954,55.65097344,0.057,25.79,0.342,99.646,0.0,0.0,0.02092606,3.06385917,0.97286896,9.29273799,0.30065741,66.63437027
70,0.0,0.0,1.0,0.0,0.0,0.0,0.00754257,1.29413089,0.99529699,1.19254434,0.51975278,58.35476087,0.057,25.79,0.342,99.646,0.0,0.0,0.02092606,3.06385917,0.97286896,9.29399441,0.30065741,63.09880861
71,0.0,0.0,1.0,0.0,0.0,0.0,0.006998,1.29413089,0.99529699,1.19254434,0.56118256,58.34852579,0.057,25.79,0.342,99.627,0.0,0.0,0.02092606,3.05995216,0.97286896,9.35204626,0.30065741,71.56652609
