Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,s_hv_median,s_hv_iqr,s_spread_median,s_spread_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr,sw_hv_median,sw_hv_iqr,sw_spread_median,sw_spread_iqr
0,1866.541,0.0,35.46,0.0,10508.191,0.0,17370.1028388,0.0,15092992513541.594,0.0,0.86574052,0.0,1795.571,0.0,31.063,0.0,9716.958,0.0,14537.6612381,0.0,15098765170356.027,0.0,0.74373847,0.0
1,847.165,689.309,25.776,9.894,4220.493,2398.988,6057.2542174,4806.55528988,15184205379525.79,154670023063.16992,0.85907045,0.24039239,914.715,679.309,26.206,10.544,4465.92,3985.915,6273.26286155,5166.80761593,15192938936512.3,134339157939.34375,0.91087196,0.08991987
2,349.547,597.753,19.86,13.073,1954.155,2600.388,2389.54715434,3701.09262406,15221360757463.3,107393885503.0,0.85813099,0.40952955,80.761,620.912,13.245,12.828,344.513,2764.128,378.46656174,4080.74677117,15215475850943.484,106114169163.41602,0.88127533,0.2964726
3,62.202,421.413,13.214,11.95,171.304,1848.306,165.51906407,2817.57483719,15237014511388.705,95869730515.89258,0.8134333,0.22749593,462.302,438.095,20.956,10.444,1895.663,2006.516,2953.21215321,2951.57992714,15216264569551.684,72105147742.42578,0.93930455,0.09066629
4,226.166,391.289,16.828,10.857,906.758,1726.838,1251.32953735,2538.66744326,15239294822363.266,92836829340.02734,0.852217,0.27856118,252.675,378.307,17.0,9.846,877.473,1674.357,1314.61869722,2436.33520363,15236509125238.654,59554569861.39453,0.9296292,0.21596366
5,200.067,342.645,15.208,9.79,781.275,1502.369,1040.59689594,1989.75235627,15239294822363.266,91185110652.33984,0.78059744,0.30235819,205.388,326.981,14.723,9.725,779.838,1474.372,1236.44317898,2355.61625578,15255082173921.918,64972736897.66016,0.79306786,0.3203466
6,41.522,296.946,10.365,8.786,114.051,1308.021,109.01490804,1770.54047174,15239294822363.266,85257953852.41211,0.72420809,0.17884577,182.562,300.912,14.685,8.664,648.894,1311.35,974.97588687,1956.69408296,15280356573536.414,43932195057.44922,0.77086217,0.31282469
7,33.614,193.795,10.365,6.347,92.175,835.517,60.14163634,1202.3469227,15241549284795.89,80767887571.7539,0.68495731,0.22070509,166.555,259.124,15.553,7.806,589.231,1099.584,810.64803144,1736.23226101,15280907962976.875,43932511605.38867,0.77979075,0.20021201
8,41.032,233.81,10.148,8.646,94.618,954.162,87.86935974,1296.16990042,15264553771928.361,70356595641.69922,0.78703054,0.14653118,150.532,240.835,15.468,8.235,535.61,971.177,707.24142891,1408.01636613,15280907962976.875,43886679205.984375,0.78093412,0.18058972
9,41.032,201.462,9.964,7.799,95.153,699.124,99.43796705,1105.29066906,15285983324931.465,82965728378.44531,0.74088842,0.30578144,42.838,215.311,11.742,7.629,115.202,867.581,94.77418626,1279.74063683,15280907962976.877,43891135269.72656,0.74976742,0.18763971
