Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,s_hv_median,s_hv_iqr,s_spread_median,s_spread_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr,sw_hv_median,sw_hv_iqr,sw_spread_median,sw_spread_iqr
0,1.0,0.0,0.007,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.63519325,0.0,0.474,0.0,0.016,0.0,0.0,0.0,0.45468702,0.0,0.11019754,0.0,0.23913927,0.0
1,0.447,10.306,0.013,1.45,1.0,371.324,0.47002695,22.45979915,0.24978816,27.5741252,0.27024634,15.36049932,0.485,14.1,0.015,1.277,0.871,264.286,0.44812036,7.72766954,0.46132692,33.08698737,0.28060326,42.6996185
2,0.436,5.569,0.012,0.748,0.0,156.25,0.35966508,8.9783034,0.41563576,14.84713224,0.2578811,57.85697355,0.44,8.717,0.008,1.383,0.0,0.0,0.39414094,9.26661022,0.60907031,12.55736242,0.07102864,42.03123226
3,0.382,10.273,0.011,0.899,0.0,88.235,0.39602247,21.29702354,0.47074324,12.25240806,0.39693021,31.01105258,0.44,7.47,0.007,1.331,0.0,0.0,0.36412749,10.18682876,0.6464883,9.88894965,0.13744683,18.85304334
4,0.355,11.403,0.008,1.36,0.0,136.364,0.38878975,24.12163468,0.61631478,22.58330269,0.28234705,8.47880354,0.354,11.798,0.009,2.128,0.0,0.0,0.34872951,17.82135125,0.70549813,14.67981535,0.0507211,55.43823132
5,0.3,8.739,0.01,1.214,0.0,200.0,0.29895153,15.2069916,0.65819463,8.82785379,0.44768938,19.12059305,0.292,10.532,0.006,1.593,0.0,0.0,0.22039205,16.66826847,0.72510074,13.91964361,0.0,42.10600476
6,0.306,8.422,0.004,0.619,0.0,0.0,0.26202586,20.80296949,0.69348704,7.1169325,0.27023961,23.07629011,0.285,11.23,0.005,1.162,0.0,0.0,0.22039205,17.17485778,0.72510074,14.62558134,0.0,48.71906583
7,0.295,8.849,0.005,0.769,0.0,0.0,0.23827808,20.03579467,0.73771886,7.37566356,0.23489218,53.62718521,0.298,7.257,0.008,0.851,0.0,0.0,0.19043124,14.10225061,0.76033096,13.56316695,0.09569406,29.07958827
8,0.255,9.221,0.008,1.634,0.0,148.235,0.20268108,20.36775187,0.75866239,19.168314,0.24155023,32.93936267,0.253,8.292,0.009,1.703,0.0,0.0,0.16205594,9.56160754,0.82074491,20.03524962,0.17955621,28.15249162
9,0.246,12.289,0.005,0.548,0.0,0.0,0.16561431,24.54646844,0.80396744,17.27350708,0.37624394,47.5031498,0.253,11.651,0.012,7.577,0.0,0.0,0.1374863,15.35743485,0.8571205,16.73780941,0.01319573,39.82423811
10,0.234,7.98,0.005,0.407,0.0,0.0,0.15386363,22.24846899,0.80630299,17.27950268,0.39958485,32.99852754,0.221,13.792,0.009,7.629,0.0,0.0,0.12408962,16.43421785,0.86214959,16.40975585,0.19775951,31.61406865
11,0.231,7.511,0.004,0.25,0.0,54.545,0.12561543,21.53642946,0.81292501,16.44030602,0.4117115,32.58828779,0.168,13.394,0.011,7.88,0.0,0.0,0.07765867,12.85566595,0.86301435,16.43669871,0.12183995,34.6199072
12,0.221,6.994,0.003,0.456,0.0,0.0,0.11417114,21.65586118,0.83348069,21.55161262,0.29068234,43.77399533,0.124,16.941,0.005,7.898,0.0,0.0,0.03235264,14.31938247,0.9021708,8.43070162,0.23163125,28.68845529
13,0.252,7.703,0.002,0.686,0.0,0.0,0.12603195,18.91049337,0.83348069,18.7029464,0.26575053,47.8991806,0.158,17.582,0.004,7.529,0.0,0.0,0.04092612,13.78188326,0.92576185,8.42510408,0.14416485,32.03842829
14,0.25,5.599,0.001,0.682,0.0,0.0,0.12832641,16.35243827,0.83358021,18.70161543,0.26575053,36.78193123,0.153,10.942,0.009,20.368,0.0,0.0,0.03505275,9.42389643,0.92576185,8.42510408,0.14416485,23.91021861
15,0.225,9.181,0.001,0.46,0.0,0.0,0.10620904,14.58018588,0.8908257,18.46171701,0.42355837,33.93321547,0.132,11.582,0.016,19.597,0.0,0.0,0.03575367,9.59945542,0.92576185,8.13929334,0.30251261,26.39264624
16,0.225,8.911,0.001,0.417,0.0,0.0,0.10561616,14.279475,0.89094163,18.42447466,0.44296035,33.84271392,0.148,10.423,0.016,8.905,0.0,0.0,0.03683977,9.51082769,0.92576185,8.34285746,0.1580048,20.19056284
17,0.194,16.321,0.001,0.422,0.0,0.0,0.08997448,7.27383495,0.89103044,18.00463377,0.28593472,34.25384933,0.138,10.474,0.007,5.51,0.0,0.0,0.03402134,9.82182175,0.92576185,8.34285746,0.23585332,23.48579643
18,0.203,16.025,0.001,0.5,0.0,0.0,0.10184214,7.05434039,0.89103044,17.99323966,0.3074187,31.71994273,0.138,9.377,0.012,5.552,0.0,0.0,0.03402134,9.52758025,0.92576185,8.34461135,0.23361588,24.1951797
19,0.205,15.691,0.001,0.53,0.0,0.0,0.10652303,7.8999042,0.89116876,17.97428263,0.3074187,31.66455215,0.143,9.479,0.002,5.362,0.0,0.0,0.0374539,10.16116145,0.92576185,8.78905657,0.26302138,27.17159423
20,0.172,16.47,0.002,0.65,0.0,0.0,0.06936017,8.18135353,0.89116951,17.9328981,0.26573804,15.74207845,0.143,13.541,0.007,39.534,0.0,0.0,0.0374539,11.03857357,0.92576185,8.78905657,0.16113499,33.47958289
21,0.18,15.935,0.002,0.647,0.0,0.0,0.07471076,6.6138258,0.89116951,17.742992,0.261684,19.74755144,0.143,13.909,0.007,39.379,0.0,0.0,0.0374539,11.13278139,0.92576185,9.04695421,0.21458796,51.25793492
22,0.175,15.126,0.002,1.188,0.0,0.0,0.07076222,5.51295858,0.94537789,17.7360386,0.29741743,18.07268022,0.143,12.766,0.007,39.39,0.0,0.0,0.0374539,9.62416964,0.92576185,7.89051348,0.04543427,52.97996351
23,0.175,15.126,0.002,1.207,0.0,0.0,0.07076222,5.51295858,0.94537789,17.73596396,0.29741743,21.6768773,0.146,13.016,0.007,9.294,0.0,0.0,0.0365792,10.21592299,0.92576185,7.16130239,0.19292442,46.31220278
24,0.188,17.653,0.002,0.629,0.0,0.0,0.07791601,8.61704384,0.96495314,18.05324536,0.37011827,26.66054164,0.135,12.327,0.006,9.319,0.0,0.0,0.03029869,10.05957299,0.92576185,7.09469159,0.18615003,40.38942229
25,0.177,17.39,0.001,0.701,0.0,0.0,0.07258354,8.14169618,0.96495314,16.11013783,0.37399898,14.61289574,0.135,12.212,0.006,9.268,0.0,0.0,0.03029869,10.05957299,0.92576185,7.09469159,0.18615003,46.45413373
26,0.177,17.085,0.0,0.686,0.0,0.0,0.07258354,5.82206784,0.96495314,16.10763759,0.29741743,14.6312556,0.135,12.212,0.006,9.268,0.0,0.0,0.03029869,10.05957299,0.92576185,7.09469159,0.18615003,44.90980917
27,0.179,17.388,0.0,0.707,0.0,0.0,0.07422356,5.82206784,0.96495314,16.10869491,0.31070303,15.6469852,0.135,12.435,0.004,9.319,0.0,0.0,0.03257763,9.56648774,0.92576185,7.92839021,0.14339073,45.00000267
28,0.183,17.745,0.003,37.51,0.0,0.0,0.0703608,6.43209194,0.96495314,16.10385614,0.27943673,13.50061551,0.135,12.435,0.006,9.319,0.0,0.0,0.03024082,9.40248816,0.92576185,7.41500809,0.1897352,48.98964646
29,0.183,17.256,0.003,37.504,0.0,0.0,0.0685194,6.51131709,0.96495314,16.09978859,0.31013766,14.25844246,0.134,19.055,0.007,77.417,0.0,0.0,0.02426137,9.18636241,0.93690047,4.87324915,0.20750765,42.63145572
30,0.176,16.763,0.002,37.547,0.0,0.0,0.0702599,4.71591547,0.96495314,16.10822222,0.25968135,15.95226181,0.134,19.055,0.007,77.317,0.0,0.0,0.02426137,9.18636241,0.93690047,4.87324915,0.36307832,36.07536989
31,0.176,16.523,0.0,0.715,0.0,0.0,0.0702599,5.15307128,0.96498448,16.10714003,0.26035874,12.30488612,0.143,18.947,0.007,76.564,0.0,0.0,0.02678247,8.99461938,0.93690047,4.88511595,0.31492502,53.47445478
32,0.176,16.523,0.0,0.692,0.0,0.0,0.072109,5.55619271,0.96498448,16.10714003,0.29797896,10.96492591,0.134,15.948,0.007,77.367,0.0,0.0,0.02468523,7.98047866,0.93690047,4.88511595,0.33586054,42.26012804
33,0.176,16.446,0.0,0.694,0.0,0.0,0.072109,4.53397762,0.96498448,15.50139839,0.31942211,6.63044605,0.128,14.854,0.02,77.258,0.0,0.0,0.02627188,6.58698258,0.93690047,4.84167899,0.3194702,43.63486018
34,0.104,18.299,0.001,37.61,0.0,0.0,0.05045068,5.7166315,0.96498448,14.81299964,0.2999532,6.63044605,0.134,13.872,0.021,40.292,0.0,0.0,0.02523896,6.86773862,0.93690047,7.6518714,0.24665656,31.64846199
