Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,s_hv_median,s_hv_iqr,s_spread_median,s_spread_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr,sw_hv_median,sw_hv_iqr,sw_spread_median,sw_spread_iqr
0,0.145,0.0,0.462,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.32521046,0.0,0.473,0.0,0.224,0.0,0.871,0.0,0.61321692,0.0,0.67870125,0.0,0.30150114,0.0
1,0.166,63.175,0.128,37.492,0.682,37.999,0.37240071,28.00620615,0.45388047,9.00874331,0.52211096,30.92350313,0.329,9.294,0.053,7.339,0.717,23.008,0.28500505,34.196206,0.28655032,10.27831039,1.0,68.07564523
2,0.26,71.097,0.408,53.646,0.505,55.134,0.4189801,27.14671824,0.27341731,31.24182388,0.47856001,45.95090989,0.846,66.874,0.602,87.926,0.21,49.488,0.39001989,23.47462655,0.347589,31.32263684,0.03671993,31.21485807
3,0.203,36.522,0.583,65.718,0.459,55.467,0.36434734,51.52877819,0.37348908,25.59102219,0.51561037,28.80148043,0.566,50.947,0.35,29.286,0.257,59.49,0.3086676,60.81582445,0.30592272,42.93275842,0.25637965,25.646686
4,0.054,75.66,0.267,81.932,0.491,54.149,0.41604372,52.94145637,0.31840741,31.73387302,0.22039405,48.46820499,0.286,67.448,0.504,65.202,0.578,74.422,0.546698,54.79520858,0.40379183,14.41238579,0.37844763,43.1448259
5,0.449,65.229,0.346,78.126,0.48,86.254,0.38749188,58.38007637,0.36858282,29.20508969,0.45240811,29.00530238,0.407,23.356,0.318,65.706,0.389,27.266,0.35814134,47.2745901,0.48174636,30.04825237,0.42043665,36.75172489
6,0.483,77.037,0.767,39.037,0.267,72.247,0.35943656,36.4004119,0.21856505,39.90792892,0.5294601,29.73985591,0.647,52.912,0.552,74.416,0.598,62.296,0.49045767,44.45939572,0.34766704,28.41622576,0.45706134,38.05540112
7,0.186,48.546,0.27,45.905,0.705,73.468,0.66732304,46.19344231,0.24278781,36.420782,0.49631042,73.59512507,0.403,78.848,0.129,61.43,0.518,55.609,0.31177852,16.92660309,0.63908339,43.22603021,0.34058982,73.46075129
8,0.51,80.988,0.359,48.672,0.196,82.324,0.31260097,60.41388089,0.24496274,31.48738309,0.61894911,27.10358638,0.405,81.433,0.694,78.769,0.331,66.734,0.49069372,48.96730021,0.27190574,42.55856957,0.44284109,35.77915824
9,0.301,39.759,0.273,33.71,0.441,29.15,0.47046827,39.0635693,0.47113837,35.88868201,0.60866876,75.58516318,0.562,74.989,0.421,46.877,0.584,30.536,0.58479798,34.30224544,0.39489969,40.83793439,0.69201067,37.46339535
10,0.141,50.468,0.112,44.556,0.686,54.06,0.52514695,36.66402714,0.35952147,40.1599323,0.41626476,25.62322634,0.483,70.867,0.169,61.262,0.443,85.507,0.56447211,51.62227373,0.44036172,28.12136141,0.47891507,26.10982315
11,0.234,101.499,0.412,63.751,0.16,89.511,0.30589736,47.70120462,0.30401138,60.59471512,0.39750795,21.59843169,0.353,43.166,0.268,63.219,0.456,70.602,0.48145747,30.77538315,0.61277786,30.67912872,0.16410843,58.94254827
12,0.578,106.568,0.134,28.061,0.44,95.109,0.32872288,34.94585291,0.38815036,37.91139936,0.64965985,69.18376868,0.233,41.045,0.216,46.112,0.743,55.369,0.70343278,52.255241,0.39351358,24.97166733,0.37772188,36.45920425
13,0.128,46.393,0.215,19.618,0.609,72.931,0.67869085,70.14572643,0.3831216,22.88710668,0.67795689,53.46186793,0.132,69.625,0.161,43.912,0.535,64.71,0.51616066,36.73945637,0.51980862,40.82019027,0.23829622,24.30146206
14,0.39,76.658,0.141,27.974,0.214,53.989,0.21284029,47.8801843,0.30648194,45.00049102,0.41822435,26.47804864,0.151,101.767,0.036,57.884,0.681,47.62,0.56135984,41.79637136,0.26776837,24.9436478,0.52685644,18.4396255
15,0.21,87.947,0.22,29.386,0.754,69.205,0.3394784,41.48575503,0.54180166,31.40222599,0.52696443,29.16667083,0.413,57.049,0.287,62.206,0.215,44.721,0.33293278,44.78971536,0.460552,20.86746078,0.16929627,89.59382018
16,0.589,39.9,0.084,42.081,0.487,61.342,0.47038113,55.49176395,0.25180334,27.43980069,0.5342905,28.6789193,0.738,77.501,0.643,35.422,0.321,31.373,0.37162565,43.06733712,0.35415787,42.72469068,0.51815549,16.88272627
17,0.107,35.324,0.099,35.717,0.916,58.619,0.66589954,50.96153803,0.29661308,21.07042348,0.81963731,53.57967708,0.156,40.099,0.538,82.496,0.199,60.393,0.58960762,38.61433637,0.17021592,50.79299574,0.56535588,47.39758709
18,0.469,47.017,0.878,96.849,0.217,24.182,0.31919829,28.15892226,0.26304346,26.12482991,0.39777717,39.03265862,0.313,75.874,0.393,97.758,0.612,97.16,0.68076093,51.16151306,0.41111506,15.93208751,0.42686503,21.29336691
19,0.398,31.326,0.053,56.092,0.637,57.157,0.57361194,59.27715811,0.45522815,16.0972757,0.35154722,22.97120408,0.538,80.473,0.284,50.262,0.239,47.095,0.35947754,29.69709371,0.38036984,42.0404979,0.28265548,45.57662337
20,0.257,58.967,0.385,52.146,0.775,80.58,0.6046442,58.23652307,0.37458074,75.12426044,0.54250139,52.29703991,0.138,42.478,0.353,100.903,0.192,93.025,0.59495235,58.60488143,0.32697508,47.56225034,0.55281757,28.74569657
21,0.654,68.132,0.657,59.472,0.149,59.477,0.34955338,25.964574,0.20026325,24.56470301,0.46383494,44.38829851,0.267,54.749,0.334,93.183,0.749,95.505,0.46703849,43.86935931,0.44787821,46.91196426,0.44996043,76.83221309
22,0.28,22.9,0.035,57.801,0.573,64.836,0.42303312,50.39570585,0.43671448,38.54419991,0.48251928,32.87623624,0.278,47.213,0.145,26.477,0.831,33.977,0.74931338,42.63250834,0.32590835,24.02587909,0.63500566,30.3046937
23,0.392,46.161,0.237,9.795,0.697,59.374,0.46355826,36.26366438,0.52765163,32.62797372,0.35824161,64.93831043,0.157,23.42,0.488,58.872,0.6,52.117,0.48769559,40.30628409,0.53583077,28.71584297,0.50948118,50.07472928
24,0.283,90.131,0.538,60.225,0.378,75.694,0.58626662,72.42477605,0.29756293,22.80221448,0.64056319,69.01204117,0.243,54.848,0.255,52.576,0.44,36.034,0.3760773,47.15113381,0.49518792,14.53826,0.19277284,17.98575178
25,0.313,48.576,0.376,24.833,0.473,33.319,0.46495794,41.35383752,0.51530308,21.28480125,0.41517426,54.81468514,0.291,62.339,0.233,46.406,0.45,48.197,0.30384315,27.43268996,0.49162392,31.64525235,0.44226661,56.04700227
26,0.255,87.218,0.323,52.072,0.32,80.616,0.19333923,39.07191042,0.52127307,28.34933142,0.50167407,39.22626493,0.378,64.178,0.548,92.307,0.241,55.785,0.43712516,61.03810561,0.30835429,28.09217672,0.45555694,63.00411449
27,0.355,82.066,0.295,39.894,0.7,65.628,0.55142796,39.30227111,0.4322583,50.77457155,0.41873055,35.67598106,0.804,64.606,0.334,71.199,0.315,26.278,0.2690786,15.22257075,0.51886335,61.18205245,0.44105072,41.53663493
