Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,s_hv_median,s_hv_iqr,s_spread_median,s_spread_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr,sw_hv_median,sw_hv_iqr,sw_spread_median,sw_spread_iqr
0,2188.101,0.0,32.926,0.0,12796.187,0.0,19826.98263125,0.0,13657881954596.057,0.0,0.75548596,0.0,1694.222,0.0,31.607,0.0,10428.178,0.0,15353.28259374,0.0,13803500785907.262,0.0,0.69001475,0.0
1,136.449,666.819,16.475,10.086,485.705,3350.027,435.77383593,4862.0789428,13721360148308.23,113774650207.4707,0.77097249,0.29159867,471.823,948.803,19.437,13.68,2229.462,4555.112,3153.95595844,6463.71500782,13708668263236.172,60458736810.98633,0.82975793,0.20209483
2,100.076,329.272,15.438,7.23,355.446,2102.109,326.01100382,2593.75243876,13721360148308.232,106089704622.41797,0.80875607,0.22994023,313.628,631.466,18.195,11.158,1386.235,2983.122,2089.41763009,4350.04164989,13751884495565.367,74739885827.22852,0.84901817,0.15365134
3,97.362,363.031,15.458,7.804,524.717,1767.783,416.23923625,2635.56964708,13764719754950.21,109028522652.01953,0.81750988,0.15007234,256.001,481.378,17.394,9.755,1247.106,2177.574,1675.48769811,3113.30504035,13752414964273.758,74916696099.31445,0.86534134,0.14421509
4,355.292,335.274,19.988,9.083,1452.599,1465.885,2388.43859174,2398.75546135,13774704698996.344,61981245424.07031,0.86358011,0.42711516,218.52,367.592,16.175,8.477,862.69,1678.095,1411.63062512,2651.0129611,13776810630269.242,26472297229.148438,0.88628037,0.18781746
5,320.116,298.07,19.138,8.833,1249.448,1158.359,1774.7558344,2041.70242838,13774705478935.488,59433851609.97656,0.79145782,0.2878609,200.702,327.127,15.829,8.485,748.952,1562.432,1123.34484185,2269.48795488,13779868074600.012,30990607390.234375,0.86038911,0.12461971
6,275.424,254.024,18.43,8.042,1130.077,947.428,1460.18652455,1588.4119764,13774961185238.16,59433851609.97656,0.81414827,0.27040874,174.812,281.765,15.057,8.896,689.949,1299.386,976.63710861,1966.85230418,13783242523088.266,34994073353.68164,0.85435954,0.19009014
7,55.425,230.867,12.602,8.778,292.784,934.802,144.13945646,1344.12624578,13782289192817.766,60055844000.44336,0.56807159,0.33586671,45.245,247.661,11.536,8.92,136.407,1101.923,120.67001373,1469.1856865,13789628412670.666,47909026443.99414,0.83514843,0.17596884
8,51.059,212.954,10.561,8.242,231.463,854.193,109.98058725,1232.24683034,13782289192817.766,60055844000.44336,0.55881619,0.36855633,35.785,155.841,9.84,6.68,136.407,603.228,59.70508098,879.38263188,13789628412670.666,45436840867.93555,0.77273841,0.22849772
9,39.084,19.461,8.918,1.643,71.162,102.257,53.96120059,82.44556874,13783793098335.816,60416685729.75586,0.50304251,0.21001869,34.743,203.165,10.321,7.826,136.407,699.319,52.1372278,1171.97036218,13798735739058.81,56253357181.99219,0.77273841,0.33914427
