Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,s_hv_median,s_hv_iqr,s_spread_median,s_spread_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr,sw_hv_median,sw_hv_iqr,sw_spread_median,sw_spread_iqr
0,0.633,0.0,0.692,0.0,0.805,0.0,1.0,0.0,1.0,0.0,0.80490586,0.0,0.762,0.0,0.668,0.0,0.786,0.0,0.9984132,0.0,0.85855991,0.0,0.82792906,0.0
1,0.349,88.064,0.385,52.514,0.177,78.748,0.30311833,60.93624888,0.40517487,52.11642909,0.92194099,19.42772941,0.501,63.024,0.532,61.851,0.447,83.1,0.69349293,44.26277284,0.32453182,53.31520764,0.13654842,79.23704906
2,0.094,55.641,0.235,53.873,0.079,19.515,0.56357503,79.61762559,0.43328092,32.59984422,0.95217444,62.83766982,0.523,86.505,0.544,62.696,0.282,75.575,0.24985414,65.19758573,0.32381154,26.51081169,0.3242321,72.75862279
3,0.589,86.327,0.364,20.09,0.261,60.982,0.41002033,40.72976883,0.22012146,30.35287217,0.31286772,68.57105016,0.729,67.325,0.612,96.304,0.736,46.585,0.59514654,38.26880933,0.4028153,83.70995892,0.41099799,49.37322392
4,0.284,74.845,0.258,52.407,0.501,109.001,0.42072721,82.99650992,0.41814933,29.88962215,0.42764504,46.67794592,0.129,53.564,0.277,44.93,0.283,52.349,0.18458783,42.34254297,0.49072204,27.83753758,0.35086264,81.59710613
5,0.446,68.354,0.548,75.647,0.378,111.108,0.60151069,59.16533512,0.48156384,43.9309368,0.26988137,50.31041319,0.432,67.149,0.689,81.817,0.609,75.882,0.48866969,85.32694496,0.18806591,41.68278432,0.59757833,55.44477573
6,0.213,30.718,0.372,55.977,0.163,42.415,0.14265957,41.4582911,0.35713077,34.4583444,0.61243124,48.50438266,0.294,87.022,0.212,81.39,0.237,110.96,0.39156659,88.25668876,0.60978559,57.21272517,0.59941734,39.45601294
7,0.181,35.249,0.276,56.763,0.141,45.807,0.27326574,34.64947884,0.70091417,53.91112777,0.63026654,50.45565169,0.596,58.275,0.386,57.995,0.79,101.499,0.78571513,90.4932452,0.19087897,44.73837869,0.3761563,57.54323166
8,0.514,54.252,0.551,45.96,0.289,137.423,0.2384668,105.04929855,0.36900483,25.34877322,0.31700336,61.12872858,0.663,63.903,0.877,87.381,0.386,79.495,0.35324037,31.07445466,0.67817264,63.33846702,0.4781431,50.63914527
9,0.597,77.679,0.525,63.276,0.742,122.945,0.50748183,93.28591056,0.30824897,66.43118364,0.47381252,55.70245642,0.172,45.279,0.766,71.941,0.18,80.687,0.64284655,64.69870938,0.14454995,42.32042064,0.81450675,49.17065184
