Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,s_hv_median,s_hv_iqr,s_spread_median,s_spread_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr,sw_hv_median,sw_hv_iqr,sw_spread_median,sw_spread_iqr
0,2188.101,0.0,32.926,0.0,12796.187,0.0,19826.98263125,0.0,13657881954596.057,0.0,0.75548596,0.0,1694.222,0.0,31.607,0.0,10428.178,0.0,15353.28259374,0.0,13803500785907.262,0.0,0.69001475,0.0
1,841.289,620.031,25.933,8.434,4230.742,3417.565,6019.6883474,5690.12217523,13711715712099.59,84067987340.85352,0.90173957,0.20463191,908.904,194.129,26.34,2.478,4699.389,1514.62,6305.07445319,1642.83477451,13716434468913.324,84415204558.51758,0.93477433,0.12674901
2,284.221,502.141,19.522,9.4,1289.058,2265.303,2132.83064234,4283.96116017,13723108987187.93,52289577821.23047,0.83464628,0.28539302,347.932,625.606,17.36,12.975,1463.984,3193.55,2250.87894142,4137.20584648,13742334713687.2,51873023893.85547,0.76173375,0.23385119
3,474.076,333.887,21.896,6.479,2015.342,1507.536,3275.44380382,2441.67269609,13767938734765.016,56976942155.99805,0.93096377,0.06827602,266.935,496.628,17.48,11.292,1145.398,2362.093,1558.04586346,3308.56128024,13757345766187.145,43719101973.015625,0.8030868,0.21450111
4,411.911,363.74,20.123,9.673,1601.089,1622.834,2528.76885873,2576.08350575,13767938734765.016,62083224856.07031,0.86811585,0.22817004,213.794,386.892,16.555,10.819,1087.578,1776.384,1305.35568089,2418.30633239,13765534432982.557,19485840392.63867,0.76486915,0.26379574
5,367.892,243.893,19.734,7.95,1472.044,1049.743,2017.6717017,1652.8419138,13777412152583.852,53249765122.31055,0.90870642,0.1378576,315.554,333.188,19.504,8.976,1264.871,1498.252,1656.27699809,2166.63676856,13768404128287.635,20568074006.554688,0.84113166,0.38550134
6,300.432,286.43,18.826,9.809,1252.579,1285.414,1699.19342312,1841.19707785,13782929228256.566,59559447350.90234,0.8680528,0.28775639,151.645,275.598,15.813,8.362,623.029,1216.459,707.656016,1719.32993393,13768404128287.635,37863866019.109375,0.72077333,0.33650085
7,273.629,282.904,18.344,9.386,1117.202,1179.73,1515.86625155,1710.57041009,13793502063509.164,31213129545.53125,0.90166116,0.33554454,40.838,216.978,13.157,8.478,213.729,904.31,147.20107646,1307.08129083,13773218124891.441,38524576856.13672,0.68080609,0.39037166
8,241.252,257.752,17.438,8.208,1054.897,1145.546,1275.20081651,1578.35327841,13799277656831.57,56941154868.94141,0.85856977,0.32721024,34.684,141.159,11.16,7.441,109.834,614.055,57.40771104,763.05785804,13775176967771.102,37210923445.96094,0.53877815,0.36131801
9,247.441,186.268,17.759,5.835,910.081,863.129,1281.15368856,1314.33342861,13805566393760.738,58011413600.27539,0.93892886,0.17977078,39.509,127.354,10.467,6.57,105.527,583.42,56.04325611,664.15577396,13775176967771.102,37203892458.05078,0.59216373,0.34556125
