Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,s_hv_median,s_hv_iqr,s_spread_median,s_spread_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr,sw_hv_median,sw_hv_iqr,sw_spread_median,sw_spread_iqr
0,801.9,0.0,0.563,0.0,0.266,0.0,271.90336563,0.0,117993.2518,0.0,0.88050474,0.0,604.714,0.0,0.56,0.0,0.278,0.0,62.16923016,0.0,117846.7317,0.0,0.7446624,0.0
1,630.002,228.027,0.573,0.031,0.212,0.24,61.89410211,49.34297068,112910.8225,2553.299,0.57263417,0.30787276,468.364,108.032,0.568,0.02,0.229,0.209,55.78039044,33.31868586,112653.2659,2275.193725,0.83574683,0.20463386
2,521.4,90.742,0.566,0.056,0.176,0.203,88.50334696,74.83913418,112952.25685,2043.37815,0.74563321,0.23304879,562.259,306.524,0.561,0.031,0.216,0.212,63.46697496,88.60286617,110852.06695,6097.312825,0.65604386,0.42374551
3,651.28,298.744,0.564,0.091,0.279,0.175,63.37299214,126.75368636,111023.32565,2894.135875,0.69071982,0.16144418,543.065,164.901,0.578,0.036,0.217,0.225,41.62017902,58.36247526,111440.03005,4187.8416,0.59548993,0.23528814
4,601.946,286.402,0.551,0.056,0.189,0.12,104.57908741,132.3645785,112328.7868,4189.59025,0.76432693,0.21549901,696.364,257.1,0.596,0.027,0.323,0.168,85.93105182,109.86295173,110443.49335,4549.2314,0.63858076,0.36749123
5,632.293,166.85,0.573,0.025,0.161,0.13,59.28638971,60.44722729,112868.6941,1345.848925,0.5309395,0.29887229,474.307,144.395,0.566,0.019,0.168,0.109,85.13637828,125.15687287,111956.89115,3628.295775,0.8895884,0.19385328
6,566.937,164.887,0.576,0.044,0.272,0.147,43.08176914,40.37009084,112655.12935,2460.794275,0.66394021,0.28006375,555.03,103.486,0.575,0.014,0.234,0.113,63.04277971,94.15350324,112586.5576,2225.958275,0.6642754,0.42619569
7,654.098,155.511,0.57,0.036,0.21,0.145,71.19919189,103.99109612,112793.6299,2210.14775,0.63201112,0.27100791,619.435,91.052,0.59,0.036,0.236,0.165,80.02377208,129.44488584,110383.10215,4092.49645,0.67998367,0.30553035
8,642.726,376.472,0.576,0.03,0.103,0.127,83.47866807,69.74522883,111530.54025,5177.3401,0.73840177,0.38256451,580.992,196.986,0.545,0.055,0.267,0.109,45.61027371,25.16611179,110633.27995,3034.6462,0.70646287,0.26366541
9,506.353,230.377,0.565,0.034,0.26,0.132,38.5479312,18.35460899,108634.6881,5009.189975,0.73800984,0.25414235,496.232,120.038,0.552,0.081,0.202,0.199,42.82895882,44.76843885,113606.32565,2841.4979,0.64414402,0.25038102
10,685.525,599.654,0.542,0.03,0.164,0.112,161.72801261,233.34008599,113184.5943,4693.871225,0.68584877,0.50996971,570.757,118.093,0.556,0.031,0.309,0.192,40.80453163,65.70523574,112383.69165,2239.659725,0.53695901,0.36718488
11,587.624,130.385,0.57,0.048,0.225,0.266,55.90433843,57.96910487,110593.26575,3978.757375,0.83689996,0.27694335,614.163,84.725,0.571,0.014,0.242,0.165,59.94262991,31.22030366,111456.4306,6978.06295,0.87093684,0.38429138
12,438.105,67.849,0.573,0.045,0.257,0.148,35.68530644,27.91879964,111297.88795,8392.16455,0.82913972,0.10302573,502.709,126.533,0.57,0.057,0.165,0.192,40.85910156,18.7705172,112329.5667,2552.5276,0.69601947,0.16429846
13,459.88,100.596,0.574,0.045,0.238,0.222,38.357146,11.1353662,108029.5527,8556.748375,0.75087969,0.30163559,591.411,79.336,0.55,0.058,0.289,0.174,79.13760088,91.86949486,111129.29935,4207.0651,0.699574,0.21555397
14,514.696,242.285,0.575,0.031,0.186,0.154,71.58266086,89.29234482,112836.95345,5202.437925,0.74314357,0.21398965,540.337,156.066,0.577,0.042,0.205,0.24,84.31153445,175.26154908,112348.4619,3330.3526,0.70052608,0.19530302
15,557.87,312.488,0.559,0.04,0.194,0.179,64.72183211,94.2445749,110293.74275,4139.86855,0.7826324,0.28518959,477.884,118.496,0.546,0.038,0.17,0.176,50.50055708,26.23140116,113233.8096,1836.151925,0.72965744,0.31428354
16,593.376,61.187,0.576,0.015,0.234,0.188,99.05271588,106.67294648,110561.5661,5270.135925,0.66749421,0.28861899,499.997,294.196,0.579,0.043,0.185,0.105,54.70164213,59.59116029,110430.156,3570.761,0.7399802,0.37121668
17,472.408,183.145,0.557,0.062,0.2,0.203,40.28268939,66.12298218,111639.61605,5072.191475,0.86620354,0.31291512,548.254,139.833,0.569,0.037,0.201,0.202,40.40064506,140.84030599,112736.71085,4098.291875,0.69357086,0.3707685
18,524.819,122.737,0.556,0.028,0.26,0.14,47.79691719,23.32279294,113182.0388,1966.802625,0.65318326,0.29403038,492.694,250.68,0.58,0.023,0.12,0.173,65.73561868,86.9075761,111534.7923,3310.5049,0.59948387,0.27324149
19,536.447,276.517,0.571,0.038,0.214,0.096,50.47554726,43.57833088,112449.33995,4044.7864,0.79834427,0.139213,606.626,178.902,0.559,0.042,0.214,0.252,52.78645159,209.08325067,112265.12405,1501.49335,0.6140782,0.37251505
20,472.298,304.16,0.569,0.038,0.153,0.199,72.77055658,134.70287705,111800.83065,5058.0835,0.66204698,0.21627716,579.392,249.999,0.557,0.048,0.306,0.119,61.34619769,52.33412592,109739.18185,3732.236175,0.76940086,0.36722686
21,678.58,320.958,0.58,0.038,0.235,0.205,62.55743956,112.02371615,110288.29045,5435.88985,0.61433463,0.30713454,555.761,160.566,0.577,0.033,0.191,0.223,62.76061344,71.00648338,110459.0977,5449.6888,0.49109774,0.38983537
