Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr
0,1.089,0.0,3.097,0.0,1.104,0.0,2.246,0.0,1.107,0.0,3.168,0.0,1.123,0.0,2.243,0.0
1,305.238,55.378,20.767,2.605,686.964,325.434,0.215,0.171,221.279,194.791,18.707,3.726,661.612,426.529,0.164,0.102
2,128.541,154.36,15.46,7.147,348.777,131.459,0.216,0.196,129.36,103.879,16.75,3.046,336.825,144.589,0.146,0.112
3,115.16,61.621,15.017,3.851,242.696,136.288,0.198,0.18,80.345,84.333,14.778,2.134,244.125,72.162,0.138,0.127
4,69.706,59.522,13.417,1.286,200.739,168.577,0.191,0.187,64.788,34.366,14.288,4.88,212.271,125.792,0.138,0.137
5,72.271,39.722,13.672,1.263,186.706,133.071,0.186,0.186,56.747,46.414,12.696,2.236,156.507,153.979,0.139,0.147
6,73.006,39.814,13.476,2.135,176.762,133.071,0.201,0.178,52.552,36.021,11.533,2.15,126.407,93.561,0.139,0.126
7,56.487,35.31,13.476,1.703,140.938,76.026,0.217,0.18,45.257,24.57,11.533,2.093,98.514,64.786,0.125,0.122
8,56.487,28.531,12.833,2.535,136.573,69.823,0.193,0.183,40.682,15.122,11.201,1.501,97.48,59.011,0.123,0.123
9,43.632,21.166,12.833,2.743,108.229,61.782,0.209,0.183,47.783,19.787,11.533,1.518,95.187,50.858,0.124,0.12
10,43.632,21.166,12.432,2.855,108.229,64.981,0.203,0.183,47.783,29.952,11.658,1.766,95.187,50.858,0.122,0.114
11,40.225,21.842,11.729,3.944,91.032,47.923,0.203,0.186,47.66,17.706,11.319,1.788,95.187,49.722,0.127,0.122
12,36.52,19.94,11.379,3.368,80.909,36.253,0.211,0.184,44.293,14.098,11.077,1.42,87.814,47.285,0.127,0.126
13,35.37,19.754,11.837,3.032,80.909,29.381,0.206,0.18,37.222,16.518,11.077,1.356,79.528,29.267,0.123,0.122
14,35.37,19.754,11.837,3.032,80.909,29.381,0.205,0.18,33.512,16.909,11.077,0.917,71.205,15.965,0.123,0.127
15,35.37,19.94,11.569,2.826,80.909,29.381,0.196,0.181,32.189,16.909,10.95,0.899,71.205,15.965,0.123,0.126
16,39.398,21.887,11.111,2.63,66.928,26.294,0.194,0.184,32.189,14.124,10.83,0.676,71.205,11.507,0.119,0.126
17,37.754,16.907,11.123,3.712,60.017,33.212,0.17,0.183,32.189,14.124,10.686,0.823,71.205,11.507,0.118,0.126
18,37.754,16.907,11.123,3.718,60.017,33.212,0.171,0.183,29.566,11.61,10.805,0.928,67.885,25.331,0.118,0.126
19,33.165,17.639,10.611,3.592,60.017,35.458,0.182,0.183,29.187,11.767,10.945,1.955,60.376,26.17,0.115,0.126
20,33.165,17.639,10.611,3.592,56.61,35.458,0.182,0.181,29.187,13.09,10.945,1.955,60.376,26.17,0.115,0.125
21,29.083,17.78,9.971,3.923,56.61,17.427,0.181,0.182,27.72,6.23,10.676,3.05,55.511,30.284,0.115,0.121
22,28.92,19.057,9.971,2.27,56.61,17.427,0.181,0.191,27.72,6.533,10.676,3.05,55.511,23.58,0.116,0.119
23,30.61,19.057,9.952,2.014,56.61,19.857,0.184,0.191,27.72,5.807,10.342,2.992,55.511,23.58,0.12,0.119
24,30.61,19.057,9.952,2.133,55.976,24.407,0.184,0.191,26.317,5.931,10.342,3.324,55.511,19.257,0.12,0.117
25,30.121,14.031,9.843,1.972,59.014,26.964,0.183,0.191,24.117,6.565,10.342,3.096,55.511,22.029,0.12,0.117
26,30.121,14.031,10.014,1.744,54.243,22.734,0.184,0.193,22.463,7.399,10.342,3.096,55.511,22.029,0.12,0.117
27,30.121,14.031,10.014,1.679,54.243,22.734,0.184,0.193,23.811,7.256,10.342,2.731,55.511,22.029,0.12,0.117
28,30.096,14.031,10.014,1.469,53.362,21.389,0.182,0.191,23.811,7.256,10.342,2.491,55.511,19.935,0.119,0.116
29,25.584,14.031,10.014,1.469,50.219,21.531,0.182,0.187,23.79,12.296,10.342,2.433,52.848,18.013,0.119,0.116
30,25.584,14.031,9.973,2.117,51.099,30.963,0.182,0.19,23.79,7.519,9.968,2.162,47.579,17.639,0.12,0.115
31,28.896,14.031,9.973,2.022,51.099,30.963,0.182,0.191,23.79,7.519,9.968,2.162,47.579,17.639,0.12,0.118
32,28.896,14.031,9.777,2.1,51.099,30.963,0.182,0.192,23.79,7.348,9.968,2.375,51.644,16.476,0.12,0.118
33,24.311,9.559,9.973,2.127,49.691,33.629,0.181,0.194,21.767,6.89,9.517,2.424,51.644,19.288,0.12,0.12
34,22.305,4.528,9.826,2.12,47.105,25.743,0.171,0.194,21.767,6.89,9.517,2.424,51.644,19.494,0.12,0.12
35,22.305,4.528,9.826,2.12,47.105,25.743,0.171,0.194,21.827,6.77,9.42,2.501,51.127,19.494,0.12,0.12
36,22.305,4.528,9.826,2.12,47.105,25.743,0.171,0.194,21.542,6.987,9.167,2.05,46.65,25.998,0.12,0.12
37,22.305,4.528,9.826,2.12,47.105,25.743,0.171,0.194,21.02,7.291,9.167,2.05,41.539,20.334,0.125,0.122
38,22.305,4.257,9.777,2.055,39.358,25.743,0.171,0.193,21.02,4.804,8.801,1.924,40.445,13.954,0.122,0.122
39,22.305,4.257,9.777,2.055,39.358,25.743,0.171,0.193,21.02,4.838,8.698,2.008,38.953,14.259,0.124,0.123
40,22.305,4.257,9.777,2.055,39.358,25.743,0.173,0.193,21.02,4.838,8.698,2.008,38.953,14.259,0.124,0.123
41,22.228,2.75,9.777,2.055,39.358,20.533,0.172,0.193,21.02,4.838,8.698,2.008,38.953,14.259,0.126,0.124
42,22.228,2.75,9.777,2.055,39.358,17.211,0.172,0.194,21.02,5.797,8.698,2.008,38.953,14.259,0.126,0.126
43,22.228,2.75,9.777,2.111,39.358,17.211,0.173,0.195,20.056,4.283,8.597,1.902,33.676,15.182,0.127,0.126
44,22.228,2.75,9.777,2.111,39.358,17.211,0.173,0.195,20.056,6.098,8.597,1.902,33.169,16.304,0.127,0.127
45,21.791,1.666,9.777,2.111,37.725,19.26,0.175,0.195,20.056,6.098,8.597,1.902,33.169,16.304,0.127,0.128
46,21.791,1.666,9.777,2.111,37.725,19.26,0.175,0.197,20.056,5.959,8.698,1.902,33.169,17.619,0.129,0.128
47,22.085,2.8,9.777,2.111,37.725,19.26,0.175,0.195,20.056,5.959,8.698,1.902,33.169,17.619,0.128,0.128
48,22.085,2.8,9.777,2.111,37.725,19.26,0.175,0.195,20.056,5.959,8.698,1.902,33.169,17.619,0.128,0.128
49,22.085,2.8,9.777,2.111,37.725,19.26,0.175,0.195,20.056,5.959,8.698,1.902,33.169,17.619,0.128,0.128
50,22.085,2.8,9.777,2.111,37.725,19.26,0.175,0.196,20.056,5.959,8.698,1.902,33.169,17.619,0.128,0.128
51,22.085,3.59,9.777,1.954,37.725,19.26,0.175,0.196,20.056,5.959,8.698,1.902,33.169,17.619,0.128,0.128
52,22.085,3.59,9.777,0.819,37.725,15.932,0.175,0.197,20.517,8.867,8.698,2.055,31.008,16.897,0.128,0.128
53,22.085,3.59,9.777,0.819,37.725,15.932,0.175,0.197,20.517,7.5,9.148,1.815,30.331,17.316,0.128,0.128
54,22.085,3.59,9.777,0.819,37.725,15.932,0.175,0.197,20.517,7.5,9.148,1.815,30.331,17.316,0.128,0.129
55,22.085,5.029,9.777,0.819,37.695,14.636,0.175,0.195,19.977,7.47,9.148,1.514,28.163,16.759,0.128,0.13
56,21.424,4.114,9.729,0.939,34.342,15.874,0.176,0.195,19.977,7.47,9.148,0.93,28.163,16.759,0.128,0.13
57,21.424,5.325,9.729,0.939,34.342,15.229,0.176,0.193,19.977,7.47,9.209,1.535,28.163,16.759,0.127,0.13
58,21.424,5.325,9.729,0.939,34.342,15.229,0.176,0.193,19.977,7.47,9.209,1.535,28.163,16.759,0.127,0.13
59,21.424,5.325,9.777,1.077,34.342,14.556,0.175,0.196,19.977,7.47,9.209,1.535,28.163,16.759,0.128,0.13
60,21.424,4.203,9.777,1.077,29.356,15.829,0.175,0.196,19.977,7.47,9.209,1.535,28.163,16.759,0.128,0.13
61,21.424,4.203,9.777,1.077,29.356,15.829,0.175,0.196,19.977,7.47,9.209,1.535,28.163,16.759,0.128,0.131
62,21.424,4.203,9.777,1.077,29.356,15.829,0.175,0.196,19.977,7.47,9.209,1.535,28.163,16.759,0.127,0.131
63,21.424,4.203,9.777,1.077,29.356,15.829,0.175,0.196,19.977,7.47,9.209,1.535,28.163,16.759,0.127,0.131
64,21.424,4.203,9.777,1.077,29.356,15.829,0.176,0.196,19.977,7.47,9.209,1.0,28.163,16.759,0.126,0.131
65,21.424,5.024,9.801,0.966,29.356,15.829,0.182,0.194,19.977,7.305,9.209,1.03,28.163,16.759,0.127,0.131
66,21.424,5.024,9.729,1.176,26.775,15.171,0.176,0.195,19.977,7.305,9.209,1.03,28.163,16.759,0.127,0.131
67,21.424,5.024,9.729,1.098,26.775,14.285,0.177,0.196,20.517,7.336,9.209,1.03,28.163,9.651,0.127,0.131
68,21.424,4.664,9.684,1.076,26.775,14.734,0.177,0.197,20.517,7.067,8.968,0.831,28.163,9.651,0.128,0.131
69,21.424,4.664,9.684,1.076,26.775,14.734,0.177,0.197,20.517,7.336,9.202,0.831,28.163,9.651,0.128,0.131
70,21.424,4.664,9.684,1.076,26.775,14.734,0.177,0.197,20.517,7.448,9.202,0.831,28.163,9.651,0.128,0.131
71,21.424,5.132,9.684,1.076,26.775,14.734,0.183,0.197,20.517,8.038,9.202,1.133,28.163,9.651,0.127,0.132
72,21.424,5.132,9.684,1.076,26.775,14.734,0.183,0.197,19.914,6.661,9.202,1.133,28.163,9.651,0.127,0.132
73,20.802,4.763,9.684,1.076,25.98,15.133,0.207,0.194,19.394,6.661,8.898,1.024,28.163,9.651,0.127,0.133
74,20.802,4.763,9.684,1.076,25.98,15.133,0.207,0.194,19.394,6.661,8.973,1.024,28.163,9.651,0.126,0.133
75,20.802,4.763,9.684,0.942,25.98,15.133,0.207,0.194,19.394,6.661,8.973,1.024,28.163,9.651,0.125,0.133
76,20.802,4.763,9.684,0.942,25.98,15.133,0.207,0.194,19.394,6.661,8.875,0.715,28.163,9.651,0.126,0.133
77,20.802,4.763,9.729,0.964,25.98,15.133,0.207,0.193,19.394,6.661,8.875,0.715,28.163,9.651,0.126,0.133
78,19.639,4.666,9.729,0.964,25.98,15.133,0.207,0.193,19.394,7.603,8.929,1.134,28.163,9.637,0.127,0.134
79,19.639,4.395,9.225,1.582,25.262,10.783,0.207,0.194,19.394,7.603,8.929,1.134,28.163,9.637,0.13,0.134
80,19.639,4.395,9.225,1.582,25.262,10.783,0.207,0.194,19.394,7.603,8.929,1.134,28.163,9.637,0.13,0.134
81,19.639,4.395,9.225,1.582,25.262,10.783,0.206,0.194,19.394,7.603,8.929,1.134,28.163,9.637,0.13,0.134
82,19.639,4.395,9.225,1.582,25.262,10.783,0.206,0.194,19.08,7.03,9.027,1.111,27.086,11.3,0.13,0.134
83,19.639,4.395,9.225,1.582,25.262,10.783,0.206,0.194,19.08,7.03,8.929,1.132,27.086,11.3,0.13,0.135
84,19.639,4.395,9.225,1.582,25.262,10.783,0.206,0.195,17.84,7.063,8.929,1.132,23.572,10.397,0.13,0.135
85,19.639,4.395,9.225,1.582,25.262,10.783,0.213,0.195,17.131,7.063,8.929,1.132,23.572,10.397,0.129,0.135
86,19.147,4.66,9.004,0.834,25.262,10.783,0.208,0.195,17.994,7.694,8.886,1.155,21.144,9.604,0.132,0.135
87,19.147,4.66,8.977,0.852,25.262,10.783,0.208,0.195,17.994,7.694,8.886,1.155,21.144,9.604,0.132,0.135
88,17.565,4.66,8.977,0.852,24.742,10.86,0.208,0.195,17.994,7.694,8.886,1.155,21.144,9.604,0.132,0.135
89,17.565,4.66,8.977,0.852,24.742,10.86,0.208,0.195,17.994,7.694,8.886,1.155,21.144,9.604,0.132,0.135
90,17.565,4.668,8.977,0.852,24.742,11.128,0.208,0.195,19.394,7.098,8.886,1.213,21.144,9.604,0.132,0.135
91,17.565,4.668,8.977,0.852,24.742,11.128,0.208,0.195,19.394,9.302,8.825,1.039,21.144,9.604,0.134,0.135
92,17.565,4.668,8.977,0.852,24.742,11.128,0.218,0.195,19.394,9.302,8.797,1.039,21.144,9.604,0.134,0.135
93,17.565,4.867,8.977,1.39,24.742,9.282,0.218,0.195,19.394,9.302,8.797,1.039,21.144,9.604,0.134,0.135
94,17.565,4.464,8.835,1.845,24.112,5.236,0.219,0.196,19.394,9.302,8.797,1.039,21.144,9.604,0.134,0.136
95,17.565,4.464,8.835,1.845,24.112,5.236,0.219,0.196,19.394,9.302,8.797,1.039,21.144,9.604,0.134,0.136
96,17.264,4.464,8.835,1.99,24.112,5.236,0.219,0.196,15.831,9.543,8.797,1.039,21.144,9.606,0.134,0.136
97,16.845,3.939,9.047,1.492,24.112,5.385,0.219,0.196,15.831,9.543,8.797,1.039,21.144,9.606,0.134,0.136
98,16.845,1.623,9.047,1.492,24.112,5.385,0.219,0.196,15.831,9.543,8.797,1.039,21.144,9.606,0.134,0.136
