Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,s_hv_median,s_hv_iqr,s_spread_median,s_spread_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr,sw_hv_median,sw_hv_iqr,sw_spread_median,sw_spread_iqr
0,0.279,0.0,0.287,0.0,0.993,0.0,2.689,0.0,9.271,0.0,17.907,0.0,59.99,0.0,117.584,0.0,62.35946048,0.0,4.618890611163464e+21,0.0,0.4314685,0.0,1.317,0.0,2.383,0.0,2.485,0.0,9.419,0.0,29.006,0.0,28.359,0.0,56.348,0.0,111.824,0.0,75.55215133,0.0,4.500520031065046e+21,0.0,0.4374845,0.0
1,0.097,0.019,0.128,0.041,0.406,0.217,0.493,0.297,4.937,3.374,15.77,2.723,61.727,6.799,73.856,20.437,59.13771278,4.23125858,4.621437255245571e+21,2.2448868053473034e+18,0.46442753,0.02704432,0.972,0.082,1.762,0.368,1.681,0.158,6.097,0.526,18.952,0.719,19.63,1.329,46.071,2.762,88.09,7.791,62.57365494,1.86548059,4.555646206519887e+21,2.2528515598185923e+19,0.48060075,0.0405876
2,0.134,0.061,0.123,0.061,0.623,0.458,0.644,0.997,7.291,4.5,20.89,8.765,62.384,9.573,47.4,9.171,61.59461836,5.87447384,4.6235191188449583e+21,2.0721292414927503e+18,0.43912075,0.04857022,0.71,0.071,1.014,0.333,1.106,0.286,4.216,0.521,13.099,1.104,13.958,1.641,38.491,7.106,78.912,6.317,52.69265229,2.27065315,4.5869154955646867e+21,1.3572961901769392e+19,0.55473936,0.05699721
3,0.279,0.257,0.177,0.058,0.973,0.738,1.899,1.822,9.138,4.775,22.852,10.073,54.528,13.705,29.999,7.055,67.11877569,7.55538626,4.624637016216257e+21,9.245072932895457e+17,0.46934353,0.03124924,0.484,0.176,0.653,0.345,0.773,0.466,3.32,0.621,10.05,4.116,13.043,1.823,38.888,10.092,63.663,12.765,51.47067763,2.78326505,4.601224076165757e+21,1.3318158537743925e+19,0.57684796,0.05932503
4,0.357,0.518,0.398,0.167,1.576,1.943,4.482,4.376,11.608,5.535,35.684,11.449,51.38,15.5,25.337,11.266,74.48477867,4.93892141,4.624984094018725e+21,1.6258291929894093e+18,0.46272353,0.01925756,0.234,0.274,0.373,0.128,0.326,0.395,2.527,1.207,6.62,5.237,9.312,5.733,30.644,12.222,52.929,11.28,49.32900813,4.54110972,4.612177109395409e+21,5.011846097538646e+18,0.61087136,0.04408733
5,0.562,0.891,0.641,0.574,2.891,0.887,4.821,4.446,15.155,8.606,37.274,11.842,48.99,9.481,18.58,7.742,76.12352899,7.14849424,4.6250885078027364e+21,1.5214891074070774e+18,0.43019425,0.04604977,0.176,0.222,0.291,0.197,0.244,0.118,0.979,1.296,4.153,4.876,8.246,3.2,27.465,8.515,49.026,17.153,47.26160494,7.54072027,4.6186684963911306e+21,6.665631426171896e+18,0.59602336,0.0901579
6,0.939,0.912,1.066,1.948,4.718,2.125,6.737,8.45,13.611,16.686,36.2,7.088,50.504,14.047,13.92,11.958,82.12004013,6.84573832,4.625245557558177e+21,1.4681061955967386e+18,0.42626183,0.04391597,0.173,0.071,0.152,0.27,0.195,0.23,1.221,1.351,3.827,5.181,8.799,3.068,33.897,12.274,44.152,7.627,51.8360385,13.35261176,4.6224529390967215e+21,3.53747917762986e+18,0.56177869,0.14923792
7,1.064,1.11,1.387,2.025,3.843,1.091,7.377,5.5,13.025,8.275,32.108,9.566,46.741,13.464,12.774,14.905,83.28766847,6.76997187,4.625781322012876e+21,1.4971360843818598e+18,0.40394908,0.04443175,0.166,0.189,0.184,0.383,0.224,0.603,1.036,0.945,4.103,8.897,7.017,5.303,29.441,26.281,40.65,6.882,51.23680084,12.97389571,4.623452818401312e+21,3.254545716743766e+18,0.541886,0.1507233
8,1.188,1.36,1.608,2.641,4.915,1.745,8.285,5.451,12.59,5.894,31.785,9.683,39.702,16.991,10.022,6.54,85.68393493,5.66562517,4.6259258378773185e+21,1.429925082527957e+18,0.41219014,0.04123998,0.239,0.285,0.112,0.621,0.177,0.805,1.294,1.735,3.504,13.858,6.129,8.785,35.528,24.884,35.656,8.756,51.2792267,11.45560612,4.623830611329737e+21,2.2232740340411924e+18,0.48570845,0.14246723
9,1.408,1.529,2.052,2.781,6.596,6.506,9.013,4.017,9.614,8.773,31.792,8.464,37.533,15.656,8.154,8.551,88.86749678,9.90550213,4.626276310626097e+21,1.0637441086872617e+18,0.40929824,0.05786983,0.27,0.296,0.183,0.833,0.219,1.155,1.717,2.388,3.946,12.593,7.458,10.355,34.84,16.978,23.986,15.288,55.42019081,8.24251025,4.6247125654358243e+21,2.3656728086855025e+18,0.48699009,0.12593316
