Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,s_hv_median,s_hv_iqr,s_spread_median,s_spread_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr,sw_hv_median,sw_hv_iqr,sw_spread_median,sw_spread_iqr
0,8562.498,0.0,0.388,0.0,0.206,0.0,8451.72959602,0.0,1703412.821,0.0,0.8036945,0.0,4168.594,0.0,0.43,0.0,0.304,0.0,2704.15813647,0.0,1689196.4537,0.0,0.76592557,0.0
1,4960.989,264.275,0.272,0.008,0.209,0.049,5363.62806759,457.98058932,1712541.63465,4959.37105,0.94541302,0.07360644,3434.423,76.052,0.344,0.021,0.201,0.056,1995.23983966,134.63998842,1678680.1231,23720.9349,0.86802933,0.11825267
2,3290.065,141.85,0.192,0.022,0.191,0.042,3797.49798437,453.09304924,1715766.23485,6504.6188,1.04487778,0.07293557,3137.381,147.212,0.315,0.025,0.187,0.048,1739.67106925,277.58719475,1691878.29285,10253.159575,0.8737161,0.12230107
3,2665.47,272.022,0.119,0.06,0.208,0.029,2963.28275981,709.88861488,1720375.9381,4739.997425,1.11186901,0.13645268,2820.017,196.876,0.264,0.018,0.177,0.022,1506.08200617,133.03463248,1704056.6006,13316.385075,0.90549694,0.06994045
4,2398.332,167.051,0.074,0.036,0.204,0.05,1989.81807618,757.33804464,1722538.73505,3437.9399,1.10327791,0.09812852,2657.847,184.925,0.232,0.031,0.173,0.066,1322.30221878,213.07527051,1708086.45715,10940.403175,0.93098344,0.09449832
5,2335.314,234.247,0.051,0.017,0.21,0.069,1359.72359758,790.84939431,1723510.7692,3400.547,1.04403982,0.10542113,2540.051,151.194,0.207,0.029,0.17,0.071,1183.4507257,212.25320619,1713796.12315,9332.2099,0.93258848,0.08902145
6,2109.218,229.974,0.038,0.02,0.204,0.038,950.67704068,575.52740538,1724881.72275,2727.503275,1.02863265,0.14696405,2390.808,156.567,0.174,0.071,0.19,0.051,1084.98811919,149.74005879,1714734.5352,11953.3774,0.926301,0.20802765
7,1980.035,169.263,0.029,0.009,0.195,0.076,829.12879946,219.49020572,1725445.2424,3172.57125,1.03104353,0.14645915,2306.883,52.268,0.136,0.042,0.164,0.048,1095.04770616,344.58270187,1715559.22765,9908.8706,0.94322591,0.19076769
8,1883.616,106.06,0.026,0.014,0.194,0.031,772.24023081,173.46976784,1725924.59215,2384.693825,1.00814733,0.08746992,2234.515,129.181,0.124,0.051,0.144,0.025,876.46236249,284.54173088,1719200.1049,6791.26515,0.95779905,0.07029319
9,1813.063,95.168,0.024,0.014,0.209,0.06,586.90375049,135.20840977,1726445.334,2481.407825,0.91104178,0.18342223,2161.753,224.057,0.111,0.039,0.149,0.027,842.11155134,213.56927785,1724448.3968,3517.1682,0.91072198,0.13612727
10,1757.684,115.122,0.02,0.012,0.2,0.07,565.23589123,76.27147933,1726947.73525,2486.453225,0.90909081,0.24596488,2041.849,230.04,0.102,0.034,0.159,0.056,778.03218609,161.73066743,1725077.5029,3732.558075,0.82795093,0.11743697
11,1730.783,98.219,0.018,0.008,0.18,0.092,536.64212503,113.700495,1727144.5483,2461.85685,0.96223918,0.23397851,1938.538,88.91,0.077,0.023,0.177,0.009,656.44637005,213.40612966,1725488.3881,5849.7961,0.90569408,0.08418875
12,1666.773,67.882,0.017,0.009,0.175,0.056,533.89845118,195.23153554,1727795.2951,3931.48255,0.94486539,0.26818777,1855.934,14.901,0.068,0.037,0.206,0.077,621.88947417,204.03669542,1726317.61065,5847.988875,0.92518482,0.14982637
13,1643.97,88.695,0.015,0.01,0.155,0.072,481.85752505,157.84696492,1729849.44425,3030.443475,0.9321725,0.28486727,1816.778,32.174,0.063,0.017,0.182,0.029,519.23876847,169.96783807,1726464.74615,5380.3702,0.91597683,0.1387911
14,1587.824,108.635,0.017,0.02,0.179,0.077,492.93024241,168.84232712,1730574.7337,3393.2242,0.87933133,0.293339,1791.96,120.609,0.054,0.017,0.189,0.075,567.01771699,218.5012867,1726499.9255,5411.9727,0.93023705,0.1027122
15,1555.119,148.375,0.015,0.02,0.187,0.077,470.96039567,164.11955547,1730668.1544,3396.178625,0.9094543,0.33992338,1779.631,137.732,0.045,0.028,0.161,0.049,540.57406936,216.8973217,1726559.10905,5132.16785,0.90714502,0.11500899
