Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,s_hv_median,s_hv_iqr,s_spread_median,s_spread_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr,sw_hv_median,sw_hv_iqr,sw_spread_median,sw_spread_iqr
0,1.0,0.0,0.382,0.0,0.889,0.0,1.0,0.0,0.62639968,0.0,0.03673659,0.0,0.483,0.0,0.441,0.0,1.0,0.0,0.29367479,0.0,0.0,0.0,0.0,0.0
1,0.567,4.384,0.279,1.686,0.775,20.878,0.60094392,2.90677758,0.5618944,9.83766489,0.39471488,7.8999996,0.402,1.723,0.342,2.599,0.79,20.725,0.22629793,0.57783719,0.36731416,67.69658246,0.30158816,24.15242081
2,0.403,1.144,0.212,3.882,0.813,20.697,0.43658505,7.24168568,0.6308211,4.77602317,0.59607493,18.5977263,0.364,2.052,0.309,2.748,0.608,40.104,0.18927206,2.52969511,0.54114634,38.29988002,0.31424088,13.45515914
3,0.318,1.697,0.138,4.365,0.793,28.571,0.30906863,8.52581939,0.68818553,6.64377203,0.69758349,14.65064161,0.328,1.021,0.265,2.609,0.608,27.156,0.16954489,1.89865533,0.63049381,15.88602258,0.36838161,23.30920207
4,0.281,0.552,0.078,3.307,0.774,38.79,0.22118944,3.92677484,0.7460102,8.74178683,0.76769342,10.68176341,0.311,1.413,0.225,3.243,0.625,10.322,0.15202578,0.91978461,0.650202,10.9868208,0.28796043,15.71224917
5,0.267,1.388,0.048,0.923,0.833,25.355,0.17204614,3.75268608,0.7834921,8.03021725,0.62696615,16.80368344,0.296,2.148,0.2,4.564,0.63,14.869,0.14320063,2.31285201,0.67656159,11.38560323,0.39510755,23.76408547
6,0.241,1.615,0.043,2.898,0.833,37.545,0.12883647,12.3735009,0.79848547,6.53621657,0.55152638,35.93374165,0.286,2.038,0.199,8.182,0.59,24.19,0.12422115,1.42819768,0.73177554,3.79082462,0.37970999,13.49725783
7,0.231,1.331,0.028,1.534,0.806,19.21,0.10843129,12.43595011,0.80633623,5.31817742,0.77449384,40.57656205,0.258,1.815,0.149,9.837,0.699,20.597,0.11136364,2.37882271,0.74454502,3.75071566,0.44831462,13.31822022
8,0.224,1.494,0.022,1.486,0.692,10.989,0.09698553,13.50663144,0.81043959,4.31516317,0.73476661,44.93379197,0.241,2.643,0.114,5.112,0.644,11.327,0.10166651,2.01381508,0.76076934,8.17570625,0.46044417,19.79950224
9,0.212,1.575,0.019,1.68,0.742,11.361,0.08635388,9.14450981,0.81440517,3.93458122,0.66930468,38.25340769,0.23,1.162,0.096,2.813,0.655,16.84,0.09130872,1.17483892,0.81529915,8.56628079,0.51333356,10.99240423
10,0.207,1.036,0.014,1.358,0.625,9.821,0.08315654,9.59555193,0.81443575,5.05177377,0.68811387,34.587147,0.221,1.953,0.09,3.972,0.608,9.363,0.06874284,2.83626417,0.820467,9.90581002,0.45353149,28.03077802
11,0.201,0.773,0.009,0.35,0.635,8.523,0.07031769,7.94257105,0.8144475,5.03694928,0.58810119,38.55637299,0.22,1.833,0.068,6.684,0.64,10.417,0.07538525,1.84757926,0.82402265,9.40926692,0.54934681,31.69606298
12,0.198,0.424,0.01,0.341,0.625,8.929,0.06986216,7.86959397,0.83190698,7.51087313,0.58939055,34.01513739,0.216,1.763,0.047,5.371,0.635,4.464,0.06426343,2.43189427,0.82426808,9.43099303,0.42939154,32.80060246
13,0.195,0.537,0.008,0.443,0.647,8.333,0.06856373,7.05797516,0.85627719,4.34648354,0.57770498,45.39904746,0.208,1.612,0.034,3.664,0.625,10.058,0.05713374,3.1442407,0.8392802,6.09977013,0.51012972,20.73550605
14,0.192,0.373,0.009,0.782,0.625,12.773,0.06771043,7.43929466,0.8563012,4.46930827,0.5176806,60.06473993,0.204,0.936,0.035,2.949,0.67,7.812,0.05956641,3.02723304,0.84121664,6.11294903,0.52791035,10.95004845
15,0.19,0.908,0.006,0.451,0.625,24.19,0.05524786,8.22673666,0.86762153,3.93943668,0.66897711,36.83008391,0.197,0.968,0.03,2.841,0.714,15.568,0.05238357,2.67809333,0.84134862,5.98602737,0.47781272,17.16928803
16,0.182,1.095,0.006,0.711,0.625,5.952,0.06071034,6.16962922,0.87341891,8.98990392,0.65895404,18.84803892,0.194,0.926,0.02,2.105,0.66,29.027,0.05765969,2.27224107,0.8585597,5.61839388,0.46742555,26.4876749
17,0.18,0.891,0.004,0.558,0.647,12.401,0.05451393,4.72226522,0.87341891,9.31407868,0.64009011,42.68710845,0.192,0.86,0.017,2.165,0.647,15.873,0.05337007,1.11131399,0.85858751,3.73978081,0.42980676,14.77677601
18,0.178,1.04,0.005,0.881,0.647,19.835,0.05569106,4.98791776,0.87403147,9.28916989,0.62286769,31.63065282,0.187,0.368,0.016,1.48,0.67,13.74,0.05078699,2.29319387,0.85915077,3.45803717,0.45088375,25.02856163
19,0.175,0.768,0.004,0.839,0.625,13.641,0.05711648,4.95188943,0.87407462,9.28955293,0.57607062,28.40189427,0.18,0.529,0.02,1.025,0.608,15.699,0.05328193,1.80279586,0.86299294,3.34185547,0.50111516,16.98633096
20,0.17,0.76,0.003,0.51,0.608,13.641,0.05440424,5.45073212,0.87407462,9.28094806,0.64838835,38.20745017,0.179,0.612,0.011,1.309,0.647,26.93,0.05399076,1.46864008,0.86488618,3.34185547,0.53894194,37.43406391
21,0.167,0.592,0.003,0.455,0.616,17.429,0.04831241,3.83386934,0.87534857,9.2897051,0.44706654,27.66046998,0.175,0.876,0.009,1.858,0.714,26.898,0.05261272,1.32723446,0.86525166,3.3409993,0.47037986,18.85165733
22,0.164,0.574,0.003,0.366,0.625,9.653,0.04715682,3.84948879,0.87552565,10.13376813,0.5280226,32.3035561,0.176,0.834,0.01,1.527,0.714,22.503,0.05283159,1.69669483,0.87114911,3.01344874,0.43783985,16.0391327
23,0.163,0.701,0.002,0.454,0.625,22.622,0.04730162,3.1397816,0.8891506,10.66066155,0.46578836,23.3814821,0.171,1.306,0.009,1.449,0.714,23.544,0.05588492,1.07675998,0.87117912,3.01344297,0.48334876,14.35889482
24,0.161,0.427,0.002,0.444,0.616,17.553,0.04399377,2.65610766,0.88921598,10.66064183,0.42714373,28.28762575,0.17,1.088,0.007,1.213,0.692,9.873,0.05315855,1.25359013,0.87134332,3.01310591,0.46499828,24.89301912
25,0.16,0.763,0.001,0.459,0.573,9.722,0.04557318,2.90054453,0.88930043,10.65959196,0.40356215,17.1728673,0.166,1.116,0.007,1.231,0.67,31.3,0.05271298,0.97121096,0.88803089,4.14132197,0.48170951,24.01375083
26,0.159,0.456,0.001,0.386,0.59,6.076,0.04510858,2.2302659,0.91879459,9.77569609,0.40872227,15.28740354,0.164,1.405,0.006,1.038,0.692,15.005,0.04892196,0.74335947,0.88803089,4.14132197,0.48513243,28.24012935
27,0.158,0.603,0.001,0.366,0.53,10.797,0.04524419,2.19610148,0.94008339,7.27004175,0.42654322,20.20881939,0.162,0.868,0.006,1.081,0.647,11.533,0.04531098,1.13646243,0.88803089,4.14132197,0.45362414,24.9077279
28,0.157,0.685,0.001,0.347,0.513,40.113,0.0441496,2.41157182,0.94244892,7.27004175,0.4572173,25.46736816,0.161,0.305,0.006,0.851,0.67,11.533,0.04776935,1.45467622,0.8880372,4.14140517,0.45614209,29.95713479
29,0.156,0.736,0.0,0.365,0.481,53.556,0.0436875,2.04718765,0.9472905,7.99378601,0.37910104,22.21551668,0.161,0.561,0.004,0.691,0.647,13.889,0.04528795,1.61098077,0.8880372,4.13444004,0.50672354,21.43234814
30,0.155,0.562,0.001,0.452,0.527,27.543,0.04234345,0.9344541,0.94782998,7.95385641,0.46847582,14.61254254,0.16,0.311,0.003,0.738,0.692,20.19,0.0461313,1.48548131,0.8880372,4.10554913,0.43127777,26.86160055
31,0.154,0.816,0.001,0.517,0.553,26.333,0.03986535,1.27047774,0.94784299,7.95385641,0.39414714,7.05355499,0.156,0.868,0.003,0.381,0.728,9.73,0.0448818,1.63265074,0.9004636,6.78764764,0.46777638,37.83719583
32,0.151,1.17,0.001,0.434,0.598,51.042,0.04100375,1.19773595,0.94784299,7.97407736,0.36229218,7.48977661,0.153,0.709,0.002,0.398,0.69,18.522,0.0457222,1.7504618,0.9004636,6.63776871,0.45414805,32.40011506
33,0.15,1.099,0.001,0.278,0.576,50.913,0.04098964,1.16361174,0.94813023,7.96982413,0.36040388,8.38225563,0.152,0.769,0.002,0.461,0.692,13.379,0.04530707,1.35368697,0.9004636,6.63884173,0.43264318,35.24144886
34,0.149,1.279,0.001,0.307,0.563,60.826,0.04095913,1.0199012,0.94813023,7.96982413,0.36760066,4.57839998,0.151,1.077,0.002,0.417,0.735,29.325,0.0439267,1.23237176,0.9004636,6.71243936,0.41065607,35.89997718
35,0.147,0.887,0.001,0.336,0.599,63.846,0.04083011,0.87347854,0.94916827,7.4379892,0.3732789,5.54810473,0.152,0.516,0.001,0.273,0.744,35.464,0.04475937,1.15329143,0.90842656,6.82166305,0.40217065,37.85581788
36,0.144,0.787,0.001,0.387,0.576,59.382,0.04224172,0.53243551,0.94916827,8.0320476,0.40886487,6.8084394,0.151,0.8,0.002,0.372,0.744,20.285,0.04406809,0.94925344,0.92149245,7.2418506,0.4247728,29.39191799
37,0.143,0.724,0.001,0.206,0.564,40.722,0.0406666,0.30043048,0.97261032,8.32162143,0.42319143,8.00107753,0.149,1.034,0.002,0.376,0.758,34.28,0.04321399,0.84485917,0.92194968,7.2418506,0.38547906,23.8236218
38,0.142,0.579,0.001,0.304,0.573,35.717,0.03990588,0.81067029,0.97614105,7.0796271,0.41904541,18.26393832,0.151,1.168,0.001,0.373,0.706,26.735,0.0434804,0.97063354,0.92194968,7.24446544,0.44132039,17.12430106
39,0.141,0.577,0.002,0.294,0.556,17.664,0.03949562,1.06333402,0.97643186,7.08455035,0.44315242,18.28357753,0.149,1.397,0.001,0.291,0.59,28.329,0.04348113,0.79375307,0.92411218,7.19357746,0.41805986,8.437044
40,0.14,1.241,0.001,0.237,0.468,60.924,0.03743623,1.15732097,0.98383752,7.16721839,0.36868627,15.6532647,0.149,0.795,0.001,0.352,0.652,27.642,0.03687368,1.34313559,0.92411218,6.73495042,0.35174141,9.00661452
41,0.14,1.065,0.001,0.278,0.503,68.737,0.03954747,1.13048855,0.98383752,7.20415877,0.33476412,17.1996221,0.148,0.714,0.002,0.296,0.635,42.956,0.03868638,1.14309753,0.93747765,7.593992,0.38047152,11.15325228
42,0.141,1.28,0.001,0.3,0.507,62.04,0.03863507,0.95375809,0.98383752,7.20415877,0.39453123,23.82822153,0.147,0.703,0.002,0.364,0.67,42.088,0.03905268,1.01016087,0.93747765,7.59376449,0.37702183,19.67837821
43,0.138,1.546,0.001,0.349,0.384,65.389,0.03816038,1.12887752,0.98383752,7.1939959,0.42987195,24.17104725,0.146,1.136,0.0,0.397,0.67,37.128,0.03960045,1.18616493,0.93747765,7.76087996,0.37831386,13.89816043
44,0.138,0.918,0.001,0.368,0.328,65.389,0.03702596,0.79741874,0.98386887,7.1317036,0.39651813,25.85284022,0.145,1.218,0.0,0.406,0.647,26.948,0.03889348,1.2819709,0.94114846,7.76041758,0.39402782,18.66183975
45,0.137,0.781,0.001,0.514,0.339,62.04,0.0367654,1.23265852,0.98386887,7.1317036,0.36986977,15.71228683,0.144,1.373,0.001,0.551,0.63,38.679,0.03761753,1.47273311,0.94312421,7.88611736,0.36921859,19.97121687
46,0.136,1.479,0.001,0.385,0.491,51.5,0.03586327,1.4418441,0.98386887,7.39835075,0.37094426,14.4035488,0.143,1.31,0.001,0.464,0.67,24.576,0.03788883,1.57008371,0.97393042,7.95765061,0.36073336,12.34941017
47,0.135,1.348,0.0,0.434,0.499,61.172,0.03512051,1.43849614,0.98386887,7.37420573,0.40557536,18.92993286,0.141,1.474,0.001,0.724,0.671,25.992,0.03578924,1.542881,0.97401039,7.97592528,0.32046303,18.51543704
48,0.134,1.388,0.0,0.437,0.352,57.568,0.03425612,0.89305272,0.98837784,1.96004414,0.4046271,22.305888,0.142,1.391,0.0,0.802,0.652,23.636,0.03714391,1.65267564,0.97416682,7.9760875,0.36445624,9.77301173
49,0.132,1.252,0.001,0.422,0.474,65.848,0.03334901,0.86258849,0.98837784,1.96004414,0.42895823,24.27386427,0.14,1.308,0.001,0.809,0.635,20.04,0.03525609,1.64188433,0.97419715,7.97613291,0.3640402,14.59574321
50,0.131,1.231,0.0,0.463,0.298,61.632,0.03308063,0.83179853,0.98837784,1.96004414,0.37531035,23.94097176,0.138,1.369,0.001,0.797,0.59,15.724,0.03509572,1.97300914,0.97420395,5.68240314,0.34631592,19.28938596
51,0.131,1.268,0.001,0.436,0.343,56.203,0.03138552,1.17673791,0.98837784,1.96004414,0.36138259,17.3204395,0.138,1.412,0.002,0.887,0.608,64.931,0.03550132,1.89636081,0.97643079,5.59954237,0.34609956,14.30957783
52,0.131,1.178,0.001,0.521,0.227,58.333,0.03005669,1.33086698,0.98837784,1.96004414,0.36711483,18.69943808,0.137,1.625,0.002,0.949,0.608,64.931,0.03420444,1.7656709,0.97643079,4.74077433,0.35093998,22.04175569
53,0.129,1.797,0.002,0.415,0.0,39.583,0.03035682,1.64941088,0.98837784,1.95551698,0.37404094,17.34634344,0.136,1.568,0.001,0.956,0.573,65.352,0.03362675,1.98037951,0.97643079,4.74067865,0.31172157,21.05795642
54,0.127,1.744,0.001,0.446,0.114,42.159,0.03058991,1.69030222,0.98837784,1.94941588,0.41382913,18.84201691,0.136,1.783,0.001,1.111,0.625,60.02,0.03285079,1.96500445,0.97643079,5.03484439,0.37650795,16.39996829
55,0.127,1.829,0.001,0.649,0.0,40.476,0.02889329,1.48885457,0.98837784,1.94941588,0.45629883,20.94687943,0.133,1.904,0.001,0.924,0.608,69.444,0.03140992,1.12251092,0.97643079,5.03484439,0.38228765,16.71376791
56,0.127,1.866,0.002,0.683,0.06,42.708,0.02530455,1.61803465,0.99218947,1.77150298,0.39814859,26.34082886,0.132,2.083,0.002,0.944,0.59,65.352,0.03040058,1.12375423,0.97644759,5.48680972,0.32642988,9.86272146
57,0.126,1.934,0.003,0.649,0.0,45.265,0.02619506,1.62443869,0.99218947,1.75329949,0.39832626,23.0892589,0.131,1.946,0.002,0.935,0.573,72.049,0.0324352,1.12698082,0.97644759,5.48680972,0.29260966,5.4334164
58,0.125,2.271,0.004,0.763,0.0,50.7,0.02528705,0.85231358,0.99218947,1.67630546,0.36982913,15.57014918,0.131,2.447,0.004,0.943,0.573,81.845,0.03258977,1.42492318,0.97653653,5.48680972,0.30740224,11.46541177
59,0.124,2.592,0.004,0.606,0.06,54.119,0.02529071,0.83583835,0.99218947,0.87325259,0.36527441,15.37420814,0.13,2.464,0.003,0.875,0.63,80.357,0.0301636,1.36933166,0.97869898,5.58993547,0.26240092,17.00315818
60,0.123,2.517,0.005,0.796,0.0,36.326,0.02524796,0.7940644,0.99351373,0.9133753,0.39013106,15.31930496,0.129,2.383,0.004,0.786,0.608,71.429,0.02559558,1.42004346,0.97869898,5.58993535,0.26634287,16.61055156
