Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,s_hv_median,s_hv_iqr,s_spread_median,s_spread_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr,sw_hv_median,sw_hv_iqr,sw_spread_median,sw_spread_iqr
0,1.0,0.0,0.84,0.0,0.457,0.0,1.0,0.0,0.99426324,0.0,0.86905651,0.0,0.08,0.0,0.997,0.0,0.829,0.0,0.10704083,0.0,1.0,0.0,0.95178489,0.0
1,0.0,52.061,0.193,99.406,0.408,56.067,0.12293611,47.29281803,0.46558265,32.93679633,0.90115951,53.52591348,0.016,14.501,0.735,45.784,0.419,37.825,0.02302478,11.27055446,0.11735055,42.25540619,0.66242183,50.6758517
2,0.224,29.392,0.765,74.055,0.479,43.595,0.22017026,23.69624585,0.14089961,43.93416911,0.52919017,78.69063771,0.169,38.219,0.518,46.31,0.141,67.808,0.20524608,35.80793365,0.20823766,23.51637281,0.67846381,43.06797918
3,0.144,33.233,0.662,99.713,0.288,48.112,0.18979792,27.46845759,0.13212718,77.59745131,0.64461414,36.66804258,0.175,30.326,0.323,37.012,0.279,56.076,0.26454925,40.11097333,0.47064534,44.96385392,0.79366596,22.51245263
4,0.081,77.694,0.456,75.172,0.234,22.951,0.24074796,66.84544534,0.51288494,37.59617904,0.26160337,88.80193864,0.129,22.738,0.226,36.255,0.545,41.64,0.16032826,26.75535018,0.43946882,40.44982627,0.65558261,61.04758582
5,0.358,44.014,0.502,45.511,0.185,71.276,0.27407853,31.42723563,0.47156706,76.28025591,0.64435251,75.70778086,0.228,58.728,0.774,57.605,0.0,27.922,0.27033648,25.98980548,0.35549771,55.02200425,0.73052229,84.27794767
6,0.117,39.125,0.484,80.206,0.335,48.93,0.25582551,54.71420229,0.38861644,29.82799408,0.45848829,17.48774536,0.261,68.808,0.396,48.728,0.263,39.81,0.31212542,53.02300193,0.40484837,43.55656629,0.40281759,61.76957893
7,0.485,45.743,0.356,37.865,0.271,72.36,0.45585343,20.70541981,0.52764436,20.29642572,0.80657104,35.25057487,0.197,42.697,0.0,64.527,0.38,31.257,0.15117675,40.28725836,0.35456583,64.48801884,0.88900058,35.03358801
8,0.467,88.633,0.348,51.923,0.461,93.354,0.42727904,63.25255217,0.53011872,58.25202437,0.75072149,70.49146336,0.317,71.587,0.283,87.731,0.401,43.781,0.22836044,49.81292837,0.41119318,28.48778205,0.73223322,42.14778563
9,0.63,73.035,0.488,36.826,0.305,42.037,0.50393049,44.7513762,0.26343325,66.12403142,0.55145356,30.15202801,0.228,66.605,0.728,54.373,0.279,78.934,0.29199499,55.98335308,0.34371263,34.10356179,0.61301014,51.27135431
10,0.168,42.367,0.343,49.023,0.266,64.8,0.17772154,36.63964587,0.49875135,49.72412401,0.71424349,57.67253302,0.333,121.226,0.682,79.067,0.505,49.181,0.39872842,103.68554343,0.3639437,70.46327611,0.59759331,71.02246487
11,0.117,48.564,0.259,83.419,0.317,51.985,0.17092178,49.98813029,0.50482474,57.03864413,0.73332375,86.43365721,0.487,34.831,0.121,35.342,0.273,62.82,0.48151426,48.98407578,0.56559849,40.2618852,0.4194476,50.88993219
12,0.806,75.929,0.731,63.704,0.156,53.926,0.6467224,39.64800704,0.22118264,28.2695643,0.57358616,60.2337202,0.077,58.825,0.407,105.097,0.448,59.105,0.35438797,62.69219974,0.54727552,57.74402319,0.74761429,53.32965882
13,0.105,10.851,0.912,70.089,0.566,56.03,0.28255421,33.35138108,0.11557252,44.43542015,0.50378554,84.01433222,0.101,51.953,0.223,52.155,0.538,47.041,0.37818713,58.01279883,0.50772803,42.45588316,0.84848257,69.12369081
14,0.349,31.538,0.176,50.591,0.008,108.73,0.38583234,69.25082284,0.50740181,39.04120769,0.53619579,56.94785866,0.243,63.506,0.381,54.654,0.546,71.839,0.29523719,65.18745928,0.35389469,51.1390559,0.54840983,54.53547031
15,0.163,53.208,0.734,113.309,0.613,54.472,0.20422529,49.28413367,0.35545702,36.89925406,0.47288927,82.10465564,0.126,41.637,0.555,56.137,0.385,54.171,0.24922928,52.23355535,0.46262614,37.88319256,0.84494202,50.47838576
16,0.041,15.535,0.543,50.696,0.405,53.329,0.07207395,19.05180761,0.21129968,48.10472002,0.61653237,71.34125379,0.197,37.721,0.923,51.362,0.255,49.618,0.30177572,51.23665294,0.31182103,16.74757168,0.90882515,86.932479
17,0.22,51.832,0.144,42.72,0.096,58.088,0.30262133,53.12276597,0.60254157,22.03082422,0.30570289,48.78832681,0.436,72.984,0.555,84.656,0.343,75.675,0.44058688,61.05775452,0.31947103,56.17293164,0.65735383,50.04466542
18,0.415,111.799,0.549,74.548,0.78,56.773,0.51730485,97.47226281,0.35529753,50.12737171,0.72723463,33.85102166,0.208,53.512,0.294,56.212,0.659,72.616,0.30849072,43.04943386,0.50462283,22.48751549,0.44420889,81.11844113
19,0.195,60.367,0.34,110.706,0.164,92.464,0.20590755,40.2721973,0.24632077,48.99535271,0.74686358,38.49968178,0.302,48.948,0.445,106.827,0.315,62.73,0.31884918,35.05418719,0.25804085,32.05047697,0.54525254,47.27977615
20,0.061,13.4,0.525,105.701,0.54,57.444,0.14861699,36.26225455,0.42533309,65.84878021,0.4950785,46.89183201,0.052,60.456,0.436,51.065,0.144,43.622,0.19229379,57.21794565,0.50655496,28.46903659,0.61394269,52.02869763
