Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr
0,0.922,0.0,1.0,0.0,0.875,0.0,0.77477,0.0,1.0,0.0,0.982,0.0,1.0,0.0,1.0,0.0
1,0.085,2.381,0.464,18.905,0.051,2.818,0.0,0.00022,0.073,5.825,0.423,17.508,0.031,2.47,0.0,0.00036
2,0.04,3.183,0.228,9.542,0.02,1.399,0.0,0.00034,0.054,1.94,0.323,12.488,0.021,1.622,0.0,0.00039
3,0.032,2.693,0.239,9.646,0.015,1.467,0.0,0.00037,0.04,1.061,0.291,14.484,0.013,1.847,0.0,0.00045
4,0.022,2.398,0.227,6.277,0.01,0.988,0.0,0.0004,0.037,1.429,0.242,12.698,0.012,0.469,0.0,0.00048
5,0.021,2.398,0.213,5.284,0.009,0.862,0.0,0.0003,0.031,1.873,0.206,7.473,0.01,0.372,0.0,0.00049
6,0.021,1.335,0.228,4.848,0.006,0.292,0.0,0.0002,0.03,1.568,0.206,7.408,0.009,0.519,0.0,0.00051
7,0.023,1.15,0.228,4.58,0.005,0.416,0.0,0.00023,0.021,1.564,0.146,7.985,0.006,0.449,0.0,0.00051
8,0.013,0.83,0.196,4.293,0.004,0.212,0.0,0.00025,0.021,1.331,0.145,8.613,0.006,0.449,0.0,0.00051
9,0.013,0.83,0.189,11.369,0.004,0.21,0.0,0.00024,0.016,0.77,0.174,8.872,0.007,0.379,0.0,0.00052
10,0.013,0.372,0.168,12.743,0.004,0.156,0.0,0.00015,0.016,0.533,0.143,7.862,0.006,0.312,0.0,0.00053
11,0.012,0.556,0.169,10.501,0.004,0.194,0.0,0.00016,0.016,0.533,0.131,8.009,0.005,0.359,0.0,0.00053
12,0.007,0.724,0.101,8.187,0.003,0.158,0.0,0.00016,0.016,0.717,0.103,11.254,0.005,0.311,0.0,0.00046
13,0.007,0.771,0.101,7.576,0.003,0.158,0.0,0.00016,0.016,0.794,0.1,6.498,0.005,0.287,0.0,0.00046
14,0.007,0.771,0.092,5.845,0.003,0.158,0.0,0.00013,0.014,0.666,0.1,14.527,0.005,0.274,0.0,0.00046
15,0.007,0.771,0.081,2.711,0.003,0.215,0.0,0.00016,0.011,0.514,0.07,16.142,0.004,0.252,0.0,0.00048
16,0.007,0.544,0.081,3.723,0.003,0.221,0.0,0.00016,0.011,0.578,0.07,14.223,0.004,0.252,0.0,0.00047
17,0.007,0.544,0.087,5.817,0.003,0.208,0.0,0.00016,0.011,0.57,0.07,10.443,0.004,0.244,0.0,0.00048
18,0.007,0.568,0.07,4.73,0.003,0.173,0.0,0.00016,0.01,0.563,0.07,10.365,0.003,0.186,0.0,0.00048
19,0.007,0.568,0.071,4.09,0.003,0.174,0.0,0.00016,0.01,0.393,0.07,7.075,0.003,0.164,0.0,0.00048
20,0.006,0.374,0.07,4.245,0.002,0.16,0.0,0.00016,0.008,0.406,0.07,7.85,0.003,0.09,0.0,0.00048
21,0.005,0.416,0.062,4.1,0.002,0.16,0.0,0.00016,0.008,0.525,0.072,11.982,0.003,0.1,0.0,0.00048
22,0.005,0.416,0.062,4.1,0.002,0.177,0.0,0.00016,0.008,0.525,0.072,11.982,0.003,0.1,0.0,0.00049
23,0.006,0.418,0.062,3.69,0.002,0.128,0.0,0.00016,0.008,0.564,0.072,11.982,0.003,0.085,0.0,0.00049
24,0.005,0.496,0.062,3.69,0.002,0.128,0.0,0.00016,0.007,0.479,0.082,14.456,0.003,0.111,0.0,0.00046
25,0.005,0.404,0.071,2.798,0.002,0.084,0.0,0.00016,0.007,0.259,0.082,14.456,0.003,0.111,0.0,0.00046
26,0.005,0.404,0.062,3.077,0.002,0.108,0.0,0.00016,0.007,0.259,0.082,14.518,0.003,0.123,0.0,0.00048
27,0.005,0.404,0.062,3.077,0.002,0.108,0.0,0.00016,0.006,0.32,0.082,14.045,0.003,0.123,0.0,0.00048
28,0.004,0.406,0.062,3.077,0.002,0.108,0.0,0.00016,0.006,0.32,0.08,14.392,0.003,0.123,0.0,0.00048
29,0.004,0.445,0.072,3.143,0.002,0.108,0.0,0.00016,0.006,0.32,0.08,14.392,0.003,0.123,0.0,0.00048
30,0.004,0.219,0.073,2.74,0.001,0.108,0.0,0.00016,0.006,0.32,0.08,14.392,0.003,0.123,0.0,0.00049
31,0.004,0.264,0.073,2.431,0.001,0.14,0.0,0.00016,0.007,0.357,0.08,14.392,0.003,0.123,0.0,0.00048
32,0.004,0.264,0.079,2.693,0.001,0.14,0.0,0.00019,0.007,0.37,0.08,14.518,0.003,0.123,0.0,0.00048
33,0.004,0.264,0.079,2.693,0.001,0.14,0.0,0.00018,0.007,0.391,0.08,14.518,0.003,0.123,0.0,0.00046
34,0.004,0.345,0.083,5.12,0.001,0.14,0.0,0.00018,0.007,0.391,0.08,15.797,0.003,0.123,0.0,0.00041
35,0.004,0.313,0.061,4.241,0.001,0.138,0.0,0.00018,0.006,0.539,0.054,14.11,0.002,0.134,0.0,0.0004
36,0.004,0.42,0.061,5.979,0.001,0.113,0.0,0.00017,0.005,0.583,0.054,14.829,0.002,0.166,0.0,0.00042
37,0.004,0.42,0.061,6.327,0.001,0.113,0.0,0.00017,0.005,0.593,0.054,14.11,0.002,0.17,0.0,0.00042
