,NSGAII_R,SPEA2_R
0,100.0,100.0
1,8.36266680598,69.7630663904
2,36.0203683954,21.0117620531
3,11.0955350292,11.0989116137
4,14.7209899982,2.11386792469
5,8.81749739628,1.31285884095
6,12.2700135855,1.811665412
7,4.87956574206,1.39606290724
8,8.01450587153,1.59244179796
9,5.97642857135,3.09191080048
10,14.5291209228,2.49150163933
11,6.35430656984,1.15855222196
12,6.33145334215,1.19669979615
13,5.40578927227,0.7853103418
14,9.63007780209,1.37887258386
15,7.17106733539,0.672032439462
16,5.22094564277,0.511376927939
17,6.30128387799,0.548393991487
18,3.49265577651,0.803767032169
19,0.571874156201,0.703260691524
20,0.311682727147,0.529272691239
21,0.334516558491,0.568047131766
22,0.330511893993,0.508306676708
23,0.229685148506,0.335828637433
24,0.371573673349,0.543287544879
25,0.365553436696,0.643673040165
26,0.477680850522,0.517729570565
27,0.383917614292,0.416105232944
28,0.30912593558,0.435508223017
29,0.215633257109,0.303792227755
30,0.382717872475,0.536467028615
31,0.239060883318,0.355547150923
32,0.227282694951,0.322563958626
33,0.442240839241,0.577606880347
34,0.269495217525,0.351985339324
35,0.22637663369,0.295668535257
36,0.617755484035,0.800146895554
37,0.352715786055,0.456854610794
38,0.323346926135,0.460786078609
39,0.308708756454,0.533987899728
40,0.284145841147,0.51791101046
41,0.36359743461,0.597400712511
42,0.212101837033,0.348489226016
43,0.186144905314,1.0496544217
44,0.296665130334,1.64408938589
45,0.199229630573,1.06400515323
46,0.333806719407,1.78219850289
47,0.184800192181,0.970563281603
48,0.294716744561,1.55915726621
49,0.214355590425,1.11835407699
50,0.214669266422,1.09612198129
51,0.377953706779,2.17865290093
52,0.208424902651,1.15496324862
53,0.217560797009,0.316294819542
54,0.238771902543,0.347132005696
55,0.501642351584,0.729299024688
56,0.256162801588,0.372415289039
57,0.211180284043,0.210714840558
58,0.13302039597,0.139414298454
59,0.183992199174,0.192836167581
60,0.146321925589,0.153355193808
61,0.283892231113,0.2975381027
62,0.245038305042,0.269170955784
63,0.220029093241,0.234733296698
64,0.144943486611,0.154629835291
65,0.273607798392,0.298619026904
66,0.217378311064,0.237249450131
67,0.167191603452,0.182475039902
68,0.26441267181,0.288583348943
69,0.280292225416,0.328899877754
70,0.25467003114,0.278371212125
71,0.236670455921,0.258696484208
72,0.153261551832,0.167525027443
73,0.195641421134,0.215806423547
74,0.274471101876,0.291403254012
75,0.285743959291,0.303371535228
76,0.177585964674,0.188541262156
77,0.543977629526,0.577535668675
78,0.142897257759,0.151712605137
79,0.152353527832,0.159322084156
80,0.298620623108,0.314973163908
81,0.181039392782,0.188013431728
82,0.301313851986,0.312921129863
83,0.318958319153,0.33124530104
84,0.153148949789,0.158506316792
85,0.289724041049,0.299858998028
86,0.182265228094,0.188641123718
87,0.220050676714,0.227748360805
88,0.240491525552,0.248904259464
89,0.171314814648,0.177307649313
90,0.257025226393,0.256920975605
91,0.189895146133,0.184467851224
92,0.254038925827,0.246778370742
93,0.215399529115,0.209243306633
94,0.232965425888,0.2263071616
95,0.171365977456,0.166468255129
96,0.19104184936,0.185581781119
97,0.283137224093,0.275045025602
98,0.193447229507,0.187918414341
99,0.240700482121,0.233821146194
100,0.238229019341,0.231420319013
