,NSGAII_R,SPEA2_R
0,100.0,100.0
1,102.791694337,103.762648109
2,92.2973367616,95.9964928252
3,174.84739049,134.54135
4,162.104600429,87.87065497
5,204.204665121,144.645812117
6,139.459187603,94.1464734647
7,136.559428674,80.7949114015
8,204.356303606,114.464043743
9,164.627696722,94.4570393917
10,174.492593682,123.744544997
11,119.897581311,87.3301765246
12,86.6475208149,77.2446152412
13,137.129311105,104.055819805
14,111.171999058,107.97289788
15,142.393002229,110.92334408
16,97.4528056986,85.7039920493
17,118.438875636,98.7748455852
18,127.343600581,125.102570416
19,83.2384330552,81.77357861
20,96.9295479381,95.2237532233
21,243.376135662,211.982876012
22,145.09864606,121.963637194
23,248.372861479,207.586299088
24,127.268862817,118.532137855
25,101.471917793,95.26765909
26,124.033228153,128.644475623
27,119.393039237,116.680615104
28,101.605444231,84.074827203
29,109.961256346,103.050601736
30,90.5328526491,79.7562995623
31,99.1225377671,87.3235138869
32,160.324717597,141.390564188
33,85.2665745027,81.1715054073
34,181.739707364,157.499268409
35,115.919217317,99.286518935
36,141.077578682,115.573516796
37,118.306261396,107.273094963
38,97.119254812,82.6985968026
39,118.388995293,100.810120573
40,100.957970186,85.9673242609
41,103.561843761,88.1845642033
42,103.898262395,96.1537947146
43,113.986319263,105.489898387
44,94.1921383459,93.8735692808
45,88.9628849871,96.8268247386
46,85.5420264739,93.1035769172
47,100.514964555,110.323690698
48,92.0544586862,101.037568609
49,88.0171742655,82.3888073027
50,95.2599236628,105.281641217
51,129.214163978,142.808000773
52,82.8779879575,91.5970773168
53,79.6134960166,87.9891480211
54,88.534869155,84.9261034774
55,82.3312378755,68.8478850131
56,92.0410445439,76.9675206491
57,113.45104745,104.441489624
58,84.3022471923,78.310602315
59,119.341139801,110.859162715
60,102.154258591,94.8938110875
61,104.916120047,97.4593777399
62,97.9846674679,116.28819895
63,89.0600045815,105.696409437
64,123.390034307,145.305284019
65,76.6274416185,89.3166208969
66,108.482649627,126.446916222
67,88.6582056866,100.111127814
68,148.503980854,159.964053067
69,65.262086783,80.6924301695
70,73.5136413512,90.8949539257
71,74.7109342047,92.3753305844
72,67.4337793111,83.3775902113
73,64.5662430333,80.5957484435
74,100.91317499,125.966332933
75,100.4108218,125.339263283
76,98.2447746258,103.981054732
77,85.4360718304,90.4244820645
78,94.0268758692,99.5168828395
79,98.2858415168,104.024519422
80,71.0898066655,75.2405723961
81,130.975274372,138.622610972
82,90.706617506,96.0027624407
83,146.042455281,154.56952895
84,132.717525463,139.098063418
85,80.3521087477,87.5357391258
86,79.2318015201,73.2792899633
87,112.030051399,103.613479229
88,79.0395302191,77.3330956752
89,85.6942857118,83.8441774312
90,64.685341194,63.2888083402
91,115.541687155,113.047184395
92,71.2435458423,69.7054237492
93,92.9173963321,81.7116946744
94,75.1966454637,66.1280403587
95,94.4192966334,83.0324680031
96,112.019347998,98.509978998
97,207.042234231,182.073244581
98,76.4582714337,67.2375160879
99,90.1443763244,79.2169733395
100,88.2651154988,77.5655186309
